"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
17418,"exp1_00040_0100_018_0.1",100,40,0.1,18,"JC",NA,10000,"DNA",2468,32,0,2500,0.9872,46.48,45.87,26.79,68.65,"Treelike",0.4752398101772,0.00372164,1,0.943915104831457,0.511488086952776,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00040_0100_018_0.1/exp1_00040_0100_018_0.1_output_alignment.fa"
871,"exp1_00040_0100_019_0.1",100,40,0.1,19,"JC",NA,10000,"DNA",2461,39,0,2500,0.9844,46.52,46.03,25.1,69.15,"Treelike",0.477650366937729,0.00369479,1,0.945343350305095,0.540572474857088,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00040_0100_019_0.1/exp1_00040_0100_019_0.1_output_alignment.fa"
17420,"exp1_00040_0100_020_0.1",100,40,0.1,20,"JC",NA,10000,"DNA",2463,37,0,2500,0.9852,47.17,46.17,24.45,70.61,"Treelike",0.478584349844905,0.00334288,1,0.959498058760643,0.494646463565788,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00040_0100_020_0.1/exp1_00040_0100_020_0.1_output_alignment.fa"
17501,"exp1_00050_0005_001_0.1",5,50,0.1,1,"JC",NA,10000,"DNA",125,0,0,125,1,38,38,37.76,38.25,"Treelike",0.864423631208331,0.0139128,1,0.983605347966692,0.440409477958874,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_001_0.1/exp1_00050_0005_001_0.1_output_alignment.fa"
17502,"exp1_00050_0005_002_0.1",5,50,0.1,2,"JC",NA,10000,"DNA",125,0,0,125,1,45.2,45.2,36.59,53.8,"Treelike",0.291973419373958,0.001505,1,0.990592912463568,0.81547619047619,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_002_0.1/exp1_00050_0005_002_0.1_output_alignment.fa"
17503,"exp1_00050_0005_003_0.1",5,50,0.1,3,"JC",NA,10000,"DNA",90,35,0,125,0.72,36.33,36.33,35.21,37.45,"Treelike",0.562836861827359,0.0031954,1,0.986255646284244,0.545023819354011,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_003_0.1/exp1_00050_0005_003_0.1_output_alignment.fa"
17504,"exp1_00050_0005_004_0.1",5,50,0.1,4,"JC",NA,10000,"DNA",125,0,0,125,1,45.5,45.5,43.25,47.74,"Non-treelike",0.418603875900858,0.0092382,1,0.990304237720358,0.649267976551488,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_004_0.1/exp1_00050_0005_004_0.1_output_alignment.fa"
17505,"exp1_00050_0005_005_0.1",5,50,0.1,5,"JC",NA,10000,"DNA",125,0,0,125,1,42.5,42.5,40.06,44.94,"Treelike",0.397733904474941,0.007316,1,0.987704896658816,0.720512820512821,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_005_0.1/exp1_00050_0005_005_0.1_output_alignment.fa"
17506,"exp1_00050_0005_006_0.1",5,50,0.1,6,"JC",NA,10000,"DNA",125,0,0,125,1,41.66,41.66,39.42,43.89,"Treelike",0.428919168684404,0.0046076,1,0.986459798270622,0.694690265486726,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_006_0.1/exp1_00050_0005_006_0.1_output_alignment.fa"
17507,"exp1_00050_0005_007_0.1",5,50,0.1,7,"JC",NA,10000,"DNA",125,0,0,125,1,38.63,38.63,37.91,39.35,"Treelike",0.732709637233005,0.0154282,1,0.985717444202788,0.455291828674256,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_007_0.1/exp1_00050_0005_007_0.1_output_alignment.fa"
17508,"exp1_00050_0005_008_0.1",5,50,0.1,8,"JC",NA,10000,"DNA",125,0,0,125,1,39.45,39.45,37.86,41.05,"Treelike",0.514542877234034,0.0052698,1,0.982673609423913,0.565495207667732,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_008_0.1/exp1_00050_0005_008_0.1_output_alignment.fa"
17509,"exp1_00050_0005_009_0.1",5,50,0.1,9,"JC",NA,10000,"DNA",125,0,0,125,1,41.65,41.65,39.32,43.98,"Treelike",0.480669917607324,0.0050122,1,0.989898947294084,0.743249149272077,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_009_0.1/exp1_00050_0005_009_0.1_output_alignment.fa"
17510,"exp1_00050_0005_010_0.1",5,50,0.1,10,"JC",NA,10000,"DNA",125,0,0,125,1,38.29,38.29,38.11,38.47,"Treelike",0.806915136186146,0.0228032,1,0.983132077457922,0.445982600815206,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_010_0.1/exp1_00050_0005_010_0.1_output_alignment.fa"
17511,"exp1_00050_0005_011_0.1",5,50,0.1,11,"JC",NA,10000,"DNA",125,0,0,125,1,37.7,37.7,36.76,38.63,"Treelike",0.500559495811968,0.0049368,1,0.987315227038671,0.469391484593477,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_011_0.1/exp1_00050_0005_011_0.1_output_alignment.fa"
17512,"exp1_00050_0005_012_0.1",5,50,0.1,12,"JC",NA,10000,"DNA",125,0,0,125,1,40.72,40.72,33,48.43,"Treelike",0.532322819613019,0.0112932,1,0.988618734124987,0.565374889006814,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_012_0.1/exp1_00050_0005_012_0.1_output_alignment.fa"
17513,"exp1_00050_0005_013_0.1",5,50,0.1,13,"JC",NA,10000,"DNA",125,0,0,125,1,39.53,39.53,36.42,42.64,"Treelike",0.272699767548227,0.000829,1,0.988457413502754,0.809413018406114,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_013_0.1/exp1_00050_0005_013_0.1_output_alignment.fa"
17514,"exp1_00050_0005_014_0.1",5,50,0.1,14,"JC",NA,10000,"DNA",125,0,0,125,1,42.84,42.84,40.78,44.89,"Treelike",0.312311808941446,0.0031692,1,0.987159817248398,0.698574120865559,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_014_0.1/exp1_00050_0005_014_0.1_output_alignment.fa"
17515,"exp1_00050_0005_015_0.1",5,50,0.1,15,"JC",NA,10000,"DNA",125,0,0,125,1,40.75,40.75,37.94,43.57,"Treelike",0.372017124915342,0.0016604,1,0.989918071744807,0.70935326035318,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_015_0.1/exp1_00050_0005_015_0.1_output_alignment.fa"
17516,"exp1_00050_0005_016_0.1",5,50,0.1,16,"JC",NA,10000,"DNA",125,0,0,125,1,35.54,35.54,34.12,36.96,"Treelike",0.51735345531717,0.0007904,1,0.984121722384968,0.578619953572685,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_016_0.1/exp1_00050_0005_016_0.1_output_alignment.fa"
17517,"exp1_00050_0005_017_0.1",5,50,0.1,17,"JC",NA,10000,"DNA",125,0,0,125,1,47.2,47.2,43,51.4,"Non-treelike",0.368274756172427,0.0072652,1,0.990596630246902,0.703081256435476,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_017_0.1/exp1_00050_0005_017_0.1_output_alignment.fa"
17518,"exp1_00050_0005_018_0.1",5,50,0.1,18,"JC",NA,10000,"DNA",125,0,0,125,1,38.99,38.99,38.16,39.82,"Non-treelike",0.565719589913363,0.007059,1,0.982934050717915,0.535117056856187,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_018_0.1/exp1_00050_0005_018_0.1_output_alignment.fa"
876,"exp1_00050_0005_019_0.1",5,50,0.1,19,"JC",NA,10000,"DNA",125,0,0,125,1,41.92,41.92,38.74,45.1,"Treelike",0.54332930696735,0.0064084,1,0.986944414539214,0.702111329846451,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_019_0.1/exp1_00050_0005_019_0.1_output_alignment.fa"
17520,"exp1_00050_0005_020_0.1",5,50,0.1,20,"JC",NA,10000,"DNA",125,0,0,125,1,40.57,40.57,39.06,42.08,"Treelike",0.78078754128049,0.0189342,1,0.986921677198343,0.651977037549328,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0005_020_0.1/exp1_00050_0005_020_0.1_output_alignment.fa"
17601,"exp1_00050_0010_001_0.1",10,50,0.1,1,"JC",NA,10000,"DNA",243,7,0,250,0.972,40.32,39.17,34.05,45.91,"Treelike",0.519485998660387,0.0078957,1,0.968364166960735,0.513897292732212,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_001_0.1/exp1_00050_0010_001_0.1_output_alignment.fa"
17602,"exp1_00050_0010_002_0.1",10,50,0.1,2,"JC",NA,10000,"DNA",248,2,0,250,0.992,39.32,39.61,31.82,43.18,"Treelike",0.558428569394613,0.007695,1,0.965890100926466,0.388498396336593,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_002_0.1/exp1_00050_0010_002_0.1_output_alignment.fa"
17603,"exp1_00050_0010_003_0.1",10,50,0.1,3,"JC",NA,10000,"DNA",250,0,0,250,1,40.16,38.46,35.99,46.04,"Treelike",0.429811382941919,0.0027731,1,0.969319592301659,0.575119991045417,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_003_0.1/exp1_00050_0010_003_0.1_output_alignment.fa"
17604,"exp1_00050_0010_004_0.1",10,50,0.1,4,"JC",NA,10000,"DNA",246,4,0,250,0.984,40.63,41.53,32.38,51.14,"Treelike",0.450951006838094,0.0029692,1,0.962633302092068,0.557140611421225,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_004_0.1/exp1_00050_0010_004_0.1_output_alignment.fa"
17605,"exp1_00050_0010_005_0.1",10,50,0.1,5,"JC",NA,10000,"DNA",249,1,0,250,0.996,39.09,39.11,34.73,44.14,"Treelike",0.492467036297821,0.0063071,1,0.952279863316119,0.543321386439325,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_005_0.1/exp1_00050_0010_005_0.1_output_alignment.fa"
17606,"exp1_00050_0010_006_0.1",10,50,0.1,6,"JC",NA,10000,"DNA",247,3,0,250,0.988,37.73,36.25,33.35,42.47,"Treelike",0.507571448431483,0.0076329,1,0.960595110981278,0.565204786325198,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_006_0.1/exp1_00050_0010_006_0.1_output_alignment.fa"
17607,"exp1_00050_0010_007_0.1",10,50,0.1,7,"JC",NA,10000,"DNA",250,0,0,250,1,39.2,38.08,32.96,45.88,"Treelike",0.5025791847395,0.0075314,1,0.967449667275286,0.489124176616084,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_007_0.1/exp1_00050_0010_007_0.1_output_alignment.fa"
17608,"exp1_00050_0010_008_0.1",10,50,0.1,8,"JC",NA,10000,"DNA",246,4,0,250,0.984,39.51,39.31,32.05,47.83,"Treelike",0.476169131413327,0.0039667,1,0.966603899299293,0.500842537795174,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_008_0.1/exp1_00050_0010_008_0.1_output_alignment.fa"
17609,"exp1_00050_0010_009_0.1",10,50,0.1,9,"JC",NA,10000,"DNA",249,1,0,250,0.996,37.88,37.36,33.04,43,"Treelike",0.475521662191879,0.005921,1,0.950168538770511,0.346998293046829,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_009_0.1/exp1_00050_0010_009_0.1_output_alignment.fa"
17610,"exp1_00050_0010_010_0.1",10,50,0.1,10,"JC",NA,10000,"DNA",245,5,0,250,0.98,39.7,41.32,32.57,44.35,"Treelike",0.462364968867929,0.0041964,1,0.969013686167949,0.475664124542254,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_010_0.1/exp1_00050_0010_010_0.1_output_alignment.fa"
17611,"exp1_00050_0010_011_0.1",10,50,0.1,11,"JC",NA,10000,"DNA",250,0,0,250,1,39.46,38.32,31.65,48.06,"Treelike",0.535309827968488,0.0070059,1,0.962941592545138,0.518185006518518,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_011_0.1/exp1_00050_0010_011_0.1_output_alignment.fa"
17612,"exp1_00050_0010_012_0.1",10,50,0.1,12,"JC",NA,10000,"DNA",250,0,0,250,1,38.27,36.32,35.3,42.83,"Treelike",0.52746860636353,0.0053173,1,0.9643679257706,0.377620095111708,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_012_0.1/exp1_00050_0010_012_0.1_output_alignment.fa"
17613,"exp1_00050_0010_013_0.1",10,50,0.1,13,"JC",NA,10000,"DNA",250,0,0,250,1,39.41,38.02,28.16,49.82,"Treelike",0.480545452633577,0.0071748,1,0.967784755470429,0.54477850174172,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_013_0.1/exp1_00050_0010_013_0.1_output_alignment.fa"
17614,"exp1_00050_0010_014_0.1",10,50,0.1,14,"JC",NA,10000,"DNA",250,0,0,250,1,43.23,40.92,37.86,51.14,"Treelike",0.418947644268298,0.0042997,1,0.969545307713557,0.698198229996769,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_014_0.1/exp1_00050_0010_014_0.1_output_alignment.fa"
17615,"exp1_00050_0010_015_0.1",10,50,0.1,15,"JC",NA,10000,"DNA",247,3,0,250,0.988,39.56,39.19,35.24,45.29,"Treelike",0.483339586442211,0.0054974,1,0.958468312772818,0.496861501174406,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_015_0.1/exp1_00050_0010_015_0.1_output_alignment.fa"
17616,"exp1_00050_0010_016_0.1",10,50,0.1,16,"JC",NA,10000,"DNA",250,0,0,250,1,41.41,40.01,34.06,49.39,"Treelike",0.425954701987856,0.0047126,1,0.967497242251452,0.600201094234231,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_016_0.1/exp1_00050_0010_016_0.1_output_alignment.fa"
17617,"exp1_00050_0010_017_0.1",10,50,0.1,17,"JC",NA,10000,"DNA",248,2,0,250,0.992,38.99,37.23,33.49,47.63,"Treelike",0.463393173932151,0.0030973,1,0.969136639175075,0.545375908105893,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_017_0.1/exp1_00050_0010_017_0.1_output_alignment.fa"
17618,"exp1_00050_0010_018_0.1",10,50,0.1,18,"JC",NA,10000,"DNA",248,2,0,250,0.992,38.54,39.48,29.65,46.05,"Treelike",0.439112489290543,0.0027962,1,0.969055733849907,0.474033712554251,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_018_0.1/exp1_00050_0010_018_0.1_output_alignment.fa"
881,"exp1_00050_0010_019_0.1",10,50,0.1,19,"JC",NA,10000,"DNA",246,4,0,250,0.984,38.45,40,33.28,43.09,"Treelike",0.50167332076124,0.0048029,1,0.965612334286805,0.48820319462097,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_019_0.1/exp1_00050_0010_019_0.1_output_alignment.fa"
17620,"exp1_00050_0010_020_0.1",10,50,0.1,20,"JC",NA,10000,"DNA",238,12,0,250,0.952,39.82,40.77,31.87,46.89,"Treelike",0.51072347684762,0.0031164,1,0.963519387558725,0.501184218238862,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0010_020_0.1/exp1_00050_0010_020_0.1_output_alignment.fa"
17701,"exp1_00050_0020_001_0.1",20,50,0.1,1,"JC",NA,10000,"DNA",486,14,0,500,0.972,41.2,41.28,30.76,55.23,"Treelike",0.470799224201285,0.0043244,1,0.943871043293073,0.504095558636792,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_001_0.1/exp1_00050_0020_001_0.1_output_alignment.fa"
17702,"exp1_00050_0020_002_0.1",20,50,0.1,2,"JC",NA,10000,"DNA",486,14,0,500,0.972,42.02,40.6,30.97,57.7,"Treelike",0.49533944504971,0.0046529,1,0.945848154687947,0.48746299843283,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_002_0.1/exp1_00050_0020_002_0.1_output_alignment.fa"
17703,"exp1_00050_0020_003_0.1",20,50,0.1,3,"JC",NA,10000,"DNA",494,6,0,500,0.988,43.02,44.1,32.19,54.84,"Treelike",0.468468142014585,0.00536355,1,0.946654288368135,0.424168152979492,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_003_0.1/exp1_00050_0020_003_0.1_output_alignment.fa"
17704,"exp1_00050_0020_004_0.1",20,50,0.1,4,"JC",NA,10000,"DNA",493,7,0,500,0.986,41.95,40.36,35.85,52.42,"Treelike",0.486687044715144,0.0055934,1,0.944990400828011,0.572971505804366,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_004_0.1/exp1_00050_0020_004_0.1_output_alignment.fa"
17705,"exp1_00050_0020_005_0.1",20,50,0.1,5,"JC",NA,10000,"DNA",488,12,0,500,0.976,42.73,42.16,33.47,52.38,"Treelike",0.460367468005323,0.00457145,1,0.952393310603433,0.463081492310229,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_005_0.1/exp1_00050_0020_005_0.1_output_alignment.fa"
17706,"exp1_00050_0020_006_0.1",20,50,0.1,6,"JC",NA,10000,"DNA",494,6,0,500,0.988,43.19,41.06,31.4,61.43,"Treelike",0.477198600780572,0.00453705,1,0.951432499900434,0.596925696898734,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_006_0.1/exp1_00050_0020_006_0.1_output_alignment.fa"
17707,"exp1_00050_0020_007_0.1",20,50,0.1,7,"JC",NA,10000,"DNA",491,9,0,500,0.982,43.02,43.93,33.6,55.15,"Treelike",0.465220472969556,0.0055173,1,0.946800183718244,0.562284801474557,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_007_0.1/exp1_00050_0020_007_0.1_output_alignment.fa"
17708,"exp1_00050_0020_008_0.1",20,50,0.1,8,"JC",NA,10000,"DNA",489,9,2,500,0.978,42.07,42.01,32.17,56.65,"Treelike",0.472218702498473,0.00366745,1,0.956544166334573,0.567165181804214,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_008_0.1/exp1_00050_0020_008_0.1_output_alignment.fa"
17709,"exp1_00050_0020_009_0.1",20,50,0.1,9,"JC",NA,10000,"DNA",493,7,0,500,0.986,42.74,40.63,31.97,61.41,"Treelike",0.483782202752662,0.00498775,1,0.937937272554412,0.549805208837492,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_009_0.1/exp1_00050_0020_009_0.1_output_alignment.fa"
17710,"exp1_00050_0020_010_0.1",20,50,0.1,10,"JC",NA,10000,"DNA",495,5,0,500,0.99,41.28,39.75,33.45,54.87,"Treelike",0.481317129621644,0.00496825,1,0.940185575040599,0.572653377389566,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_010_0.1/exp1_00050_0020_010_0.1_output_alignment.fa"
17711,"exp1_00050_0020_011_0.1",20,50,0.1,11,"JC",NA,10000,"DNA",491,9,0,500,0.982,42.62,41.3,30.64,65.51,"Treelike",0.475226958649341,0.0047138,1,0.952322039305585,0.572489047254674,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_011_0.1/exp1_00050_0020_011_0.1_output_alignment.fa"
17712,"exp1_00050_0020_012_0.1",20,50,0.1,12,"JC",NA,10000,"DNA",494,6,0,500,0.988,41.44,42.34,31.28,58.77,"Treelike",0.479868512208003,0.0049729,1,0.949483317898526,0.511403756894358,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_012_0.1/exp1_00050_0020_012_0.1_output_alignment.fa"
17713,"exp1_00050_0020_013_0.1",20,50,0.1,13,"JC",NA,10000,"DNA",490,10,0,500,0.98,42.36,42.84,30.08,57.31,"Treelike",0.492779465401655,0.00508955,1,0.945075444738734,0.517702785474728,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_013_0.1/exp1_00050_0020_013_0.1_output_alignment.fa"
17714,"exp1_00050_0020_014_0.1",20,50,0.1,14,"JC",NA,10000,"DNA",491,9,0,500,0.982,42.51,42.62,26.5,60.49,"Treelike",0.490095796896498,0.0055788,1,0.954349883669134,0.511986000785288,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_014_0.1/exp1_00050_0020_014_0.1_output_alignment.fa"
17715,"exp1_00050_0020_015_0.1",20,50,0.1,15,"JC",NA,10000,"DNA",496,4,0,500,0.992,41.6,40.07,26.95,59.62,"Treelike",0.4695754631027,0.00415195,1,0.932468155447603,0.623185604238697,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_015_0.1/exp1_00050_0020_015_0.1_output_alignment.fa"
17716,"exp1_00050_0020_016_0.1",20,50,0.1,16,"JC",NA,10000,"DNA",492,8,0,500,0.984,42.06,42.67,30.63,57.1,"Treelike",0.50995299945845,0.0059496,1,0.953714122053669,0.618330164873906,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_016_0.1/exp1_00050_0020_016_0.1_output_alignment.fa"
17717,"exp1_00050_0020_017_0.1",20,50,0.1,17,"JC",NA,10000,"DNA",497,3,0,500,0.994,41.03,39.25,31.71,51.61,"Treelike",0.493904659333531,0.00531355,1,0.948512642859658,0.619275184799235,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_017_0.1/exp1_00050_0020_017_0.1_output_alignment.fa"
17718,"exp1_00050_0020_018_0.1",20,50,0.1,18,"JC",NA,10000,"DNA",490,10,0,500,0.98,41.67,40.02,32,56.14,"Treelike",0.487859775098391,0.00431735,1,0.948544304744556,0.530578219463532,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_018_0.1/exp1_00050_0020_018_0.1_output_alignment.fa"
886,"exp1_00050_0020_019_0.1",20,50,0.1,19,"JC",NA,10000,"DNA",494,6,0,500,0.988,42.48,41.06,33.21,56.91,"Treelike",0.478427716759235,0.00510585,1,0.947841688894444,0.52133826184852,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_019_0.1/exp1_00050_0020_019_0.1_output_alignment.fa"
17720,"exp1_00050_0020_020_0.1",20,50,0.1,20,"JC",NA,10000,"DNA",485,15,0,500,0.97,41.79,40.41,26.93,58.53,"Treelike",0.4852885889459,0.0050875,1,0.943831682736822,0.523398476179699,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0020_020_0.1/exp1_00050_0020_020_0.1_output_alignment.fa"
17801,"exp1_00050_0050_001_0.1",50,50,0.1,1,"JC",NA,10000,"DNA",1230,19,1,1250,0.984,44.39,43.27,27.32,70.32,"Treelike",0.481308079017866,0.00379586,1,0.945331867574417,0.561085002621581,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_001_0.1/exp1_00050_0050_001_0.1_output_alignment.fa"
17802,"exp1_00050_0050_002_0.1",50,50,0.1,2,"JC",NA,10000,"DNA",1222,28,0,1250,0.9776,45.63,43.77,29.17,64.68,"Treelike",0.482211552988149,0.00330608,1,0.955333335797927,0.629200789188076,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_002_0.1/exp1_00050_0050_002_0.1_output_alignment.fa"
17803,"exp1_00050_0050_003_0.1",50,50,0.1,3,"JC",NA,10000,"DNA",1228,22,0,1250,0.9824,44.25,43.16,29.72,61.87,"Treelike",0.48438326433308,0.00378486,1,0.940901124650175,0.544989900002854,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_003_0.1/exp1_00050_0050_003_0.1_output_alignment.fa"
17804,"exp1_00050_0050_004_0.1",50,50,0.1,4,"JC",NA,10000,"DNA",1231,19,0,1250,0.9848,45.21,45.44,27.3,68.18,"Treelike",0.471218837687048,0.00392826,1,0.94581515132842,0.523661051361547,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_004_0.1/exp1_00050_0050_004_0.1_output_alignment.fa"
17805,"exp1_00050_0050_005_0.1",50,50,0.1,5,"JC",NA,10000,"DNA",1236,14,0,1250,0.9888,43.89,43.93,29.83,63,"Treelike",0.47954428232302,0.00371418,1,0.942005626946312,0.521143071869262,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_005_0.1/exp1_00050_0050_005_0.1_output_alignment.fa"
17806,"exp1_00050_0050_006_0.1",50,50,0.1,6,"JC",NA,10000,"DNA",1222,28,0,1250,0.9776,45.1,42.92,26.2,72.02,"Treelike",0.476793050084807,0.00412912,1,0.935062244153874,0.590586142539916,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_006_0.1/exp1_00050_0050_006_0.1_output_alignment.fa"
17807,"exp1_00050_0050_007_0.1",50,50,0.1,7,"JC",NA,10000,"DNA",1218,32,0,1250,0.9744,46.17,44.33,24.18,80.4,"Treelike",0.475441677637594,0.00326936,1,0.951604213743783,0.537273423559377,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_007_0.1/exp1_00050_0050_007_0.1_output_alignment.fa"
17808,"exp1_00050_0050_008_0.1",50,50,0.1,8,"JC",NA,10000,"DNA",1228,22,0,1250,0.9824,44.41,43.15,30,63.97,"Treelike",0.479071436995761,0.0038348,1,0.935253224329777,0.50741666394783,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_008_0.1/exp1_00050_0050_008_0.1_output_alignment.fa"
17809,"exp1_00050_0050_009_0.1",50,50,0.1,9,"JC",NA,10000,"DNA",1234,16,0,1250,0.9872,44.31,43.37,30.54,61.07,"Treelike",0.472069039717721,0.00360204,1,0.942838490757935,0.499080157217332,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_009_0.1/exp1_00050_0050_009_0.1_output_alignment.fa"
17810,"exp1_00050_0050_010_0.1",50,50,0.1,10,"JC",NA,10000,"DNA",1220,30,0,1250,0.976,44.19,43.45,30.21,74.05,"Treelike",0.472444006212687,0.0034804,1,0.940570962520148,0.546089114212634,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_010_0.1/exp1_00050_0050_010_0.1_output_alignment.fa"
