"","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"4106",6,5,250,10,0.45,"Recent","exp2_00250_0005_006_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_006_10_0.45_Recent_partitions.nex","exp2_00250_0005_006_10_0.45_Recent_output_alignment"
"4107",7,5,250,10,0.45,"Recent","exp2_00250_0005_007_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_007_10_0.45_Recent_partitions.nex","exp2_00250_0005_007_10_0.45_Recent_output_alignment"
"4108",8,5,250,10,0.45,"Recent","exp2_00250_0005_008_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_008_10_0.45_Recent_partitions.nex","exp2_00250_0005_008_10_0.45_Recent_output_alignment"
"4109",9,5,250,10,0.45,"Recent","exp2_00250_0005_009_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_009_10_0.45_Recent_partitions.nex","exp2_00250_0005_009_10_0.45_Recent_output_alignment"
"4110",10,5,250,10,0.45,"Recent","exp2_00250_0005_010_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_10_0.45_Recent_partitions.nex","exp2_00250_0005_010_10_0.45_Recent_output_alignment"
"4111",1,10,250,10,0.45,"Recent","exp2_00250_0010_001_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_10_0.45_Recent_partitions.nex","exp2_00250_0010_001_10_0.45_Recent_output_alignment"
"4112",2,10,250,10,0.45,"Recent","exp2_00250_0010_002_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_10_0.45_Recent_partitions.nex","exp2_00250_0010_002_10_0.45_Recent_output_alignment"
"4113",3,10,250,10,0.45,"Recent","exp2_00250_0010_003_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_10_0.45_Recent_partitions.nex","exp2_00250_0010_003_10_0.45_Recent_output_alignment"
"4114",4,10,250,10,0.45,"Recent","exp2_00250_0010_004_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_10_0.45_Recent_partitions.nex","exp2_00250_0010_004_10_0.45_Recent_output_alignment"
"4115",5,10,250,10,0.45,"Recent","exp2_00250_0010_005_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_10_0.45_Recent_partitions.nex","exp2_00250_0010_005_10_0.45_Recent_output_alignment"
"4116",6,10,250,10,0.45,"Recent","exp2_00250_0010_006_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_10_0.45_Recent_partitions.nex","exp2_00250_0010_006_10_0.45_Recent_output_alignment"
"4117",7,10,250,10,0.45,"Recent","exp2_00250_0010_007_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_10_0.45_Recent_partitions.nex","exp2_00250_0010_007_10_0.45_Recent_output_alignment"
"4118",8,10,250,10,0.45,"Recent","exp2_00250_0010_008_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_10_0.45_Recent_partitions.nex","exp2_00250_0010_008_10_0.45_Recent_output_alignment"
"4119",9,10,250,10,0.45,"Recent","exp2_00250_0010_009_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_10_0.45_Recent_partitions.nex","exp2_00250_0010_009_10_0.45_Recent_output_alignment"
"4120",10,10,250,10,0.45,"Recent","exp2_00250_0010_010_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_10_0.45_Recent_partitions.nex","exp2_00250_0010_010_10_0.45_Recent_output_alignment"
"4121",1,20,250,10,0.45,"Recent","exp2_00250_0020_001_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_10_0.45_Recent_partitions.nex","exp2_00250_0020_001_10_0.45_Recent_output_alignment"
"4122",2,20,250,10,0.45,"Recent","exp2_00250_0020_002_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_10_0.45_Recent_partitions.nex","exp2_00250_0020_002_10_0.45_Recent_output_alignment"
"4123",3,20,250,10,0.45,"Recent","exp2_00250_0020_003_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_10_0.45_Recent_partitions.nex","exp2_00250_0020_003_10_0.45_Recent_output_alignment"
"4124",4,20,250,10,0.45,"Recent","exp2_00250_0020_004_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_10_0.45_Recent_partitions.nex","exp2_00250_0020_004_10_0.45_Recent_output_alignment"
"4125",5,20,250,10,0.45,"Recent","exp2_00250_0020_005_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_10_0.45_Recent_partitions.nex","exp2_00250_0020_005_10_0.45_Recent_output_alignment"
"4126",6,20,250,10,0.45,"Recent","exp2_00250_0020_006_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_10_0.45_Recent_partitions.nex","exp2_00250_0020_006_10_0.45_Recent_output_alignment"
"4127",7,20,250,10,0.45,"Recent","exp2_00250_0020_007_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_10_0.45_Recent_partitions.nex","exp2_00250_0020_007_10_0.45_Recent_output_alignment"
"4128",8,20,250,10,0.45,"Recent","exp2_00250_0020_008_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_10_0.45_Recent_partitions.nex","exp2_00250_0020_008_10_0.45_Recent_output_alignment"
"4129",9,20,250,10,0.45,"Recent","exp2_00250_0020_009_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_009_10_0.45_Recent_partitions.nex","exp2_00250_0020_009_10_0.45_Recent_output_alignment"
"4130",10,20,250,10,0.45,"Recent","exp2_00250_0020_010_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_010_10_0.45_Recent_partitions.nex","exp2_00250_0020_010_10_0.45_Recent_output_alignment"
"4131",1,50,250,10,0.45,"Recent","exp2_00250_0050_001_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_001_10_0.45_Recent_partitions.nex","exp2_00250_0050_001_10_0.45_Recent_output_alignment"
"4132",2,50,250,10,0.45,"Recent","exp2_00250_0050_002_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_002_10_0.45_Recent_partitions.nex","exp2_00250_0050_002_10_0.45_Recent_output_alignment"
"4133",3,50,250,10,0.45,"Recent","exp2_00250_0050_003_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_003_10_0.45_Recent_partitions.nex","exp2_00250_0050_003_10_0.45_Recent_output_alignment"
"4134",4,50,250,10,0.45,"Recent","exp2_00250_0050_004_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_004_10_0.45_Recent_partitions.nex","exp2_00250_0050_004_10_0.45_Recent_output_alignment"
"4135",5,50,250,10,0.45,"Recent","exp2_00250_0050_005_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_005_10_0.45_Recent_partitions.nex","exp2_00250_0050_005_10_0.45_Recent_output_alignment"
"4136",6,50,250,10,0.45,"Recent","exp2_00250_0050_006_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_006_10_0.45_Recent_partitions.nex","exp2_00250_0050_006_10_0.45_Recent_output_alignment"
"4137",7,50,250,10,0.45,"Recent","exp2_00250_0050_007_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_007_10_0.45_Recent_partitions.nex","exp2_00250_0050_007_10_0.45_Recent_output_alignment"
"4138",8,50,250,10,0.45,"Recent","exp2_00250_0050_008_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_008_10_0.45_Recent_partitions.nex","exp2_00250_0050_008_10_0.45_Recent_output_alignment"
"4139",9,50,250,10,0.45,"Recent","exp2_00250_0050_009_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_009_10_0.45_Recent_partitions.nex","exp2_00250_0050_009_10_0.45_Recent_output_alignment"
"4140",10,50,250,10,0.45,"Recent","exp2_00250_0050_010_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_010_10_0.45_Recent_partitions.nex","exp2_00250_0050_010_10_0.45_Recent_output_alignment"
"4141",1,100,250,10,0.45,"Recent","exp2_00250_0100_001_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_001_10_0.45_Recent_partitions.nex","exp2_00250_0100_001_10_0.45_Recent_output_alignment"
"4142",2,100,250,10,0.45,"Recent","exp2_00250_0100_002_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_002_10_0.45_Recent_partitions.nex","exp2_00250_0100_002_10_0.45_Recent_output_alignment"
"4143",3,100,250,10,0.45,"Recent","exp2_00250_0100_003_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_003_10_0.45_Recent_partitions.nex","exp2_00250_0100_003_10_0.45_Recent_output_alignment"
"4144",4,100,250,10,0.45,"Recent","exp2_00250_0100_004_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_004_10_0.45_Recent_partitions.nex","exp2_00250_0100_004_10_0.45_Recent_output_alignment"
"4145",5,100,250,10,0.45,"Recent","exp2_00250_0100_005_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_005_10_0.45_Recent_partitions.nex","exp2_00250_0100_005_10_0.45_Recent_output_alignment"
"4146",6,100,250,10,0.45,"Recent","exp2_00250_0100_006_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_006_10_0.45_Recent_partitions.nex","exp2_00250_0100_006_10_0.45_Recent_output_alignment"
"4147",7,100,250,10,0.45,"Recent","exp2_00250_0100_007_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_007_10_0.45_Recent_partitions.nex","exp2_00250_0100_007_10_0.45_Recent_output_alignment"
"4148",8,100,250,10,0.45,"Recent","exp2_00250_0100_008_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_008_10_0.45_Recent_partitions.nex","exp2_00250_0100_008_10_0.45_Recent_output_alignment"
"4149",9,100,250,10,0.45,"Recent","exp2_00250_0100_009_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_009_10_0.45_Recent_partitions.nex","exp2_00250_0100_009_10_0.45_Recent_output_alignment"
"4150",10,100,250,10,0.45,"Recent","exp2_00250_0100_010_10_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_010_10_0.45_Recent_partitions.nex","exp2_00250_0100_010_10_0.45_Recent_output_alignment"
"4151",1,5,250,100,0.45,"Recent","exp2_00250_0005_001_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_001_100_0.45_Recent_partitions.nex","exp2_00250_0005_001_100_0.45_Recent_output_alignment"
"4152",2,5,250,100,0.45,"Recent","exp2_00250_0005_002_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_002_100_0.45_Recent_partitions.nex","exp2_00250_0005_002_100_0.45_Recent_output_alignment"
"4153",3,5,250,100,0.45,"Recent","exp2_00250_0005_003_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_003_100_0.45_Recent_partitions.nex","exp2_00250_0005_003_100_0.45_Recent_output_alignment"
"4154",4,5,250,100,0.45,"Recent","exp2_00250_0005_004_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_004_100_0.45_Recent_partitions.nex","exp2_00250_0005_004_100_0.45_Recent_output_alignment"
"4155",5,5,250,100,0.45,"Recent","exp2_00250_0005_005_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_005_100_0.45_Recent_partitions.nex","exp2_00250_0005_005_100_0.45_Recent_output_alignment"
"4156",6,5,250,100,0.45,"Recent","exp2_00250_0005_006_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_006_100_0.45_Recent_partitions.nex","exp2_00250_0005_006_100_0.45_Recent_output_alignment"
"4157",7,5,250,100,0.45,"Recent","exp2_00250_0005_007_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_007_100_0.45_Recent_partitions.nex","exp2_00250_0005_007_100_0.45_Recent_output_alignment"
"4158",8,5,250,100,0.45,"Recent","exp2_00250_0005_008_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_008_100_0.45_Recent_partitions.nex","exp2_00250_0005_008_100_0.45_Recent_output_alignment"
"4159",9,5,250,100,0.45,"Recent","exp2_00250_0005_009_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_009_100_0.45_Recent_partitions.nex","exp2_00250_0005_009_100_0.45_Recent_output_alignment"
"4160",10,5,250,100,0.45,"Recent","exp2_00250_0005_010_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_100_0.45_Recent_partitions.nex","exp2_00250_0005_010_100_0.45_Recent_output_alignment"
"4161",1,10,250,100,0.45,"Recent","exp2_00250_0010_001_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_100_0.45_Recent_partitions.nex","exp2_00250_0010_001_100_0.45_Recent_output_alignment"
"4162",2,10,250,100,0.45,"Recent","exp2_00250_0010_002_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_100_0.45_Recent_partitions.nex","exp2_00250_0010_002_100_0.45_Recent_output_alignment"
"4163",3,10,250,100,0.45,"Recent","exp2_00250_0010_003_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_100_0.45_Recent_partitions.nex","exp2_00250_0010_003_100_0.45_Recent_output_alignment"
"4164",4,10,250,100,0.45,"Recent","exp2_00250_0010_004_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_100_0.45_Recent_partitions.nex","exp2_00250_0010_004_100_0.45_Recent_output_alignment"
"4165",5,10,250,100,0.45,"Recent","exp2_00250_0010_005_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_100_0.45_Recent_partitions.nex","exp2_00250_0010_005_100_0.45_Recent_output_alignment"
"4166",6,10,250,100,0.45,"Recent","exp2_00250_0010_006_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_100_0.45_Recent_partitions.nex","exp2_00250_0010_006_100_0.45_Recent_output_alignment"
"4167",7,10,250,100,0.45,"Recent","exp2_00250_0010_007_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_100_0.45_Recent_partitions.nex","exp2_00250_0010_007_100_0.45_Recent_output_alignment"
"4168",8,10,250,100,0.45,"Recent","exp2_00250_0010_008_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_100_0.45_Recent_partitions.nex","exp2_00250_0010_008_100_0.45_Recent_output_alignment"
"4169",9,10,250,100,0.45,"Recent","exp2_00250_0010_009_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_100_0.45_Recent_partitions.nex","exp2_00250_0010_009_100_0.45_Recent_output_alignment"
"4170",10,10,250,100,0.45,"Recent","exp2_00250_0010_010_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_100_0.45_Recent_partitions.nex","exp2_00250_0010_010_100_0.45_Recent_output_alignment"
"4171",1,20,250,100,0.45,"Recent","exp2_00250_0020_001_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_100_0.45_Recent_partitions.nex","exp2_00250_0020_001_100_0.45_Recent_output_alignment"
"4172",2,20,250,100,0.45,"Recent","exp2_00250_0020_002_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_100_0.45_Recent_partitions.nex","exp2_00250_0020_002_100_0.45_Recent_output_alignment"
"4173",3,20,250,100,0.45,"Recent","exp2_00250_0020_003_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_100_0.45_Recent_partitions.nex","exp2_00250_0020_003_100_0.45_Recent_output_alignment"
"4174",4,20,250,100,0.45,"Recent","exp2_00250_0020_004_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_100_0.45_Recent_partitions.nex","exp2_00250_0020_004_100_0.45_Recent_output_alignment"
"4175",5,20,250,100,0.45,"Recent","exp2_00250_0020_005_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_100_0.45_Recent_partitions.nex","exp2_00250_0020_005_100_0.45_Recent_output_alignment"
"4176",6,20,250,100,0.45,"Recent","exp2_00250_0020_006_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_100_0.45_Recent_partitions.nex","exp2_00250_0020_006_100_0.45_Recent_output_alignment"
"4177",7,20,250,100,0.45,"Recent","exp2_00250_0020_007_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_100_0.45_Recent_partitions.nex","exp2_00250_0020_007_100_0.45_Recent_output_alignment"
"4178",8,20,250,100,0.45,"Recent","exp2_00250_0020_008_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_100_0.45_Recent_partitions.nex","exp2_00250_0020_008_100_0.45_Recent_output_alignment"
"4179",9,20,250,100,0.45,"Recent","exp2_00250_0020_009_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_009_100_0.45_Recent_partitions.nex","exp2_00250_0020_009_100_0.45_Recent_output_alignment"
"4180",10,20,250,100,0.45,"Recent","exp2_00250_0020_010_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0020_010_100_0.45_Recent_partitions.nex","exp2_00250_0020_010_100_0.45_Recent_output_alignment"
"4181",1,50,250,100,0.45,"Recent","exp2_00250_0050_001_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_001_100_0.45_Recent_partitions.nex","exp2_00250_0050_001_100_0.45_Recent_output_alignment"
"4182",2,50,250,100,0.45,"Recent","exp2_00250_0050_002_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_002_100_0.45_Recent_partitions.nex","exp2_00250_0050_002_100_0.45_Recent_output_alignment"
"4183",3,50,250,100,0.45,"Recent","exp2_00250_0050_003_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_003_100_0.45_Recent_partitions.nex","exp2_00250_0050_003_100_0.45_Recent_output_alignment"
"4184",4,50,250,100,0.45,"Recent","exp2_00250_0050_004_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_004_100_0.45_Recent_partitions.nex","exp2_00250_0050_004_100_0.45_Recent_output_alignment"
"4185",5,50,250,100,0.45,"Recent","exp2_00250_0050_005_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_005_100_0.45_Recent_partitions.nex","exp2_00250_0050_005_100_0.45_Recent_output_alignment"
"4186",6,50,250,100,0.45,"Recent","exp2_00250_0050_006_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_006_100_0.45_Recent_partitions.nex","exp2_00250_0050_006_100_0.45_Recent_output_alignment"
"4187",7,50,250,100,0.45,"Recent","exp2_00250_0050_007_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_007_100_0.45_Recent_partitions.nex","exp2_00250_0050_007_100_0.45_Recent_output_alignment"
"4188",8,50,250,100,0.45,"Recent","exp2_00250_0050_008_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_008_100_0.45_Recent_partitions.nex","exp2_00250_0050_008_100_0.45_Recent_output_alignment"
"4189",9,50,250,100,0.45,"Recent","exp2_00250_0050_009_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_009_100_0.45_Recent_partitions.nex","exp2_00250_0050_009_100_0.45_Recent_output_alignment"
"4190",10,50,250,100,0.45,"Recent","exp2_00250_0050_010_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0050_010_100_0.45_Recent_partitions.nex","exp2_00250_0050_010_100_0.45_Recent_output_alignment"
"4191",1,100,250,100,0.45,"Recent","exp2_00250_0100_001_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_001_100_0.45_Recent_partitions.nex","exp2_00250_0100_001_100_0.45_Recent_output_alignment"
"4192",2,100,250,100,0.45,"Recent","exp2_00250_0100_002_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_002_100_0.45_Recent_partitions.nex","exp2_00250_0100_002_100_0.45_Recent_output_alignment"
"4193",3,100,250,100,0.45,"Recent","exp2_00250_0100_003_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_003_100_0.45_Recent_partitions.nex","exp2_00250_0100_003_100_0.45_Recent_output_alignment"
"4194",4,100,250,100,0.45,"Recent","exp2_00250_0100_004_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_004_100_0.45_Recent_partitions.nex","exp2_00250_0100_004_100_0.45_Recent_output_alignment"
"4195",5,100,250,100,0.45,"Recent","exp2_00250_0100_005_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_005_100_0.45_Recent_partitions.nex","exp2_00250_0100_005_100_0.45_Recent_output_alignment"
"4196",6,100,250,100,0.45,"Recent","exp2_00250_0100_006_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_006_100_0.45_Recent_partitions.nex","exp2_00250_0100_006_100_0.45_Recent_output_alignment"
"4197",7,100,250,100,0.45,"Recent","exp2_00250_0100_007_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_007_100_0.45_Recent_partitions.nex","exp2_00250_0100_007_100_0.45_Recent_output_alignment"
"4198",8,100,250,100,0.45,"Recent","exp2_00250_0100_008_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_008_100_0.45_Recent_partitions.nex","exp2_00250_0100_008_100_0.45_Recent_output_alignment"
"4199",9,100,250,100,0.45,"Recent","exp2_00250_0100_009_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_009_100_0.45_Recent_partitions.nex","exp2_00250_0100_009_100_0.45_Recent_output_alignment"
"4200",10,100,250,100,0.45,"Recent","exp2_00250_0100_010_100_0.45_Recent","JC",NA,250000,"DNA","exp2_00250_0100_010_100_0.45_Recent_partitions.nex","exp2_00250_0100_010_100_0.45_Recent_output_alignment"
"4201",1,5,250,0.1,0.5,"Recent","exp2_00250_0005_001_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_001_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_001_0.1_0.5_Recent_output_alignment"
"4202",2,5,250,0.1,0.5,"Recent","exp2_00250_0005_002_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_002_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_002_0.1_0.5_Recent_output_alignment"
"4203",3,5,250,0.1,0.5,"Recent","exp2_00250_0005_003_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_003_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_003_0.1_0.5_Recent_output_alignment"
"4204",4,5,250,0.1,0.5,"Recent","exp2_00250_0005_004_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_004_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_004_0.1_0.5_Recent_output_alignment"
"4205",5,5,250,0.1,0.5,"Recent","exp2_00250_0005_005_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_005_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_005_0.1_0.5_Recent_output_alignment"
"4206",6,5,250,0.1,0.5,"Recent","exp2_00250_0005_006_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_006_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_006_0.1_0.5_Recent_output_alignment"
"4207",7,5,250,0.1,0.5,"Recent","exp2_00250_0005_007_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_007_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_007_0.1_0.5_Recent_output_alignment"
"4208",8,5,250,0.1,0.5,"Recent","exp2_00250_0005_008_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_008_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_008_0.1_0.5_Recent_output_alignment"
"4209",9,5,250,0.1,0.5,"Recent","exp2_00250_0005_009_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_009_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_009_0.1_0.5_Recent_output_alignment"
"4210",10,5,250,0.1,0.5,"Recent","exp2_00250_0005_010_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_0.1_0.5_Recent_partitions.nex","exp2_00250_0005_010_0.1_0.5_Recent_output_alignment"
"4211",1,10,250,0.1,0.5,"Recent","exp2_00250_0010_001_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_001_0.1_0.5_Recent_output_alignment"
"4212",2,10,250,0.1,0.5,"Recent","exp2_00250_0010_002_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_002_0.1_0.5_Recent_output_alignment"
"4213",3,10,250,0.1,0.5,"Recent","exp2_00250_0010_003_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_003_0.1_0.5_Recent_output_alignment"
"4214",4,10,250,0.1,0.5,"Recent","exp2_00250_0010_004_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_004_0.1_0.5_Recent_output_alignment"
"4215",5,10,250,0.1,0.5,"Recent","exp2_00250_0010_005_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_005_0.1_0.5_Recent_output_alignment"
"4216",6,10,250,0.1,0.5,"Recent","exp2_00250_0010_006_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_006_0.1_0.5_Recent_output_alignment"
"4217",7,10,250,0.1,0.5,"Recent","exp2_00250_0010_007_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_007_0.1_0.5_Recent_output_alignment"
"4218",8,10,250,0.1,0.5,"Recent","exp2_00250_0010_008_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_008_0.1_0.5_Recent_output_alignment"
"4219",9,10,250,0.1,0.5,"Recent","exp2_00250_0010_009_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_009_0.1_0.5_Recent_output_alignment"
"4220",10,10,250,0.1,0.5,"Recent","exp2_00250_0010_010_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_0.1_0.5_Recent_partitions.nex","exp2_00250_0010_010_0.1_0.5_Recent_output_alignment"
"4221",1,20,250,0.1,0.5,"Recent","exp2_00250_0020_001_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_001_0.1_0.5_Recent_output_alignment"
"4222",2,20,250,0.1,0.5,"Recent","exp2_00250_0020_002_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_002_0.1_0.5_Recent_output_alignment"
"4223",3,20,250,0.1,0.5,"Recent","exp2_00250_0020_003_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_003_0.1_0.5_Recent_output_alignment"
"4224",4,20,250,0.1,0.5,"Recent","exp2_00250_0020_004_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_004_0.1_0.5_Recent_output_alignment"
