"row_id","uid","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
53,"exp2_00250_0020_003_1_0_Ancient",20,250,1,0,"Ancient",3,"JC",NA,250000,"DNA","498","2","0","500","0.996",41.91,39.98,32.87,57.01,"Non-treelike",0.0947360785295275,9.345e-05,"no_TIGER_run",0.997939827520364,0.923561759061231,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_1_0_Ancient/exp2_00250_0020_003_1_0_Ancient_output_alignment.fa"
54,"exp2_00250_0020_004_1_0_Ancient",20,250,1,0,"Ancient",4,"JC",NA,250000,"DNA","493","6","1","500","0.986",40.73,37.44,33.55,65.28,"Non-treelike",0.208274516606681,0.0003125,"no_TIGER_run",0.995023498528593,0.897470640421547,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_1_0_Ancient/exp2_00250_0020_004_1_0_Ancient_output_alignment.fa"
55,"exp2_00250_0020_005_1_0_Ancient",20,250,1,0,"Ancient",5,"JC",NA,250000,"DNA","500","0","0","500","1",40,37.26,32.51,58.67,"Non-treelike",0.105842421510707,0.00012985,"no_TIGER_run",0.994126222707675,0.893344291941967,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_1_0_Ancient/exp2_00250_0020_005_1_0_Ancient_output_alignment.fa"
56,"exp2_00250_0020_006_1_0_Ancient",20,250,1,0,"Ancient",6,"JC",NA,250000,"DNA","489","11","0","500","0.978",39.42,35.72,33.32,73.5,"Non-treelike",0.164639900566155,0.000178,"no_TIGER_run",0.992283624376093,0.879958664078485,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_1_0_Ancient/exp2_00250_0020_006_1_0_Ancient_output_alignment.fa"
57,"exp2_00250_0020_007_1_0_Ancient",20,250,1,0,"Ancient",7,"JC",NA,250000,"DNA","489","8","3","500","0.978",43.86,40.39,33.85,58.93,"Non-treelike",0.107312989026909,2.825e-05,"no_TIGER_run",0.998867031709104,0.949618320298154,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_1_0_Ancient/exp2_00250_0020_007_1_0_Ancient_output_alignment.fa"
58,"exp2_00250_0020_008_1_0_Ancient",20,250,1,0,"Ancient",8,"JC",NA,250000,"DNA","499","1","0","500","0.998",40.51,37.37,33.91,64.3,"Non-treelike",0.142043063131977,0.000142,"no_TIGER_run",0.993920792422066,0.893712642106346,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_1_0_Ancient/exp2_00250_0020_008_1_0_Ancient_output_alignment.fa"
59,"exp2_00250_0020_009_1_0_Ancient",20,250,1,0,"Ancient",9,"JC",NA,250000,"DNA","491","9","0","500","0.982",39.95,36.86,33.7,55.69,"Non-treelike",0.18843999106196,0.00032725,"no_TIGER_run",0.994475026195425,0.864974946076574,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_1_0_Ancient/exp2_00250_0020_009_1_0_Ancient_output_alignment.fa"
60,"exp2_00250_0020_010_1_0_Ancient",20,250,1,0,"Ancient",10,"JC",NA,250000,"DNA","487","5","8","500","0.974",43.21,41.6,34.11,58.09,"Treelike",0.107498594461536,2.84e-05,"no_TIGER_run",0.999052299086018,0.957943703563439,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_1_0_Ancient/exp2_00250_0020_010_1_0_Ancient_output_alignment.fa"
61,"exp2_00250_0050_001_1_0_Ancient",50,250,1,0,"Ancient",1,"JC",NA,250000,"DNA","1232","17","1","1250","0.9856",37.84,35.85,32.2,60.73,"Non-treelike",0.153533620357655,0.00019178,"no_TIGER_run",0.986249249836515,0.821732308034526,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_1_0_Ancient/exp2_00250_0050_001_1_0_Ancient_output_alignment.fa"
62,"exp2_00250_0050_002_1_0_Ancient",50,250,1,0,"Ancient",2,"JC",NA,250000,"DNA","1226","22","2","1250","0.9808",37.86,36.12,32.94,55.62,"Non-treelike",0.192259240482894,0.00025086,"no_TIGER_run",0.985695559186584,0.795314963045301,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_1_0_Ancient/exp2_00250_0050_002_1_0_Ancient_output_alignment.fa"
63,"exp2_00250_0050_003_1_0_Ancient",50,250,1,0,"Ancient",3,"JC",NA,250000,"DNA","1236","14","0","1250","0.9888",37.32,35.52,31.76,62,"Non-treelike",0.150480127908264,0.00022896,"no_TIGER_run",0.985706945844629,0.796795144142338,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_1_0_Ancient/exp2_00250_0050_003_1_0_Ancient_output_alignment.fa"
64,"exp2_00250_0050_004_1_0_Ancient",50,250,1,0,"Ancient",4,"JC",NA,250000,"DNA","1237","12","1","1250","0.9896",38.74,36.38,33.39,59.79,"Non-treelike",0.143569689425874,0.00018148,"no_TIGER_run",0.98970117774666,0.85416834312738,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_1_0_Ancient/exp2_00250_0050_004_1_0_Ancient_output_alignment.fa"
65,"exp2_00250_0050_005_1_0_Ancient",50,250,1,0,"Ancient",5,"JC",NA,250000,"DNA","1246","4","0","1250","0.9968",38.41,36.5,33.04,69.23,"Non-treelike",0.140081073324121,0.00019054,"no_TIGER_run",0.979366417408897,0.808137706602011,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_1_0_Ancient/exp2_00250_0050_005_1_0_Ancient_output_alignment.fa"
66,"exp2_00250_0050_006_1_0_Ancient",50,250,1,0,"Ancient",6,"JC",NA,250000,"DNA","1238","12","0","1250","0.9904",37.08,35.81,32.05,77.27,"Non-treelike",0.330214286010475,0.00080074,"no_TIGER_run",0.961439477829379,0.735064455784627,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_1_0_Ancient/exp2_00250_0050_006_1_0_Ancient_output_alignment.fa"
67,"exp2_00250_0050_007_1_0_Ancient",50,250,1,0,"Ancient",7,"JC",NA,250000,"DNA","1245","5","0","1250","0.996",37.57,35.5,31.73,74.79,"Non-treelike",0.153664679502788,0.00026516,"no_TIGER_run",0.978593924422367,0.742837328293623,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_1_0_Ancient/exp2_00250_0050_007_1_0_Ancient_output_alignment.fa"
68,"exp2_00250_0050_008_1_0_Ancient",50,250,1,0,"Ancient",8,"JC",NA,250000,"DNA","1236","13","1","1250","0.9888",38.44,36.59,33.11,50.55,"Non-treelike",0.113902752685647,0.0001224,"no_TIGER_run",0.98990784250442,0.795258059411053,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_1_0_Ancient/exp2_00250_0050_008_1_0_Ancient_output_alignment.fa"
69,"exp2_00250_0050_009_1_0_Ancient",50,250,1,0,"Ancient",9,"JC",NA,250000,"DNA","1245","4","1","1250","0.996",38.09,35.85,32.53,62.74,"Non-treelike",0.141671254713374,0.0001725,"no_TIGER_run",0.986987626997608,0.798732050863601,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_1_0_Ancient/exp2_00250_0050_009_1_0_Ancient_output_alignment.fa"
70,"exp2_00250_0050_010_1_0_Ancient",50,250,1,0,"Ancient",10,"JC",NA,250000,"DNA","1241","9","0","1250","0.9928",37.72,36.9,32.2,56.11,"Non-treelike",0.119733686064352,0.0001638,"no_TIGER_run",0.987926230633875,0.779786118691058,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_1_0_Ancient/exp2_00250_0050_010_1_0_Ancient_output_alignment.fa"
71,"exp2_00250_0100_001_1_0_Ancient",100,250,1,0,"Ancient",1,"JC",NA,250000,"DNA","2493","7","0","2500","0.9972",36.4,35.57,32.31,75.69,"Non-treelike",0.216535157883509,0.00048203,"no_TIGER_run",0.938467754965352,0.696969926699696,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_1_0_Ancient/exp2_00250_0100_001_1_0_Ancient_output_alignment.fa"
72,"exp2_00250_0100_002_1_0_Ancient",100,250,1,0,"Ancient",2,"JC",NA,250000,"DNA","2487","13","0","2500","0.9948",37.15,36.16,32.35,66.29,"Non-treelike",0.155679219108504,0.00019314,"no_TIGER_run",0.967843733873595,0.69593382418513,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_1_0_Ancient/exp2_00250_0100_002_1_0_Ancient_output_alignment.fa"
73,"exp2_00250_0100_003_1_0_Ancient",100,250,1,0,"Ancient",3,"JC",NA,250000,"DNA","2474","26","0","2500","0.9896",36.5,35.45,31.31,59.85,"Non-treelike",0.121557887064296,0.00014319,"no_TIGER_run",0.975388402593072,0.724896943433264,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_1_0_Ancient/exp2_00250_0100_003_1_0_Ancient_output_alignment.fa"
74,"exp2_00250_0100_004_1_0_Ancient",100,250,1,0,"Ancient",4,"JC",NA,250000,"DNA","2452","20","28","2500","0.9808",37.64,36.42,32.34,59.44,"Non-treelike",0.1116191146824,8.438e-05,"no_TIGER_run",0.980285533060272,0.753122855830451,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_1_0_Ancient/exp2_00250_0100_004_1_0_Ancient_output_alignment.fa"
75,"exp2_00250_0100_005_1_0_Ancient",100,250,1,0,"Ancient",5,"JC",NA,250000,"DNA","2476","24","0","2500","0.9904",37.17,35.88,32.38,54.99,"Non-treelike",0.0830078131614703,6.718e-05,"no_TIGER_run",0.98192346351785,0.740084385764927,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_1_0_Ancient/exp2_00250_0100_005_1_0_Ancient_output_alignment.fa"
76,"exp2_00250_0100_006_1_0_Ancient",100,250,1,0,"Ancient",6,"JC",NA,250000,"DNA","2454","46","0","2500","0.9816",35.87,35.07,31.73,59.38,"Non-treelike",0.194042934964609,0.00030913,"no_TIGER_run",0.970404612957827,0.705008218178387,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_1_0_Ancient/exp2_00250_0100_006_1_0_Ancient_output_alignment.fa"
77,"exp2_00250_0100_007_1_0_Ancient",100,250,1,0,"Ancient",7,"JC",NA,250000,"DNA","2462","35","3","2500","0.9848",36.73,35.58,32.25,59.72,"Non-treelike",0.127246511091734,0.00011639,"no_TIGER_run",0.976571669418028,0.676660055915839,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_1_0_Ancient/exp2_00250_0100_007_1_0_Ancient_output_alignment.fa"
78,"exp2_00250_0100_008_1_0_Ancient",100,250,1,0,"Ancient",8,"JC",NA,250000,"DNA","2494","5","1","2500","0.9976",37.47,36.13,32.37,58.06,"Non-treelike",0.0885192889575006,7.805e-05,"no_TIGER_run",0.986535896613277,0.739714033836058,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_1_0_Ancient/exp2_00250_0100_008_1_0_Ancient_output_alignment.fa"
79,"exp2_00250_0100_009_1_0_Ancient",100,250,1,0,"Ancient",9,"JC",NA,250000,"DNA","2488","11","1","2500","0.9952",36.96,35.8,31.87,72.2,"Non-treelike",0.144328587922384,0.000183,"no_TIGER_run",0.969195824508677,0.702896417142394,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_1_0_Ancient/exp2_00250_0100_009_1_0_Ancient_output_alignment.fa"
80,"exp2_00250_0100_010_1_0_Ancient",100,250,1,0,"Ancient",10,"JC",NA,250000,"DNA","2456","43","1","2500","0.9824",36.93,35.58,32.45,58.35,"Non-treelike",0.160232849445443,0.00020466,"no_TIGER_run",0.98008961002916,0.700662027449379,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_1_0_Ancient/exp2_00250_0100_010_1_0_Ancient_output_alignment.fa"
81,"exp2_00250_0010_001_10_0_Ancient",10,250,10,0,"Ancient",1,"JC",NA,250000,"DNA","152","49","49","250","0.608",38.19,35.26,32.18,56.26,"Treelike",0.358272633358645,5.6e-06,"no_TIGER_run",0.915666314339522,0.968342915337504,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_10_0_Ancient/exp2_00250_0010_001_10_0_Ancient_output_alignment.fa"
82,"exp2_00250_0010_002_10_0_Ancient",10,250,10,0,"Ancient",2,"JC",NA,250000,"DNA","65","21","164","250","0.26",35.31,33.05,19.1,53.84,"Treelike",0.444474568662895,5.8e-06,"no_TIGER_run",0.821824566769048,0.989704431171629,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_10_0_Ancient/exp2_00250_0010_002_10_0_Ancient_output_alignment.fa"
83,"exp2_00250_0010_003_10_0_Ancient",10,250,10,0,"Ancient",3,"JC",NA,250000,"DNA","147","31","72","250","0.588",42.29,46.02,21.47,58.67,"Treelike",0.357468890019698,3.13e-05,"no_TIGER_run",0.90365171095982,0.966101243059133,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_10_0_Ancient/exp2_00250_0010_003_10_0_Ancient_output_alignment.fa"
84,"exp2_00250_0010_004_10_0_Ancient",10,250,10,0,"Ancient",4,"JC",NA,250000,"DNA","129","26","95","250","0.516",39.79,41.74,25.46,53.59,"Non-treelike",0.516420926360309,2.93e-05,"no_TIGER_run",0.824479620003744,0.938691243125156,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_10_0_Ancient/exp2_00250_0010_004_10_0_Ancient_output_alignment.fa"
85,"exp2_00250_0010_005_10_0_Ancient",10,250,10,0,"Ancient",5,"JC",NA,250000,"DNA","26","12","212","250","0.104",33.51,34.08,23.85,41.82,"Treelike",0.421343065019834,3.8e-06,"no_TIGER_run",0.702600645324065,0.97017442359896,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_10_0_Ancient/exp2_00250_0010_005_10_0_Ancient_output_alignment.fa"
86,"exp2_00250_0010_006_10_0_Ancient",10,250,10,0,"Ancient",6,"JC",NA,250000,"DNA","93","34","123","250","0.372",37.27,33.05,19.52,61.04,"Treelike",0.424626419539009,3.6e-06,"no_TIGER_run",0.781839562487936,0.991303433213791,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_10_0_Ancient/exp2_00250_0010_006_10_0_Ancient_output_alignment.fa"
87,"exp2_00250_0010_007_10_0_Ancient",10,250,10,0,"Ancient",7,"JC",NA,250000,"DNA","120","28","102","250","0.48",42.02,39.74,27.09,60.76,"Non-treelike",0.322196129998521,1.49e-05,"no_TIGER_run",0.898689111938691,0.959160639480555,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_10_0_Ancient/exp2_00250_0010_007_10_0_Ancient_output_alignment.fa"
88,"exp2_00250_0010_008_10_0_Ancient",10,250,10,0,"Ancient",8,"JC",NA,250000,"DNA","190","24","36","250","0.76",38.68,40.87,17.07,58.01,"Treelike",0.192118950544799,4.9e-06,"no_TIGER_run",0.750931566681832,0.990663174955822,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_10_0_Ancient/exp2_00250_0010_008_10_0_Ancient_output_alignment.fa"
89,"exp2_00250_0010_009_10_0_Ancient",10,250,10,0,"Ancient",9,"JC",NA,250000,"DNA","69","28","153","250","0.276",42.02,41.83,25.26,65.84,"Non-treelike",0.42478787628973,1.73e-05,"no_TIGER_run",0.895189481199337,0.975222700607821,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_10_0_Ancient/exp2_00250_0010_009_10_0_Ancient_output_alignment.fa"
90,"exp2_00250_0010_010_10_0_Ancient",10,250,10,0,"Ancient",10,"JC",NA,250000,"DNA","76","49","125","250","0.304",33.61,35.31,17.13,50.87,"Treelike",0.415897840533088,2.9e-06,"no_TIGER_run",0.621158137415101,0.987120095483738,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_10_0_Ancient/exp2_00250_0010_010_10_0_Ancient_output_alignment.fa"
91,"exp2_00250_0020_001_10_0_Ancient",20,250,10,0,"Ancient",1,"JC",NA,250000,"DNA","271","94","135","500","0.542",41.06,39.97,26.73,65.75,"Non-treelike",0.393855126294184,1.23e-05,"no_TIGER_run",0.453683638287859,0.948743926380656,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_10_0_Ancient/exp2_00250_0020_001_10_0_Ancient_output_alignment.fa"
92,"exp2_00250_0020_002_10_0_Ancient",20,250,10,0,"Ancient",2,"JC",NA,250000,"DNA","287","92","121","500","0.574",36.67,34.95,27.15,53.38,"Non-treelike",0.371156199375646,9.5e-06,"no_TIGER_run",0.895418708014393,0.922940162252855,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_10_0_Ancient/exp2_00250_0020_002_10_0_Ancient_output_alignment.fa"
93,"exp2_00250_0020_003_10_0_Ancient",20,250,10,0,"Ancient",3,"JC",NA,250000,"DNA","324","91","85","500","0.648",39.6,35.99,26.29,57.25,"Non-treelike",0.389825531100559,1.005e-05,"no_TIGER_run",0.850498472978783,0.958773303191295,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_10_0_Ancient/exp2_00250_0020_003_10_0_Ancient_output_alignment.fa"
94,"exp2_00250_0020_004_10_0_Ancient",20,250,10,0,"Ancient",4,"JC",NA,250000,"DNA","177","80","243","500","0.354",39.62,35.46,21.73,63.92,"Non-treelike",0.409062463858897,1.04e-05,"no_TIGER_run",0.809122828368347,0.963073139804735,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_10_0_Ancient/exp2_00250_0020_004_10_0_Ancient_output_alignment.fa"
95,"exp2_00250_0020_005_10_0_Ancient",20,250,10,0,"Ancient",5,"JC",NA,250000,"DNA","287","52","161","500","0.574",38.25,33.73,25.23,58.69,"Treelike",0.340134824745281,9e-06,"no_TIGER_run",0.914771746038577,0.95443614599847,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_10_0_Ancient/exp2_00250_0020_005_10_0_Ancient_output_alignment.fa"
96,"exp2_00250_0020_006_10_0_Ancient",20,250,10,0,"Ancient",6,"JC",NA,250000,"DNA","128","59","313","500","0.256",36.33,33.24,22.12,55.9,"Non-treelike",0.384932199904894,1.02e-05,"no_TIGER_run",0.665733169470622,0.941398999995353,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_10_0_Ancient/exp2_00250_0020_006_10_0_Ancient_output_alignment.fa"
97,"exp2_00250_0020_007_10_0_Ancient",20,250,10,0,"Ancient",7,"JC",NA,250000,"DNA","117","83","300","500","0.234",35.15,33.48,25.83,46.31,"Treelike",0.415707982463781,5.4e-06,"no_TIGER_run",0.452832785235422,0.957013098345573,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_10_0_Ancient/exp2_00250_0020_007_10_0_Ancient_output_alignment.fa"
98,"exp2_00250_0020_008_10_0_Ancient",20,250,10,0,"Ancient",8,"JC",NA,250000,"DNA","352","68","80","500","0.704",41.68,41.18,31.94,53.08,"Treelike",0.256748879557604,1.325e-05,"no_TIGER_run",0.676935908710436,0.95739673660526,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_10_0_Ancient/exp2_00250_0020_008_10_0_Ancient_output_alignment.fa"
99,"exp2_00250_0020_009_10_0_Ancient",20,250,10,0,"Ancient",9,"JC",NA,250000,"DNA","44","69","387","500","0.088",35.17,33.42,26.42,63.32,"Non-treelike",0.458689021575958,4.3e-06,"no_TIGER_run",0.560217113522823,0.957457888044817,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_10_0_Ancient/exp2_00250_0020_009_10_0_Ancient_output_alignment.fa"
100,"exp2_00250_0020_010_10_0_Ancient",20,250,10,0,"Ancient",10,"JC",NA,250000,"DNA","184","62","254","500","0.368",34.34,32.98,21.39,58.93,"Treelike",0.398071486342491,6.65e-06,"no_TIGER_run",0.811648758065817,0.951393618826544,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_10_0_Ancient/exp2_00250_0020_010_10_0_Ancient_output_alignment.fa"
101,"exp2_00250_0050_001_10_0_Ancient",50,250,10,0,"Ancient",1,"JC",NA,250000,"DNA","745","230","275","1250","0.596",40.7,39.97,22.52,64.13,"Non-treelike",0.388332328453007,7.88e-06,"no_TIGER_run",0.914444132238653,0.930476092341824,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_10_0_Ancient/exp2_00250_0050_001_10_0_Ancient_output_alignment.fa"
102,"exp2_00250_0050_002_10_0_Ancient",50,250,10,0,"Ancient",2,"JC",NA,250000,"DNA","302","121","827","1250","0.2416",35.96,36.98,18.06,62.55,"Non-treelike",0.414495376450074,9.32e-06,"no_TIGER_run",-1.61893561337683,0.942519144515515,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_10_0_Ancient/exp2_00250_0050_002_10_0_Ancient_output_alignment.fa"
103,"exp2_00250_0050_003_10_0_Ancient",50,250,10,0,"Ancient",3,"JC",NA,250000,"DNA","221","166","863","1250","0.1768",38.82,37.65,21.25,61.66,"Non-treelike",0.43970899391813,5.34e-06,"no_TIGER_run",0.0891165775744818,0.940373960335165,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_10_0_Ancient/exp2_00250_0050_003_10_0_Ancient_output_alignment.fa"
104,"exp2_00250_0050_004_10_0_Ancient",50,250,10,0,"Ancient",4,"JC",NA,250000,"DNA","297","189","764","1250","0.2376",39.1,37.8,19.52,60.75,"Non-treelike",0.440165755009091,6.04e-06,"no_TIGER_run",-0.851601454234663,0.955726312854231,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_10_0_Ancient/exp2_00250_0050_004_10_0_Ancient_output_alignment.fa"
105,"exp2_00250_0050_005_10_0_Ancient",50,250,10,0,"Ancient",5,"JC",NA,250000,"DNA","433","136","681","1250","0.3464",39.77,38.76,23.08,67.63,"Non-treelike",0.387229266705209,8e-06,"no_TIGER_run",-0.0748954216095949,0.932621173708673,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_10_0_Ancient/exp2_00250_0050_005_10_0_Ancient_output_alignment.fa"
106,"exp2_00250_0050_006_10_0_Ancient",50,250,10,0,"Ancient",6,"JC",NA,250000,"DNA","706","229","315","1250","0.5648",40.97,38.74,32.01,66.68,"Non-treelike",0.438285840125063,6.18e-06,"no_TIGER_run",0.892542810881411,0.945930573012819,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_10_0_Ancient/exp2_00250_0050_006_10_0_Ancient_output_alignment.fa"
107,"exp2_00250_0050_007_10_0_Ancient",50,250,10,0,"Ancient",7,"JC",NA,250000,"DNA","597","204","449","1250","0.4776",40.05,39.4,22.02,59.65,"Non-treelike",0.402806855380114,7.7e-06,"no_TIGER_run",0.725062467992789,0.93662984431257,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_10_0_Ancient/exp2_00250_0050_007_10_0_Ancient_output_alignment.fa"
108,"exp2_00250_0050_008_10_0_Ancient",50,250,10,0,"Ancient",8,"JC",NA,250000,"DNA","242","164","844","1250","0.1936",40.66,40.26,21.54,63.52,"Non-treelike",0.425479089437446,5.44e-06,"no_TIGER_run",0.00649014056543529,0.949066897217229,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_10_0_Ancient/exp2_00250_0050_008_10_0_Ancient_output_alignment.fa"
109,"exp2_00250_0050_009_10_0_Ancient",50,250,10,0,"Ancient",9,"JC",NA,250000,"DNA","377","189","684","1250","0.3016",39.03,36.05,28.27,61.66,"Non-treelike",0.401934211132779,8.28e-06,"no_TIGER_run",-0.324980389504277,0.930697978162459,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_10_0_Ancient/exp2_00250_0050_009_10_0_Ancient_output_alignment.fa"
110,"exp2_00250_0050_010_10_0_Ancient",50,250,10,0,"Ancient",10,"JC",NA,250000,"DNA","586","180","484","1250","0.4688",40.65,38.11,32.75,58.63,"Non-treelike",0.407363315632727,1.092e-05,"no_TIGER_run",0.814360526254715,0.92101951000723,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_10_0_Ancient/exp2_00250_0050_010_10_0_Ancient_output_alignment.fa"
111,"exp2_00250_0100_001_10_0_Ancient",100,250,10,0,"Ancient",1,"JC",NA,250000,"DNA","1217","428","855","2500","0.4868",39.89,37.92,22.31,61.1,"Non-treelike",0.378735253064446,1.207e-05,"no_TIGER_run",0.543038727048122,0.857888351134815,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_10_0_Ancient/exp2_00250_0100_001_10_0_Ancient_output_alignment.fa"
112,"exp2_00250_0100_002_10_0_Ancient",100,250,10,0,"Ancient",2,"JC",NA,250000,"DNA","803","256","1441","2500","0.3212",39.52,38.42,24.36,59.33,"Non-treelike",0.40386915370288,1.362e-05,"no_TIGER_run",0.664871662327258,0.87668033920319,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_10_0_Ancient/exp2_00250_0100_002_10_0_Ancient_output_alignment.fa"
113,"exp2_00250_0100_003_10_0_Ancient",100,250,10,0,"Ancient",3,"JC",NA,250000,"DNA","1222","264","1014","2500","0.4888",38.81,37.72,19.59,60.95,"Non-treelike",0.339207093727437,1.507e-05,"no_TIGER_run",-1.80424671888814,0.833385181769433,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_10_0_Ancient/exp2_00250_0100_003_10_0_Ancient_output_alignment.fa"
114,"exp2_00250_0100_004_10_0_Ancient",100,250,10,0,"Ancient",4,"JC",NA,250000,"DNA","439","361","1700","2500","0.1756",39.99,38.15,18.89,61.29,"Non-treelike",0.446110179676713,5.12e-06,"no_TIGER_run",-2.25857461829176,0.916605271207491,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_10_0_Ancient/exp2_00250_0100_004_10_0_Ancient_output_alignment.fa"
115,"exp2_00250_0100_005_10_0_Ancient",100,250,10,0,"Ancient",5,"JC",NA,250000,"DNA","823","324","1353","2500","0.3292",37.84,35.58,21.35,56.46,"Non-treelike",0.402598165229411,4.784e-05,"no_TIGER_run",0.784908256781257,0.784468069710184,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_10_0_Ancient/exp2_00250_0100_005_10_0_Ancient_output_alignment.fa"
116,"exp2_00250_0100_006_10_0_Ancient",100,250,10,0,"Ancient",6,"JC",NA,250000,"DNA","1131","313","1056","2500","0.4524",39.16,37.68,25.9,60.31,"Non-treelike",0.368169857260687,1.392e-05,"no_TIGER_run",0.39877682290386,0.833203170043884,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_10_0_Ancient/exp2_00250_0100_006_10_0_Ancient_output_alignment.fa"
117,"exp2_00250_0100_007_10_0_Ancient",100,250,10,0,"Ancient",7,"JC",NA,250000,"DNA","531","418","1551","2500","0.2124",39.94,36.78,22.79,65.55,"Non-treelike",0.442812615028775,4.68e-06,"no_TIGER_run",-0.450556391245438,0.944205312157718,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_10_0_Ancient/exp2_00250_0100_007_10_0_Ancient_output_alignment.fa"
