"row_id","uid","num_taxa","num_trees","tree_depth_coalescent","recombination_value","recombination_type","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
632,"exp2_00250_0100_002_100_0.15_Ancient",100,250,100,0.15,"Ancient",2,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.36,38.15,28.98,98.49,"Non-treelike",0.0825805725731257,0.00031509,"no_TIGER_run",0.968852881954801,0.809503675505758,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.15_Ancient/exp2_00250_0100_002_100_0.15_Ancient_output_alignment.fa"
633,"exp2_00250_0100_003_100_0.15_Ancient",100,250,100,0.15,"Ancient",3,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.97,37.88,29.31,98.57,"Non-treelike",0.0695218343762463,0.00025815,"no_TIGER_run",0.980212654913791,0.816774545151367,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.15_Ancient/exp2_00250_0100_003_100_0.15_Ancient_output_alignment.fa"
634,"exp2_00250_0100_004_100_0.15_Ancient",100,250,100,0.15,"Ancient",4,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.86,37.84,30.85,88.24,"Non-treelike",0.148773541127128,0.00060433,"no_TIGER_run",0.893824455052711,0.746959741869354,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.15_Ancient/exp2_00250_0100_004_100_0.15_Ancient_output_alignment.fa"
635,"exp2_00250_0100_005_100_0.15_Ancient",100,250,100,0.15,"Ancient",5,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.57,38.16,31.9,98.94,"Treelike",0.194837036191381,0.00130684,"no_TIGER_run",0.850545413366756,0.781667877030097,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.15_Ancient/exp2_00250_0100_005_100_0.15_Ancient_output_alignment.fa"
636,"exp2_00250_0100_006_100_0.15_Ancient",100,250,100,0.15,"Ancient",6,"JC",NA,250000,"DNA",2496,4,0,2500,0.9984,39.84,37.25,24.17,98.2,"Non-treelike",0.186430051901476,0.00082779,"no_TIGER_run",0.874582990638176,0.770885386526441,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.15_Ancient/exp2_00250_0100_006_100_0.15_Ancient_output_alignment.fa"
637,"exp2_00250_0100_007_100_0.15_Ancient",100,250,100,0.15,"Ancient",7,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.4,37.16,27.51,99.26,"Non-treelike",0.119518416196133,0.00028171,"no_TIGER_run",0.956807212062728,0.831114149290855,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.15_Ancient/exp2_00250_0100_007_100_0.15_Ancient_output_alignment.fa"
638,"exp2_00250_0100_008_100_0.15_Ancient",100,250,100,0.15,"Ancient",8,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,39.2,36.42,31.18,96.99,"Treelike",0.127373425823389,0.0003135,"no_TIGER_run",0.923083401020311,0.732001322316566,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_100_0.15_Ancient/exp2_00250_0100_008_100_0.15_Ancient_output_alignment.fa"
639,"exp2_00250_0100_009_100_0.15_Ancient",100,250,100,0.15,"Ancient",9,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.74,37.95,30.07,92.35,"Non-treelike",0.126749401166475,0.00051742,"no_TIGER_run",0.903753203459238,0.769176581161383,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_100_0.15_Ancient/exp2_00250_0100_009_100_0.15_Ancient_output_alignment.fa"
640,"exp2_00250_0100_010_100_0.15_Ancient",100,250,100,0.15,"Ancient",10,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.94,38.95,31.83,97.54,"Non-treelike",0.104705581261054,0.00018122,"no_TIGER_run",0.947544195579359,0.813106441956279,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_100_0.15_Ancient/exp2_00250_0100_010_100_0.15_Ancient_output_alignment.fa"
641,"exp2_00250_0010_001_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",1,"JC",NA,250000,"DNA",250,0,0,250,1,61.65,55.38,50.27,95.11,"Non-treelike",0.0440331241437732,0.0001806,"no_TIGER_run",0.993466853791719,0.963430332190364,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_0.1_0.2_Ancient/exp2_00250_0010_001_0.1_0.2_Ancient_output_alignment.fa"
642,"exp2_00250_0010_002_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",2,"JC",NA,250000,"DNA",250,0,0,250,1,50.3,48.47,36.24,78.76,"Non-treelike",0.204479647845687,0.0011615,"no_TIGER_run",0.978879688608135,0.89417917460253,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_0.1_0.2_Ancient/exp2_00250_0010_002_0.1_0.2_Ancient_output_alignment.fa"
643,"exp2_00250_0010_003_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",3,"JC",NA,250000,"DNA",250,0,0,250,1,67.1,65.52,37.92,91.73,"Non-treelike",0.124852302177566,0.0006075,"no_TIGER_run",0.994775662190631,0.937712514218291,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_0.1_0.2_Ancient/exp2_00250_0010_003_0.1_0.2_Ancient_output_alignment.fa"
644,"exp2_00250_0010_004_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",4,"JC",NA,250000,"DNA",250,0,0,250,1,54.67,43.12,34.48,92.44,"Non-treelike",0.196281100269483,0.0007545,"no_TIGER_run",0.983604492798325,0.930541109417304,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_0.1_0.2_Ancient/exp2_00250_0010_004_0.1_0.2_Ancient_output_alignment.fa"
645,"exp2_00250_0010_005_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",5,"JC",NA,250000,"DNA",250,0,0,250,1,53.14,54.74,37.06,82.56,"Non-treelike",0.105427162397688,0.0005718,"no_TIGER_run",0.985304116175067,0.934035421673958,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_0.1_0.2_Ancient/exp2_00250_0010_005_0.1_0.2_Ancient_output_alignment.fa"
646,"exp2_00250_0010_006_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",6,"JC",NA,250000,"DNA",250,0,0,250,1,54.49,47.47,34.73,93.24,"Non-treelike",0.122219694735028,0.0006953,"no_TIGER_run",0.980159487764231,0.932420077691274,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_0.1_0.2_Ancient/exp2_00250_0010_006_0.1_0.2_Ancient_output_alignment.fa"
647,"exp2_00250_0010_007_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",7,"JC",NA,250000,"DNA",250,0,0,250,1,58.29,52.36,32.56,98.2,"Non-treelike",0.188156443882929,0.0014719,"no_TIGER_run",0.989429027204575,0.947867237797026,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_0.1_0.2_Ancient/exp2_00250_0010_007_0.1_0.2_Ancient_output_alignment.fa"
648,"exp2_00250_0010_008_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",8,"JC",NA,250000,"DNA",250,0,0,250,1,50.69,42.96,35.72,83.78,"Non-treelike",0.190734261054546,0.0007031,"no_TIGER_run",0.991109435847569,0.82654059860302,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_0.1_0.2_Ancient/exp2_00250_0010_008_0.1_0.2_Ancient_output_alignment.fa"
649,"exp2_00250_0010_009_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",9,"JC",NA,250000,"DNA",247,3,0,250,0.988,55.09,42.06,37.62,99.44,"Non-treelike",0.159607936065499,0.0002951,"no_TIGER_run",0.997562835345621,0.971595038899433,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_0.1_0.2_Ancient/exp2_00250_0010_009_0.1_0.2_Ancient_output_alignment.fa"
650,"exp2_00250_0010_010_0.1_0.2_Ancient",10,250,0.1,0.2,"Ancient",10,"JC",NA,250000,"DNA",250,0,0,250,1,42.58,43.8,35.55,49.42,"Non-treelike",0.221736429161982,0.0011705,"no_TIGER_run",0.977858769367069,0.756581306220102,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_0.1_0.2_Ancient/exp2_00250_0010_010_0.1_0.2_Ancient_output_alignment.fa"
651,"exp2_00250_0020_001_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",1,"JC",NA,250000,"DNA",500,0,0,500,1,50.84,48.45,32.24,85.45,"Non-treelike",0.137453429060698,0.00063165,"no_TIGER_run",0.969082448128313,0.874473604772171,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_0.1_0.2_Ancient/exp2_00250_0020_001_0.1_0.2_Ancient_output_alignment.fa"
652,"exp2_00250_0020_002_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",2,"JC",NA,250000,"DNA",500,0,0,500,1,48.5,43.87,31.43,98.45,"Non-treelike",0.190334060288055,0.0005604,"no_TIGER_run",0.980920590044957,0.905645272987391,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_0.1_0.2_Ancient/exp2_00250_0020_002_0.1_0.2_Ancient_output_alignment.fa"
653,"exp2_00250_0020_003_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",3,"JC",NA,250000,"DNA",500,0,0,500,1,58.44,55.17,30.92,91.24,"Non-treelike",0.060625712903444,0.0002494,"no_TIGER_run",0.987425596690277,0.924113928770127,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_0.1_0.2_Ancient/exp2_00250_0020_003_0.1_0.2_Ancient_output_alignment.fa"
654,"exp2_00250_0020_004_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",4,"JC",NA,250000,"DNA",500,0,0,500,1,43.49,38.27,32.25,94.39,"Non-treelike",0.16281015486598,0.00046045,"no_TIGER_run",0.939486495328017,0.859855384493465,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_0.1_0.2_Ancient/exp2_00250_0020_004_0.1_0.2_Ancient_output_alignment.fa"
655,"exp2_00250_0020_005_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",5,"JC",NA,250000,"DNA",500,0,0,500,1,50.09,47.73,34.36,89.41,"Non-treelike",0.123730467856945,0.0004711,"no_TIGER_run",0.975762332944139,0.896678413135601,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_0.1_0.2_Ancient/exp2_00250_0020_005_0.1_0.2_Ancient_output_alignment.fa"
656,"exp2_00250_0020_006_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",6,"JC",NA,250000,"DNA",500,0,0,500,1,52.47,43.73,32.88,81.78,"Treelike",0.176998856983123,0.0008089,"no_TIGER_run",0.972579724567794,0.919421596205453,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_0.1_0.2_Ancient/exp2_00250_0020_006_0.1_0.2_Ancient_output_alignment.fa"
657,"exp2_00250_0020_007_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",7,"JC",NA,250000,"DNA",500,0,0,500,1,55.86,56.08,36.39,85.07,"Non-treelike",0.04672979880071,0.000168,"no_TIGER_run",0.9841296847577,0.913686633851991,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_0.1_0.2_Ancient/exp2_00250_0020_007_0.1_0.2_Ancient_output_alignment.fa"
658,"exp2_00250_0020_008_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",8,"JC",NA,250000,"DNA",500,0,0,500,1,44.63,38.87,32,67.95,"Non-treelike",0.216673247083329,0.0010557,"no_TIGER_run",0.96981108258558,0.785123146141143,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_0.1_0.2_Ancient/exp2_00250_0020_008_0.1_0.2_Ancient_output_alignment.fa"
659,"exp2_00250_0020_009_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",9,"JC",NA,250000,"DNA",500,0,0,500,1,46.19,42.18,28.79,97.99,"Non-treelike",0.124644321208067,0.00022435,"no_TIGER_run",0.978582883552471,0.927188212743829,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_0.1_0.2_Ancient/exp2_00250_0020_009_0.1_0.2_Ancient_output_alignment.fa"
660,"exp2_00250_0020_010_0.1_0.2_Ancient",20,250,0.1,0.2,"Ancient",10,"JC",NA,250000,"DNA",500,0,0,500,1,49.33,43.22,35.54,98.53,"Non-treelike",0.16683841545383,0.00068635,"no_TIGER_run",0.981758270989738,0.934174972185415,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_0.1_0.2_Ancient/exp2_00250_0020_010_0.1_0.2_Ancient_output_alignment.fa"
661,"exp2_00250_0050_001_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",1,"JC",NA,250000,"DNA",1250,0,0,1250,1,42.45,38.69,30.81,95.75,"Non-treelike",0.15233099200879,0.0006229,"no_TIGER_run",0.903633273202731,0.843290234589444,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_0.1_0.2_Ancient/exp2_00250_0050_001_0.1_0.2_Ancient_output_alignment.fa"
662,"exp2_00250_0050_002_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",2,"JC",NA,250000,"DNA",1249,1,0,1250,0.9992,43.14,39.18,29.67,86.36,"Non-treelike",0.104805970481564,0.00036582,"no_TIGER_run",0.949213615391122,0.830379638015107,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_0.1_0.2_Ancient/exp2_00250_0050_002_0.1_0.2_Ancient_output_alignment.fa"
663,"exp2_00250_0050_003_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",3,"JC",NA,250000,"DNA",1250,0,0,1250,1,46.32,40.07,29.69,97.58,"Non-treelike",0.0746663578191751,0.00110726,"no_TIGER_run",0.964178828239045,0.874182411302635,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_0.1_0.2_Ancient/exp2_00250_0050_003_0.1_0.2_Ancient_output_alignment.fa"
664,"exp2_00250_0050_004_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",4,"JC",NA,250000,"DNA",1250,0,0,1250,1,42.95,38.66,31.4,85.46,"Non-treelike",0.117411588755892,0.00056828,"no_TIGER_run",0.924653298277954,0.791074845820503,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_0.1_0.2_Ancient/exp2_00250_0050_004_0.1_0.2_Ancient_output_alignment.fa"
665,"exp2_00250_0050_005_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",5,"JC",NA,250000,"DNA",1248,2,0,1250,0.9984,42.46,38.74,30.97,97.03,"Non-treelike",0.182314229932747,0.00043782,"no_TIGER_run",0.935873009466922,0.811595476870321,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_0.1_0.2_Ancient/exp2_00250_0050_005_0.1_0.2_Ancient_output_alignment.fa"
666,"exp2_00250_0050_006_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",6,"JC",NA,250000,"DNA",1250,0,0,1250,1,45.78,40.89,32.76,93.38,"Non-treelike",0.075513708429492,0.00028296,"no_TIGER_run",0.959246027777783,0.826940259507368,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_0.1_0.2_Ancient/exp2_00250_0050_006_0.1_0.2_Ancient_output_alignment.fa"
667,"exp2_00250_0050_007_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",7,"JC",NA,250000,"DNA",1250,0,0,1250,1,43.45,37.65,31.41,90.04,"Non-treelike",0.19408178370856,0.0008539,"no_TIGER_run",0.913195587568917,0.85820403039918,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_0.1_0.2_Ancient/exp2_00250_0050_007_0.1_0.2_Ancient_output_alignment.fa"
668,"exp2_00250_0050_008_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",8,"JC",NA,250000,"DNA",1250,0,0,1250,1,44.93,40.19,30,94.01,"Non-treelike",0.0860523810124989,0.00021992,"no_TIGER_run",0.968228913316792,0.869138296604821,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_0.1_0.2_Ancient/exp2_00250_0050_008_0.1_0.2_Ancient_output_alignment.fa"
669,"exp2_00250_0050_009_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",9,"JC",NA,250000,"DNA",1250,0,0,1250,1,43.91,38.89,30.45,86.94,"Non-treelike",0.138991653953298,0.00071692,"no_TIGER_run",0.915191383756435,0.828810641562036,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_0.1_0.2_Ancient/exp2_00250_0050_009_0.1_0.2_Ancient_output_alignment.fa"
670,"exp2_00250_0050_010_0.1_0.2_Ancient",50,250,0.1,0.2,"Ancient",10,"JC",NA,250000,"DNA",1250,0,0,1250,1,44.26,40.27,30.27,98.77,"Non-treelike",0.104716459974458,0.0004663,"no_TIGER_run",0.979566930917792,0.861237436079294,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_0.1_0.2_Ancient/exp2_00250_0050_010_0.1_0.2_Ancient_output_alignment.fa"
671,"exp2_00250_0100_001_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",1,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.24,38.17,30.28,98.78,"Non-treelike",0.0984850435062441,0.00037608,"no_TIGER_run",0.950223225314128,0.808015563862516,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_0.1_0.2_Ancient/exp2_00250_0100_001_0.1_0.2_Ancient_output_alignment.fa"
672,"exp2_00250_0100_002_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",2,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.36,37.5,30.03,92.95,"Non-treelike",0.10458205049521,0.00055559,"no_TIGER_run",0.898601065069618,0.739646794761313,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_0.1_0.2_Ancient/exp2_00250_0100_002_0.1_0.2_Ancient_output_alignment.fa"
673,"exp2_00250_0100_003_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",3,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.58,37.01,26.04,97.43,"Non-treelike",0.136875825162645,0.00203362,"no_TIGER_run",0.900583821890717,0.811988429239453,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_0.1_0.2_Ancient/exp2_00250_0100_003_0.1_0.2_Ancient_output_alignment.fa"
674,"exp2_00250_0100_004_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",4,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.19,37.16,29.61,90.54,"Non-treelike",0.108123587169048,0.00042673,"no_TIGER_run",0.881057046243893,0.768287686245144,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_0.1_0.2_Ancient/exp2_00250_0100_004_0.1_0.2_Ancient_output_alignment.fa"
675,"exp2_00250_0100_005_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",5,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.29,37.24,29.75,90.92,"Non-treelike",0.105080716993485,0.00055522,"no_TIGER_run",0.903295977603456,0.749221355855168,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_0.1_0.2_Ancient/exp2_00250_0100_005_0.1_0.2_Ancient_output_alignment.fa"
676,"exp2_00250_0100_006_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",6,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.1,38.21,30.44,94.03,"Non-treelike",0.0880049963265096,0.00067828,"no_TIGER_run",0.942308628628045,0.760247166356924,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_0.1_0.2_Ancient/exp2_00250_0100_006_0.1_0.2_Ancient_output_alignment.fa"
677,"exp2_00250_0100_007_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",7,"JC",NA,250000,"DNA",2497,3,0,2500,0.9988,41.36,37.16,30.43,90.52,"Non-treelike",0.111687211160583,0.00034082,"no_TIGER_run",0.930632331277917,0.793865913884284,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_0.1_0.2_Ancient/exp2_00250_0100_007_0.1_0.2_Ancient_output_alignment.fa"
678,"exp2_00250_0100_008_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",8,"JC",NA,250000,"DNA",2498,2,0,2500,0.9992,41.48,38.08,29.63,84.37,"Non-treelike",0.116016365432874,0.0003629,"no_TIGER_run",0.882257795292039,0.778228366591517,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_0.1_0.2_Ancient/exp2_00250_0100_008_0.1_0.2_Ancient_output_alignment.fa"
679,"exp2_00250_0100_009_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",9,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.2,37.72,31.99,92.86,"Non-treelike",0.19402693145699,0.00059103,"no_TIGER_run",0.913678807206301,0.787216983273668,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_0.1_0.2_Ancient/exp2_00250_0100_009_0.1_0.2_Ancient_output_alignment.fa"
680,"exp2_00250_0100_010_0.1_0.2_Ancient",100,250,0.1,0.2,"Ancient",10,"JC",NA,250000,"DNA",2498,2,0,2500,0.9992,41.08,37.64,30.46,94.64,"Non-treelike",0.190285774243199,0.00061392,"no_TIGER_run",0.912548852365371,0.797068935568525,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_0.1_0.2_Ancient/exp2_00250_0100_010_0.1_0.2_Ancient_output_alignment.fa"
681,"exp2_00250_0010_001_1_0.2_Ancient",10,250,1,0.2,"Ancient",1,"JC",NA,250000,"DNA",250,0,0,250,1,63.97,61.77,37.33,98.25,"Non-treelike",0.101835777558585,0.0012006,"no_TIGER_run",0.993528447142542,0.951086195009559,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_1_0.2_Ancient/exp2_00250_0010_001_1_0.2_Ancient_output_alignment.fa"
682,"exp2_00250_0010_002_1_0.2_Ancient",10,250,1,0.2,"Ancient",2,"JC",NA,250000,"DNA",250,0,0,250,1,66.6,75.62,45.08,83.74,"Non-treelike",0.0571312916567324,0.00041,"no_TIGER_run",0.995359430905243,0.922679866331005,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_1_0.2_Ancient/exp2_00250_0010_002_1_0.2_Ancient_output_alignment.fa"
683,"exp2_00250_0010_003_1_0.2_Ancient",10,250,1,0.2,"Ancient",3,"JC",NA,250000,"DNA",250,0,0,250,1,62.67,56.32,44.21,99.44,"Non-treelike",0.0497220118415025,0.000112,"no_TIGER_run",0.99779892755964,0.978032345904115,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_1_0.2_Ancient/exp2_00250_0010_003_1_0.2_Ancient_output_alignment.fa"
684,"exp2_00250_0010_004_1_0.2_Ancient",10,250,1,0.2,"Ancient",4,"JC",NA,250000,"DNA",248,2,0,250,0.992,53,46.59,34.45,95.64,"Non-treelike",0.184963760998348,0.0004089,"no_TIGER_run",0.995303250260923,0.956622425670927,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_1_0.2_Ancient/exp2_00250_0010_004_1_0.2_Ancient_output_alignment.fa"
685,"exp2_00250_0010_005_1_0.2_Ancient",10,250,1,0.2,"Ancient",5,"JC",NA,250000,"DNA",250,0,0,250,1,54.98,48.1,39.07,89.2,"Non-treelike",0.168786719477246,0.0008787,"no_TIGER_run",0.988961326888757,0.92424195989115,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_1_0.2_Ancient/exp2_00250_0010_005_1_0.2_Ancient_output_alignment.fa"
686,"exp2_00250_0010_006_1_0.2_Ancient",10,250,1,0.2,"Ancient",6,"JC",NA,250000,"DNA",250,0,0,250,1,48.31,43.02,34.16,92.29,"Non-treelike",0.192473423637273,0.0028468,"no_TIGER_run",0.953661561268409,0.863991419306466,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_1_0.2_Ancient/exp2_00250_0010_006_1_0.2_Ancient_output_alignment.fa"
687,"exp2_00250_0010_007_1_0.2_Ancient",10,250,1,0.2,"Ancient",7,"JC",NA,250000,"DNA",250,0,0,250,1,61.65,60.38,40.58,88.18,"Non-treelike",0.0625639448267104,0.0004618,"no_TIGER_run",0.99113600869394,0.930969401524337,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_1_0.2_Ancient/exp2_00250_0010_007_1_0.2_Ancient_output_alignment.fa"
688,"exp2_00250_0010_008_1_0.2_Ancient",10,250,1,0.2,"Ancient",8,"JC",NA,250000,"DNA",250,0,0,250,1,53.08,49.81,36.66,88.72,"Non-treelike",0.135414949755644,0.0008157,"no_TIGER_run",0.98152932714311,0.902629928290723,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_1_0.2_Ancient/exp2_00250_0010_008_1_0.2_Ancient_output_alignment.fa"
689,"exp2_00250_0010_009_1_0.2_Ancient",10,250,1,0.2,"Ancient",9,"JC",NA,250000,"DNA",250,0,0,250,1,48.76,46.41,35.86,66.96,"Treelike",0.116453893378447,0.0004456,"no_TIGER_run",0.99436930586766,0.87936110530496,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_1_0.2_Ancient/exp2_00250_0010_009_1_0.2_Ancient_output_alignment.fa"
690,"exp2_00250_0010_010_1_0.2_Ancient",10,250,1,0.2,"Ancient",10,"JC",NA,250000,"DNA",250,0,0,250,1,58.08,53.66,36.99,90.9,"Non-treelike",0.0702502918156708,0.0003656,"no_TIGER_run",0.98983769111137,0.928629772143907,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_1_0.2_Ancient/exp2_00250_0010_010_1_0.2_Ancient_output_alignment.fa"
691,"exp2_00250_0020_001_1_0.2_Ancient",20,250,1,0.2,"Ancient",1,"JC",NA,250000,"DNA",500,0,0,500,1,49.03,43.36,33.52,97.12,"Non-treelike",0.171821921601158,0.00068705,"no_TIGER_run",0.970276674630308,0.93208402549121,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_1_0.2_Ancient/exp2_00250_0020_001_1_0.2_Ancient_output_alignment.fa"
692,"exp2_00250_0020_002_1_0.2_Ancient",20,250,1,0.2,"Ancient",2,"JC",NA,250000,"DNA",500,0,0,500,1,49.33,47.9,34.72,99.27,"Treelike",0.131345917074363,0.0001532,"no_TIGER_run",0.991002669749936,0.935108837821503,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_1_0.2_Ancient/exp2_00250_0020_002_1_0.2_Ancient_output_alignment.fa"
693,"exp2_00250_0020_003_1_0.2_Ancient",20,250,1,0.2,"Ancient",3,"JC",NA,250000,"DNA",500,0,0,500,1,48,37.98,30.89,94.73,"Non-treelike",0.151912521015974,0.0004548,"no_TIGER_run",0.966015704382731,0.919280744086993,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_1_0.2_Ancient/exp2_00250_0020_003_1_0.2_Ancient_output_alignment.fa"
