"uid","tree_proportion"
"exp1_01000_0005_001_0.01","0.696969696969697"
"exp1_01000_0005_002_0.01","0.599106276823624"
"exp1_01000_0005_003_0.01","0.740222900493134"
"exp1_01000_0005_004_0.01","0.516129032258065"
"exp1_01000_0005_005_0.01","0.816956219941699"
"exp1_01000_0005_006_0.01","0.486970972629922"
"exp1_01000_0005_007_0.01","0.50308964529725"
"exp1_01000_0005_008_0.01","0.394774954732651"
"exp1_01000_0005_009_0.01","0.633428409455418"
"exp1_01000_0005_010_0.01","0.686513887405722"
"exp1_01000_0010_001_0.01","0.454868206974745"
"exp1_01000_0010_002_0.01","0.449410366668589"
"exp1_01000_0010_003_0.01","0.383238950981167"
"exp1_01000_0010_004_0.01","0.372577567234189"
"exp1_01000_0010_005_0.01","0.516521459654724"
"exp1_01000_0010_006_0.01","0.627139573478149"
"exp1_01000_0010_007_0.01","0.477862614581054"
"exp1_01000_0010_008_0.01","0.696506194051031"
"exp1_01000_0010_009_0.01","0.542946347293187"
"exp1_01000_0010_010_0.01","0.544087122970261"
"exp1_01000_0020_001_0.01","0.650828430274553"
"exp1_01000_0020_002_0.01","0.434732836328252"
"exp1_01000_0020_003_0.01","0.54571483973137"
"exp1_01000_0020_004_0.01","0.568325100648829"
"exp1_01000_0020_005_0.01","0.539333688187319"
"exp1_01000_0020_006_0.01","0.531465082463565"
"exp1_01000_0020_007_0.01","0.505922447534476"
"exp1_01000_0020_008_0.01","0.512774457616041"
"exp1_01000_0020_009_0.01","0.56015348464752"
"exp1_01000_0020_010_0.01","0.613137351110359"
"exp1_01000_0050_001_0.01","0.555380707529517"
"exp1_01000_0050_002_0.01","0.524395498291454"
"exp1_01000_0050_003_0.01","0.548389673856107"
"exp1_01000_0050_004_0.01","0.586204436216872"
"exp1_01000_0050_005_0.01","0.52975215451078"
"exp1_01000_0050_006_0.01","0.502292600450993"
"exp1_01000_0050_007_0.01","0.530510157785046"
"exp1_01000_0050_008_0.01","0.496368585496253"
"exp1_01000_0050_009_0.01","0.511682629562293"
"exp1_01000_0050_010_0.01","0.562366860558197"
"exp1_01000_0100_001_0.01","0.537442881659027"
"exp1_01000_0100_002_0.01","0.526166136240176"
"exp1_01000_0100_003_0.01","0.580263098032615"
"exp1_01000_0100_004_0.01","0.577483313114114"
"exp1_01000_0100_005_0.01","0.528000465459273"
"exp1_01000_0100_006_0.01","0.572947997752165"
"exp1_01000_0100_007_0.01","0.523131728893665"
"exp1_01000_0100_008_0.01","0.553239123142725"
"exp1_01000_0100_009_0.01","0.526473359783007"
"exp1_01000_0100_010_0.01","0.5536982927693"
"exp1_01250_0005_001_0.01","0.394341571211167"
"exp1_01250_0005_002_0.01","0.549019607843137"
"exp1_01250_0005_003_0.01","0.729519730216233"
"exp1_01250_0005_004_0.01","0.54405914089395"
"exp1_01250_0005_005_0.01","0.621795168921548"
"exp1_01250_0005_006_0.01","0.690029812871862"
"exp1_01250_0005_007_0.01","0.624619538481928"
"exp1_01250_0005_008_0.01","0.646337996988715"
"exp1_01250_0005_009_0.01","0.622222222222222"
"exp1_01250_0005_010_0.01","0.511494252873563"
"exp1_01250_0010_001_0.01","0.593758933663615"
"exp1_01250_0010_002_0.01","0.59127290038908"
"exp1_01250_0010_003_0.01","0.482786593585708"
"exp1_01250_0010_004_0.01","0.476140585941594"
"exp1_01250_0010_005_0.01","0.528845731349123"
"exp1_01250_0010_006_0.01","0.463868220026527"
"exp1_01250_0010_007_0.01","0.555969673165901"
"exp1_01250_0010_008_0.01","0.49518621018496"
"exp1_01250_0010_009_0.01","0.529359524676417"
"exp1_01250_0010_010_0.01","0.612573559702992"
"exp1_01250_0020_001_0.01","0.52343522576521"
"exp1_01250_0020_002_0.01","0.575708953815681"
"exp1_01250_0020_003_0.01","0.612409320252515"
"exp1_01250_0020_004_0.01","0.526517293834195"
"exp1_01250_0020_005_0.01","0.644325614953224"
"exp1_01250_0020_006_0.01","0.570047600530559"
"exp1_01250_0020_007_0.01","0.624071676823493"
"exp1_01250_0020_008_0.01","0.531936123812053"
"exp1_01250_0020_009_0.01","0.454552870756639"
"exp1_01250_0020_010_0.01","0.564932788841037"
"exp1_01250_0050_001_0.01","0.533622157407063"
"exp1_01250_0050_002_0.01","0.517147288320706"
"exp1_01250_0050_003_0.01","0.612616670849774"
"exp1_01250_0050_004_0.01","0.563127304104385"
"exp1_01250_0050_005_0.01","0.573189236893392"
"exp1_01250_0050_006_0.01","0.531791301859545"
"exp1_01250_0050_007_0.01","0.553824023005405"
"exp1_01250_0050_008_0.01","0.508436940381058"
"exp1_01250_0050_009_0.01","0.527516359393761"
"exp1_01250_0050_010_0.01","0.516970392432232"
"exp1_01250_0100_001_0.01","0.506452062730596"
"exp1_01250_0100_002_0.01","0.512528318460595"
"exp1_01250_0100_003_0.01","0.547056057655971"
"exp1_01250_0100_004_0.01","0.517366987344958"
"exp1_01250_0100_005_0.01","0.514864245578183"
"exp1_01250_0100_006_0.01","0.540241910382015"
"exp1_01250_0100_007_0.01","0.49649523084919"
"exp1_01250_0100_008_0.01","0.514023181996941"
"exp1_01250_0100_009_0.01","0.532359642882341"
"exp1_01250_0100_010_0.01","0.512331875149309"
"exp1_02000_0005_001_0.01","0.497712836167771"
"exp1_02000_0005_002_0.01","0.529411764705882"
"exp1_02000_0005_003_0.01","0.577176357856275"
"exp1_02000_0005_004_0.01","0.885049545999945"
"exp1_02000_0005_005_0.01","0.6"
"exp1_02000_0005_006_0.01","0.769337718438704"
"exp1_02000_0005_007_0.01","0.630434782608696"
"exp1_02000_0005_008_0.01","0.6125"
"exp1_02000_0005_009_0.01","0.723880597014925"
"exp1_02000_0005_010_0.01","0.63196015068231"
"exp1_02000_0010_001_0.01","0.506723188102294"
"exp1_02000_0010_002_0.01","0.444259863298762"
"exp1_02000_0010_003_0.01","0.594755282023064"
"exp1_02000_0010_004_0.01","0.501647071947945"
"exp1_02000_0010_005_0.01","0.673432789445705"
"exp1_02000_0010_006_0.01","0.484436852480579"
"exp1_02000_0010_007_0.01","0.545464610655164"
"exp1_02000_0010_008_0.01","0.449026282500488"
"exp1_02000_0010_009_0.01","0.578211380118222"
"exp1_02000_0010_010_0.01","0.509171718688566"
"exp1_02000_0020_001_0.01","0.603174158806208"
"exp1_02000_0020_002_0.01","0.588657953169649"
"exp1_02000_0020_003_0.01","0.622621008602342"
"exp1_02000_0020_004_0.01","0.462600064139814"
"exp1_02000_0020_005_0.01","0.560454904718782"
"exp1_02000_0020_006_0.01","0.535578832428103"
"exp1_02000_0020_007_0.01","0.490759196375738"
"exp1_02000_0020_008_0.01","0.481308956904977"
"exp1_02000_0020_009_0.01","0.533760934410871"
"exp1_02000_0020_010_0.01","0.53823908291775"
"exp1_02000_0050_001_0.01","0.547582663032228"
"exp1_02000_0050_002_0.01","0.552997839944823"
"exp1_02000_0050_003_0.01","0.518323789595601"
"exp1_02000_0050_004_0.01","0.556487715705007"
"exp1_02000_0050_005_0.01","0.53503829826235"
"exp1_02000_0050_006_0.01","0.506562070457489"
"exp1_02000_0050_007_0.01","0.510459151555626"
"exp1_02000_0050_008_0.01","0.569103900005085"
"exp1_02000_0050_009_0.01","0.545109156163858"
"exp1_02000_0050_010_0.01","0.552715940560624"
"exp1_02000_0100_001_0.01","0.538599050599079"
"exp1_02000_0100_002_0.01","0.542181263557814"
"exp1_02000_0100_003_0.01","0.514670341404491"
"exp1_02000_0100_004_0.01","0.486784414902111"
"exp1_02000_0100_005_0.01","0.460959162329869"
"exp1_02000_0100_006_0.01","0.545622292545906"
"exp1_02000_0100_007_0.01","0.562227437082564"
"exp1_02000_0100_008_0.01","0.527596792935427"
"exp1_02000_0100_009_0.01","0.482325000447031"
"exp1_02000_0100_010_0.01","0.526083783818514"
"exp1_02500_0005_001_0.01","0.564320666135692"
"exp1_02500_0005_002_0.01","0.694473452762645"
"exp1_02500_0005_003_0.01","0.529248150961699"
"exp1_02500_0005_004_0.01","0.752772372416535"
"exp1_02500_0005_005_0.01","0.741067255648274"
"exp1_02500_0005_006_0.01","0.539337693028125"
"exp1_02500_0005_007_0.01","0.620689655172414"
"exp1_02500_0005_008_0.01","0.710348196307454"
"exp1_02500_0005_009_0.01","0.560399926192254"
"exp1_02500_0005_010_0.01","0.598628296185061"
"exp1_02500_0010_001_0.01","0.553817613309876"
"exp1_02500_0010_002_0.01","0.552282505125604"
"exp1_02500_0010_003_0.01","0.499009798457209"
"exp1_02500_0010_004_0.01","0.541899378643851"
"exp1_02500_0010_005_0.01","0.554421102525142"
"exp1_02500_0010_006_0.01","0.537856997936043"
"exp1_02500_0010_007_0.01","0.5778991734032"
"exp1_02500_0010_008_0.01","0.373979263473999"
"exp1_02500_0010_009_0.01","0.476083804332067"
"exp1_02500_0010_010_0.01","0.641821121174416"
"exp1_02500_0020_001_0.01","0.503993734516866"
"exp1_02500_0020_002_0.01","0.498265864652421"
"exp1_02500_0020_003_0.01","0.650616303575171"
"exp1_02500_0020_004_0.01","0.520211770480124"
"exp1_02500_0020_005_0.01","0.539842305467776"
"exp1_02500_0020_006_0.01","0.554566024736036"
"exp1_02500_0020_007_0.01","0.549298036130878"
"exp1_02500_0020_008_0.01","0.537056274367724"
"exp1_02500_0020_009_0.01","0.552038451716474"
"exp1_02500_0020_010_0.01","0.625354007474298"
"exp1_02500_0050_001_0.01","0.545403338131985"
"exp1_02500_0050_002_0.01","0.554895817438132"
"exp1_02500_0050_003_0.01","0.530017684655169"
"exp1_02500_0050_004_0.01","0.533231085368193"
"exp1_02500_0050_005_0.01","0.53869576609515"
"exp1_02500_0050_006_0.01","0.50096691243989"
"exp1_02500_0050_007_0.01","0.49120127477403"
"exp1_02500_0050_008_0.01","0.55285913649404"
"exp1_02500_0050_009_0.01","0.564429999501949"
"exp1_02500_0050_010_0.01","0.460589049757688"
"exp1_02500_0100_001_0.01","0.496307948913555"
"exp1_02500_0100_002_0.01","0.550083563666651"
"exp1_02500_0100_003_0.01","0.534350438271619"
"exp1_02500_0100_004_0.01","0.520420232209765"
"exp1_02500_0100_005_0.01","0.507154038134176"
"exp1_02500_0100_006_0.01","0.567352301923655"
"exp1_02500_0100_007_0.01","0.511195784174047"
"exp1_02500_0100_008_0.01","0.522143207925904"
"exp1_02500_0100_009_0.01","0.494138861969877"
"exp1_02500_0100_010_0.01","0.527478478534122"
"exp1_05000_0005_001_0.01","0.540937403217156"
"exp1_05000_0005_002_0.01","0.606457269894191"
"exp1_05000_0005_003_0.01","0.512294394226725"
"exp1_05000_0005_004_0.01","0.53030303030303"
"exp1_05000_0005_005_0.01","0.53941893073706"
"exp1_05000_0005_006_0.01","0.590137149802751"
"exp1_05000_0005_007_0.01","0.551020408163265"
"exp1_05000_0005_008_0.01","0.766515761439717"
"exp1_05000_0005_009_0.01","0.592592592592593"
"exp1_05000_0005_010_0.01","0.748703330528529"
"exp1_05000_0010_001_0.01","0.56288027934198"
"exp1_05000_0010_002_0.01","0.51878756977496"
"exp1_05000_0010_003_0.01","0.469511442151438"
"exp1_05000_0010_004_0.01","0.48658096794238"
"exp1_05000_0010_005_0.01","0.612181525704583"
"exp1_05000_0010_006_0.01","0.661296691830486"
"exp1_05000_0010_007_0.01","0.526833924733792"
"exp1_05000_0010_008_0.01","0.526541457314148"
"exp1_05000_0010_009_0.01","0.609666427846148"
"exp1_05000_0010_010_0.01","0.673813175943887"
"exp1_05000_0020_001_0.01","0.537449831681083"
"exp1_05000_0020_002_0.01","0.504172577015197"
"exp1_05000_0020_003_0.01","0.615289307366943"
"exp1_05000_0020_004_0.01","0.504965896528621"
"exp1_05000_0020_005_0.01","0.550040059071786"
"exp1_05000_0020_006_0.01","0.534324266468439"
"exp1_05000_0020_007_0.01","0.530900166358439"
"exp1_05000_0020_008_0.01","0.567313359722951"
"exp1_05000_0020_009_0.01","0.530119998001555"
"exp1_05000_0020_010_0.01","0.577141561056099"
"exp1_05000_0050_001_0.01","0.435818755261808"
"exp1_05000_0050_002_0.01","0.483809089738439"
"exp1_05000_0050_003_0.01","0.51394253156039"
"exp1_05000_0050_004_0.01","0.520830269572412"
"exp1_05000_0050_005_0.01","0.572494591977052"
"exp1_05000_0050_006_0.01","0.494870882181873"
"exp1_05000_0050_007_0.01","0.558727077372233"
"exp1_05000_0050_008_0.01","0.560878549241832"
"exp1_05000_0050_009_0.01","0.549535776419745"
"exp1_05000_0050_010_0.01","0.53207793215807"
"exp1_05000_0100_001_0.01","0.492738398197778"
"exp1_05000_0100_002_0.01","0.510718693830939"
"exp1_05000_0100_003_0.01","0.560892692375251"
"exp1_05000_0100_004_0.01","0.488321587524871"
"exp1_05000_0100_005_0.01","0.541507035050623"
"exp1_05000_0100_006_0.01","0.503421153507362"
"exp1_05000_0100_007_0.01","0.538900758078678"
"exp1_05000_0100_008_0.01","0.542677482981393"
"exp1_05000_0100_009_0.01","0.538028677657776"
"exp1_05000_0100_010_0.01","0.5482346455066"
"exp1_10000_0005_001_0.01","0.589285714285714"
"exp1_10000_0005_002_0.01","0.419268746492855"
"exp1_10000_0005_003_0.01","0.898027749504049"
"exp1_10000_0005_004_0.01","0.422225470353338"
"exp1_10000_0005_005_0.01","0.84049642622711"
"exp1_10000_0005_006_0.01","0.652269527644783"
"exp1_10000_0005_007_0.01","0.597756946032794"
"exp1_10000_0005_008_0.01","0.429684534883695"
"exp1_10000_0005_009_0.01","0.5"
"exp1_10000_0005_010_0.01","0.698239621757954"
"exp1_10000_0010_001_0.01","0.477086211509062"
"exp1_10000_0010_002_0.01","0.565017516745502"
"exp1_10000_0010_003_0.01","0.554156093411177"
"exp1_10000_0010_004_0.01","0.573922011304334"
"exp1_10000_0010_005_0.01","0.664345061172508"
"exp1_10000_0010_006_0.01","0.531871544419664"
"exp1_10000_0010_007_0.01","0.539974890875534"
"exp1_10000_0010_008_0.01","0.553581782575701"
"exp1_10000_0010_009_0.01","0.454479790600772"
"exp1_10000_0010_010_0.01","0.527552105631894"
"exp1_10000_0020_001_0.01","0.509798634386311"
"exp1_10000_0020_002_0.01","0.530107277458694"
"exp1_10000_0020_003_0.01","0.524794313033413"
"exp1_10000_0020_004_0.01","0.492720202716683"
"exp1_10000_0020_005_0.01","0.558279800318054"
"exp1_10000_0020_006_0.01","0.586787042629863"
"exp1_10000_0020_007_0.01","0.527565795854225"
"exp1_10000_0020_008_0.01","0.466307146735"
"exp1_10000_0020_009_0.01","0.61780740679807"
"exp1_10000_0020_010_0.01","0.538209503827627"
"exp1_10000_0050_001_0.01","0.519760119510401"
"exp1_10000_0050_002_0.01","0.599174027368832"
"exp1_10000_0050_003_0.01","0.511939090584386"
"exp1_10000_0050_004_0.01","0.543086889682231"
"exp1_10000_0050_005_0.01","0.538782516399224"
"exp1_10000_0050_006_0.01","0.530367816924221"
"exp1_10000_0050_007_0.01","0.55178138389679"
"exp1_10000_0050_008_0.01","0.532564507118865"
"exp1_10000_0050_009_0.01","0.547441808832828"
"exp1_10000_0050_010_0.01","0.634878015110386"
"exp1_10000_0100_001_0.01","0.534269930585925"
"exp1_10000_0100_002_0.01","0.552293300030144"
"exp1_10000_0100_003_0.01","0.507001351741734"
"exp1_10000_0100_004_0.01","0.519829511243248"
"exp1_10000_0100_005_0.01","0.555605578920517"
"exp1_10000_0100_006_0.01","0.553898611360711"
"exp1_10000_0100_007_0.01","0.522260490263459"
"exp1_10000_0100_008_0.01","0.515483544107436"
"exp1_10000_0100_009_0.01","0.544238194407116"
"exp1_10000_0100_010_0.01","0.497130963420249"
"exp1_00001_0005_001_0.1","0.995173916409701"
"exp1_00001_0005_002_0.1","0.98314606741573"
"exp1_00001_0005_003_0.1","0.967698341155818"
"exp1_00001_0005_004_0.1","0.977357551629759"
"exp1_00001_0005_005_0.1","0.985112762261519"
"exp1_00001_0005_006_0.1","0.980404417877622"
"exp1_00001_0005_007_0.1","0.980429777436685"
"exp1_00001_0005_008_0.1","0.951114587407118"
"exp1_00001_0005_009_0.1","0.989432747495151"
"exp1_00001_0005_010_0.1","0.996968881918206"
"exp1_00001_0010_001_0.1","0.941593420963343"
"exp1_00001_0010_002_0.1","0.979714131682748"
"exp1_00001_0010_003_0.1","0.974910902027391"
"exp1_00001_0010_004_0.1","0.774962715133019"
"exp1_00001_0010_005_0.1","0.976100158771308"
"exp1_00001_0010_006_0.1","0.968188408319903"
"exp1_00001_0010_007_0.1","0.943936009271795"
"exp1_00001_0010_008_0.1","0.956456359244871"
"exp1_00001_0010_009_0.1","0.962156505846655"
"exp1_00001_0010_010_0.1","0.951323874030276"
"exp1_00001_0020_001_0.1","0.955067599658538"
"exp1_00001_0020_002_0.1","0.936889721948848"
"exp1_00001_0020_003_0.1","0.959169253927352"
"exp1_00001_0020_004_0.1","0.951549570909396"
"exp1_00001_0020_005_0.1","0.947615915266954"
"exp1_00001_0020_006_0.1","0.939644550995622"
"exp1_00001_0020_007_0.1","0.925763722852048"
"exp1_00001_0020_008_0.1","0.850808129612804"
"exp1_00001_0020_009_0.1","0.94270200462578"
"exp1_00001_0020_010_0.1","0.938387524957069"
"exp1_00001_0050_001_0.1","0.747146547191754"
"exp1_00001_0050_002_0.1","0.927921699805484"
"exp1_00001_0050_003_0.1","0.809645498512231"
"exp1_00001_0050_004_0.1","0.93247637942645"
"exp1_00001_0050_005_0.1","0.926774270639576"
"exp1_00001_0050_006_0.1","0.941791019251766"
"exp1_00001_0050_007_0.1","0.919774638490807"
"exp1_00001_0050_008_0.1","0.892613940017577"
"exp1_00001_0050_009_0.1","0.943383460026707"
"exp1_00001_0050_010_0.1","0.945317550870811"
"exp1_00001_0100_001_0.1","0.916617046200399"
"exp1_00001_0100_002_0.1","0.901241001957499"
"exp1_00001_0100_003_0.1","0.941157111614971"
"exp1_00001_0100_004_0.1","0.927543265164155"
"exp1_00001_0100_005_0.1","0.927121623241328"
"exp1_00001_0100_006_0.1","0.943640703640317"
"exp1_00001_0100_007_0.1","0.882537009573282"
"exp1_00001_0100_008_0.1","0.876401377858785"
"exp1_00001_0100_009_0.1","0.909597836471676"
"exp1_00001_0100_010_0.1","0.949522663061137"
"exp1_00002_0005_001_0.1","0.9228515625"
"exp1_00002_0005_002_0.1","0.810111337072256"
"exp1_00002_0005_003_0.1","0.540640177954146"
"exp1_00002_0005_004_0.1","0.736003563243061"
"exp1_00002_0005_005_0.1","0.560388140863072"
"exp1_00002_0005_006_0.1","0.986737790920037"
"exp1_00002_0005_007_0.1","0.987155963302752"
"exp1_00002_0005_008_0.1","0.513288170922355"
"exp1_00002_0005_009_0.1","0.593831962132804"
"exp1_00002_0005_010_0.1","0.791594310868322"
"exp1_00002_0010_001_0.1","0.72094940643964"
"exp1_00002_0010_002_0.1","0.653566613589242"
"exp1_00002_0010_003_0.1","0.513507724517271"
"exp1_00002_0010_004_0.1","0.394179941164435"
"exp1_00002_0010_005_0.1","0.629729612381396"
"exp1_00002_0010_006_0.1","0.663065171986815"
"exp1_00002_0010_007_0.1","0.69938624157787"
"exp1_00002_0010_008_0.1","0.645385095599584"
"exp1_00002_0010_009_0.1","0.551093303022007"
"exp1_00002_0010_010_0.1","0.416942329433777"
"exp1_00002_0020_001_0.1","0.670813427834322"
"exp1_00002_0020_002_0.1","0.639577180083215"
"exp1_00002_0020_003_0.1","0.573958555542217"
"exp1_00002_0020_004_0.1","0.758113736021057"
"exp1_00002_0020_005_0.1","0.547604960478574"
"exp1_00002_0020_006_0.1","0.579652965454446"
"exp1_00002_0020_007_0.1","0.642641752855188"
"exp1_00002_0020_008_0.1","0.50462650110031"
"exp1_00002_0020_009_0.1","0.672951058953058"
"exp1_00002_0020_010_0.1","0.7544168938826"
"exp1_00002_0050_001_0.1","0.660198689941905"
"exp1_00002_0050_002_0.1","0.574154383822467"
"exp1_00002_0050_003_0.1","0.691471903145769"
"exp1_00002_0050_004_0.1","0.642840529096963"
"exp1_00002_0050_005_0.1","0.739210701835127"
"exp1_00002_0050_006_0.1","0.640198321471763"
"exp1_00002_0050_007_0.1","0.627934344435771"
"exp1_00002_0050_008_0.1","0.62684212846961"
"exp1_00002_0050_009_0.1","0.569672210772536"
"exp1_00002_0050_010_0.1","0.481124953433059"
"exp1_00002_0100_001_0.1","0.583551099701019"
"exp1_00002_0100_002_0.1","0.596462007823808"
"exp1_00002_0100_003_0.1","0.608154065870595"
"exp1_00002_0100_004_0.1","0.617082515352022"
"exp1_00002_0100_005_0.1","0.578588305528658"
"exp1_00002_0100_006_0.1","0.615455915264271"
"exp1_00002_0100_007_0.1","0.580473138615511"
"exp1_00002_0100_008_0.1","0.621510952678519"
"exp1_00002_0100_009_0.1","0.553649508535183"
"exp1_00002_0100_010_0.1","0.642363692900322"
"exp1_00004_0005_001_0.1","0.619753137636758"
"exp1_00004_0005_002_0.1","0.647346298562017"
"exp1_00004_0005_003_0.1","0.850428816466552"
"exp1_00004_0005_004_0.1","0.939676721787648"
"exp1_00004_0005_005_0.1","0.84452770592476"
"exp1_00004_0005_006_0.1","0.760782058654399"
"exp1_00004_0005_007_0.1","0.684029484029484"
"exp1_00004_0005_008_0.1","0.517846147226491"
"exp1_00004_0005_009_0.1","0.574442435201929"
"exp1_00004_0005_010_0.1","0.826215188979444"
"exp1_00004_0010_001_0.1","0.547300403641169"
"exp1_00004_0010_002_0.1","0.561452139241173"
"exp1_00004_0010_003_0.1","0.47542038210306"
"exp1_00004_0010_004_0.1","0.597485119803965"
"exp1_00004_0010_005_0.1","0.594040778332651"
"exp1_00004_0010_006_0.1","0.586192709430888"
"exp1_00004_0010_007_0.1","0.679871993955715"
"exp1_00004_0010_008_0.1","0.644546437090937"
"exp1_00004_0010_009_0.1","0.472879235994521"
"exp1_00004_0010_010_0.1","0.551754754860305"
"exp1_00004_0020_001_0.1","0.472125885788545"
"exp1_00004_0020_002_0.1","0.648760314929718"
"exp1_00004_0020_003_0.1","0.539021265047564"
"exp1_00004_0020_004_0.1","0.517669116662349"
"exp1_00004_0020_005_0.1","0.527724288298325"
"exp1_00004_0020_006_0.1","0.576845294649501"
"exp1_00004_0020_007_0.1","0.46559932684857"
"exp1_00004_0020_008_0.1","0.547628393168553"
"exp1_00004_0020_009_0.1","0.661963938291475"
"exp1_00004_0020_010_0.1","0.506754458305629"
"exp1_00004_0050_001_0.1","0.616427474019644"
"exp1_00004_0050_002_0.1","0.537864310818527"
"exp1_00004_0050_003_0.1","0.545916816194835"
"exp1_00004_0050_004_0.1","0.595560307334212"
"exp1_00004_0050_005_0.1","0.574569980230898"
"exp1_00004_0050_006_0.1","0.549034162591065"
"exp1_00004_0050_007_0.1","0.551235608983101"
"exp1_00004_0050_008_0.1","0.595000962281388"
"exp1_00004_0050_009_0.1","0.589409623739107"
"exp1_00004_0050_010_0.1","0.547691948841455"
"exp1_00004_0100_001_0.1","0.521771948517645"
"exp1_00004_0100_002_0.1","0.551272808575017"
"exp1_00004_0100_003_0.1","0.585871687610831"
"exp1_00004_0100_004_0.1","0.534570672287752"
"exp1_00004_0100_005_0.1","0.526823931538311"
"exp1_00004_0100_006_0.1","0.577566335078022"
"exp1_00004_0100_007_0.1","0.545545711044924"
"exp1_00004_0100_008_0.1","0.525007808187483"
"exp1_00004_0100_009_0.1","0.545566006544074"
"exp1_00004_0100_010_0.1","0.554155603856847"
"exp1_00005_0005_001_0.1","0.687633262260128"
"exp1_00005_0005_002_0.1","0.643962848297214"
"exp1_00005_0005_003_0.1","0.715589353612167"
"exp1_00005_0005_004_0.1","0.840351049614775"
"exp1_00005_0005_005_0.1","0.5"
"exp1_00005_0005_006_0.1","0.705385427666315"
"exp1_00005_0005_007_0.1","0.578021978021978"
"exp1_00005_0005_008_0.1","0.640532568316739"
"exp1_00005_0005_009_0.1","0.737334372564302"
"exp1_00005_0005_010_0.1","0.57523781742673"
"exp1_00005_0010_001_0.1","0.544617153149531"
"exp1_00005_0010_002_0.1","0.545260676022447"
"exp1_00005_0010_003_0.1","0.493773406660934"
"exp1_00005_0010_004_0.1","0.446887763932568"
"exp1_00005_0010_005_0.1","0.705839199855903"
"exp1_00005_0010_006_0.1","0.54184184287396"
"exp1_00005_0010_007_0.1","0.504025355027037"
"exp1_00005_0010_008_0.1","0.602697369164343"
"exp1_00005_0010_009_0.1","0.619049442485233"
"exp1_00005_0010_010_0.1","0.561688374109759"
"exp1_00005_0020_001_0.1","0.572054673711043"
"exp1_00005_0020_002_0.1","0.450554546909163"
"exp1_00005_0020_003_0.1","0.609900217551678"
"exp1_00005_0020_004_0.1","0.497678466968761"
"exp1_00005_0020_005_0.1","0.628163000970876"
"exp1_00005_0020_006_0.1","0.564371511794638"
"exp1_00005_0020_007_0.1","0.573050373513496"
"exp1_00005_0020_008_0.1","0.54274778151006"
"exp1_00005_0020_009_0.1","0.570943599165435"
"exp1_00005_0020_010_0.1","0.569558034951072"
"exp1_00005_0050_001_0.1","0.606331980551021"
"exp1_00005_0050_002_0.1","0.59759557122027"
"exp1_00005_0050_003_0.1","0.572907269600599"
"exp1_00005_0050_004_0.1","0.574945877222702"
"exp1_00005_0050_005_0.1","0.572382805624945"
"exp1_00005_0050_006_0.1","0.603026913021275"
"exp1_00005_0050_007_0.1","0.561258039973007"
"exp1_00005_0050_008_0.1","0.607586219109843"
"exp1_00005_0050_009_0.1","0.529293961877307"
"exp1_00005_0050_010_0.1","0.56946088994911"
"exp1_00005_0100_001_0.1","0.535378052676227"
"exp1_00005_0100_002_0.1","0.552009964286767"
"exp1_00005_0100_003_0.1","0.525169383953839"
"exp1_00005_0100_004_0.1","0.523504168607344"
"exp1_00005_0100_005_0.1","0.553513798822281"
"exp1_00005_0100_006_0.1","0.550796133606527"
"exp1_00005_0100_007_0.1","0.532507059693639"
"exp1_00005_0100_008_0.1","0.509362656146755"
"exp1_00005_0100_009_0.1","0.534187775514018"
"exp1_00005_0100_010_0.1","0.568753389209578"
"exp1_00008_0005_001_0.1","0.632870495776715"
"exp1_00008_0005_002_0.1","0.542434394193188"
"exp1_00008_0005_003_0.1","0.6222541374988"
"exp1_00008_0005_004_0.1","0.648936170212766"
"exp1_00008_0005_005_0.1","0.769395017793594"
"exp1_00008_0005_006_0.1","0.680565897244974"
"exp1_00008_0005_007_0.1","0.622850233577175"
"exp1_00008_0005_008_0.1","0.709245554100707"
"exp1_00008_0005_009_0.1","0.649554617909048"
"exp1_00008_0005_010_0.1","0.535211267605634"
"exp1_00008_0010_001_0.1","0.607474911171041"
"exp1_00008_0010_002_0.1","0.539885460395228"
"exp1_00008_0010_003_0.1","0.426867309108483"
"exp1_00008_0010_004_0.1","0.562202710615724"
"exp1_00008_0010_005_0.1","0.665764055826425"
"exp1_00008_0010_006_0.1","0.385465101426276"
"exp1_00008_0010_007_0.1","0.471883769031139"
"exp1_00008_0010_008_0.1","0.375213665201084"
"exp1_00008_0010_009_0.1","0.534936847365811"
"exp1_00008_0010_010_0.1","0.445253624948572"
"exp1_00008_0020_001_0.1","0.549246417803884"
"exp1_00008_0020_002_0.1","0.4793299036539"
"exp1_00008_0020_003_0.1","0.578055811564866"
"exp1_00008_0020_004_0.1","0.594405889981326"
"exp1_00008_0020_005_0.1","0.585614230881606"
"exp1_00008_0020_006_0.1","0.597499329063258"
"exp1_00008_0020_007_0.1","0.475000548438623"
"exp1_00008_0020_008_0.1","0.663503467122033"
"exp1_00008_0020_009_0.1","0.548591215618198"
"exp1_00008_0020_010_0.1","0.500362767128642"
"exp1_00008_0050_001_0.1","0.559379709992074"
"exp1_00008_0050_002_0.1","0.560483379867921"
"exp1_00008_0050_003_0.1","0.514116702625709"
"exp1_00008_0050_004_0.1","0.548419067870074"
"exp1_00008_0050_005_0.1","0.508126082310608"
"exp1_00008_0050_006_0.1","0.607026343302321"
"exp1_00008_0050_007_0.1","0.553592818816281"
"exp1_00008_0050_008_0.1","0.451885356493173"
