"uid","tree_proportion"
"exp2_00250_0100_004_0.1_0.05_Ancient",0.534830322525703
"exp2_00250_0100_005_0.1_0.05_Ancient",0.523487183411
"exp2_00250_0100_006_0.1_0.05_Ancient",0.531070817327849
"exp2_00250_0100_007_0.1_0.05_Ancient",0.579716715494795
"exp2_00250_0100_008_0.1_0.05_Ancient",0.543895296025052
"exp2_00250_0100_009_0.1_0.05_Ancient",0.499986767420312
"exp2_00250_0100_010_0.1_0.05_Ancient",0.553136350749661
"exp2_00250_0010_001_1_0.05_Ancient",0.918948993258343
"exp2_00250_0010_002_1_0.05_Ancient",0.935083162019458
"exp2_00250_0010_003_1_0.05_Ancient",0.927734936955044
"exp2_00250_0010_004_1_0.05_Ancient",0.837623147070119
"exp2_00250_0010_005_1_0.05_Ancient",0.924883135446464
"exp2_00250_0010_006_1_0.05_Ancient",0.948207928561669
"exp2_00250_0010_007_1_0.05_Ancient",0.94543630523908
"exp2_00250_0010_008_1_0.05_Ancient",0.927695444161442
"exp2_00250_0010_009_1_0.05_Ancient",0.900924035884886
"exp2_00250_0010_010_1_0.05_Ancient",0.956048417175579
"exp2_00250_0020_001_1_0.05_Ancient",0.901022380358068
"exp2_00250_0020_002_1_0.05_Ancient",0.910492556502276
"exp2_00250_0020_003_1_0.05_Ancient",0.916460055313779
"exp2_00250_0020_004_1_0.05_Ancient",0.885762255567631
"exp2_00250_0020_005_1_0.05_Ancient",0.876599293831193
"exp2_00250_0020_006_1_0.05_Ancient",0.873727952288394
"exp2_00250_0020_007_1_0.05_Ancient",0.893071165985789
"exp2_00250_0020_008_1_0.05_Ancient",0.875015395908466
"exp2_00250_0020_009_1_0.05_Ancient",0.952402738824967
"exp2_00250_0020_010_1_0.05_Ancient",0.927937042294426
"exp2_00250_0050_001_1_0.05_Ancient",0.771272817454684
"exp2_00250_0050_002_1_0.05_Ancient",0.804113805171587
"exp2_00250_0050_003_1_0.05_Ancient",0.743369816549189
"exp2_00250_0050_004_1_0.05_Ancient",0.856504906375662
"exp2_00250_0050_005_1_0.05_Ancient",0.767310681203421
"exp2_00250_0050_006_1_0.05_Ancient",0.826413788539179
"exp2_00250_0050_007_1_0.05_Ancient",0.760096504896266
"exp2_00250_0050_008_1_0.05_Ancient",0.895616793079058
"exp2_00250_0050_009_1_0.05_Ancient",0.813176454716361
"exp2_00250_0050_010_1_0.05_Ancient",0.725556205682745
"exp2_00250_0100_001_1_0.05_Ancient",0.702164950565085
"exp2_00250_0100_002_1_0.05_Ancient",0.678689334221131
"exp2_00250_0100_003_1_0.05_Ancient",0.685824142781604
"exp2_00250_0100_004_1_0.05_Ancient",0.679765751467779
"exp2_00250_0100_005_1_0.05_Ancient",0.761795719332668
"exp2_00250_0100_006_1_0.05_Ancient",0.725468204258028
"exp2_00250_0100_007_1_0.05_Ancient",0.722894151987739
"exp2_00250_0100_008_1_0.05_Ancient",0.680560486278592
"exp2_00250_0100_009_1_0.05_Ancient",0.707196035787086
"exp2_00250_0100_010_1_0.05_Ancient",0.674442048122074
"exp2_00250_0010_001_10_0.05_Ancient",0.950187616867303
"exp2_00250_0010_002_10_0.05_Ancient",0.977397934453774
"exp2_00250_0010_003_10_0.05_Ancient",0.977927572664023
"exp2_00250_0010_004_10_0.05_Ancient",0.980599938557926
"exp2_00250_0010_005_10_0.05_Ancient",0.981593225142082
"exp2_00250_0010_006_10_0.05_Ancient",0.960241639608368
"exp2_00250_0010_007_10_0.05_Ancient",0.962370392046997
"exp2_00250_0010_008_10_0.05_Ancient",0.968929778483653
"exp2_00250_0010_009_10_0.05_Ancient",0.974913155533806
"exp2_00250_0010_010_10_0.05_Ancient",0.903398062420146
"exp2_00250_0020_001_10_0.05_Ancient",0.961535015480417
"exp2_00250_0020_002_10_0.05_Ancient",0.96623013202005
"exp2_00250_0020_003_10_0.05_Ancient",0.982815737859126
"exp2_00250_0020_004_10_0.05_Ancient",0.950877496637893
"exp2_00250_0020_005_10_0.05_Ancient",0.973249122275369
"exp2_00250_0020_006_10_0.05_Ancient",0.981242954545155
"exp2_00250_0020_007_10_0.05_Ancient",0.976261597115009
"exp2_00250_0020_008_10_0.05_Ancient",0.960115424308399
"exp2_00250_0020_009_10_0.05_Ancient",0.936019430656719
"exp2_00250_0020_010_10_0.05_Ancient",0.974116923962429
"exp2_00250_0050_001_10_0.05_Ancient",0.932456809294315
"exp2_00250_0050_002_10_0.05_Ancient",0.964691716874691
"exp2_00250_0050_003_10_0.05_Ancient",0.936054415744696
"exp2_00250_0050_004_10_0.05_Ancient",0.941849227682144
"exp2_00250_0050_005_10_0.05_Ancient",0.827472380053437
"exp2_00250_0050_006_10_0.05_Ancient",0.93282265868115
"exp2_00250_0050_007_10_0.05_Ancient",0.948205439195725
"exp2_00250_0050_008_10_0.05_Ancient",0.926185963244385
"exp2_00250_0050_009_10_0.05_Ancient",0.934451097958694
"exp2_00250_0050_010_10_0.05_Ancient",0.926613651537075
"exp2_00250_0100_001_10_0.05_Ancient",0.934439660964062
"exp2_00250_0100_002_10_0.05_Ancient",0.940150687367484
"exp2_00250_0100_003_10_0.05_Ancient",0.9106964198834
"exp2_00250_0100_004_10_0.05_Ancient",0.845128812196606
"exp2_00250_0100_005_10_0.05_Ancient",0.875973789572819
"exp2_00250_0100_006_10_0.05_Ancient",0.918706370379789
"exp2_00250_0100_007_10_0.05_Ancient",0.929314365835429
"exp2_00250_0100_008_10_0.05_Ancient",0.860088659619157
"exp2_00250_0100_009_10_0.05_Ancient",0.904471948876086
"exp2_00250_0100_010_10_0.05_Ancient",0.916132788829905
"exp2_00250_0010_001_100_0.05_Ancient",0.503018088604237
"exp2_00250_0010_002_100_0.05_Ancient",0.96106814692753
"exp2_00250_0010_003_100_0.05_Ancient",0.983441043988391
"exp2_00250_0010_004_100_0.05_Ancient",0.954920473795468
"exp2_00250_0010_005_100_0.05_Ancient",0.618026056295789
"exp2_00250_0010_006_100_0.05_Ancient",0.778897544529229
"exp2_00250_0010_007_100_0.05_Ancient",0.897659491696424
"exp2_00250_0010_008_100_0.05_Ancient",0.541405394634712
"exp2_00250_0010_009_100_0.05_Ancient",0.473248191074763
"exp2_00250_0010_010_100_0.05_Ancient",0.932522899003949
"exp2_00250_0020_001_100_0.05_Ancient",0.929168212641613
"exp2_00250_0020_002_100_0.05_Ancient",0.978504576028761
"exp2_00250_0020_003_100_0.05_Ancient",0.977585530907898
"exp2_00250_0020_004_100_0.05_Ancient",0.962281235188318
"exp2_00250_0020_005_100_0.05_Ancient",0.932814285696788
"exp2_00250_0020_006_100_0.05_Ancient",0.979417647240349
"exp2_00250_0020_007_100_0.05_Ancient",0.98899291917877
"exp2_00250_0020_008_100_0.05_Ancient",0.967720277467416
"exp2_00250_0020_009_100_0.05_Ancient",0.918511077888188
"exp2_00250_0020_010_100_0.05_Ancient",0.884395723375973
"exp2_00250_0050_001_100_0.05_Ancient",0.964229033756559
"exp2_00250_0050_002_100_0.05_Ancient",0.974875121192876
"exp2_00250_0050_003_100_0.05_Ancient",0.975409879781996
"exp2_00250_0050_004_100_0.05_Ancient",0.964992567007956
"exp2_00250_0050_005_100_0.05_Ancient",0.979232259552153
"exp2_00250_0050_006_100_0.05_Ancient",0.972905895979177
"exp2_00250_0050_007_100_0.05_Ancient",0.975510097000517
"exp2_00250_0050_008_100_0.05_Ancient",0.966665430130272
"exp2_00250_0050_009_100_0.05_Ancient",0.971325862438215
"exp2_00250_0050_010_100_0.05_Ancient",0.97453074704169
"exp2_00250_0100_001_100_0.05_Ancient",0.968848107533831
"exp2_00250_0100_002_100_0.05_Ancient",0.963699824300111
"exp2_00250_0100_003_100_0.05_Ancient",0.948032863796552
"exp2_00250_0100_004_100_0.05_Ancient",0.973712766690521
"exp2_00250_0100_005_100_0.05_Ancient",0.966590333198367
"exp2_00250_0100_006_100_0.05_Ancient",0.965392888446602
"exp2_00250_0100_007_100_0.05_Ancient",0.973862563351993
"exp2_00250_0100_008_100_0.05_Ancient",0.95982413301946
"exp2_00250_0100_009_100_0.05_Ancient",0.955096944382321
"exp2_00250_0100_010_100_0.05_Ancient",0.95954653982779
"exp2_00250_0010_001_0.1_0.1_Ancient",0.78353605654061
"exp2_00250_0010_002_0.1_0.1_Ancient",0.726523043470685
"exp2_00250_0010_003_0.1_0.1_Ancient",0.492885284228769
"exp2_00250_0010_004_0.1_0.1_Ancient",0.81726349334529
"exp2_00250_0010_005_0.1_0.1_Ancient",0.807212579972373
"exp2_00250_0010_006_0.1_0.1_Ancient",0.701197816492233
"exp2_00250_0010_007_0.1_0.1_Ancient",0.707221848023016
"exp2_00250_0010_008_0.1_0.1_Ancient",0.769008972623204
"exp2_00250_0010_009_0.1_0.1_Ancient",0.619547712082486
"exp2_00250_0010_010_0.1_0.1_Ancient",0.679118052141453
"exp2_00250_0020_001_0.1_0.1_Ancient",0.665215994725971
"exp2_00250_0020_002_0.1_0.1_Ancient",0.561586530779961
"exp2_00250_0020_003_0.1_0.1_Ancient",0.554236414091904
"exp2_00250_0020_004_0.1_0.1_Ancient",0.619108060426482
"exp2_00250_0020_005_0.1_0.1_Ancient",0.69825501120548
"exp2_00250_0020_006_0.1_0.1_Ancient",0.514804131424276
"exp2_00250_0020_007_0.1_0.1_Ancient",0.737071757735504
"exp2_00250_0020_008_0.1_0.1_Ancient",0.562989860204712
"exp2_00250_0020_009_0.1_0.1_Ancient",0.546575687048939
"exp2_00250_0020_010_0.1_0.1_Ancient",0.675199583035234
"exp2_00250_0050_001_0.1_0.1_Ancient",0.525313885771013
"exp2_00250_0050_002_0.1_0.1_Ancient",0.542833400897846
"exp2_00250_0050_003_0.1_0.1_Ancient",0.633454324569501
"exp2_00250_0050_004_0.1_0.1_Ancient",0.588191018667262
"exp2_00250_0050_005_0.1_0.1_Ancient",0.553744973569195
"exp2_00250_0050_006_0.1_0.1_Ancient",0.611833251878451
"exp2_00250_0050_007_0.1_0.1_Ancient",0.58024415405573
"exp2_00250_0050_008_0.1_0.1_Ancient",0.592240266035436
"exp2_00250_0050_009_0.1_0.1_Ancient",0.527161606756212
"exp2_00250_0050_010_0.1_0.1_Ancient",0.595055422727303
"exp2_00250_0100_001_0.1_0.1_Ancient",0.559720075742028
"exp2_00250_0100_002_0.1_0.1_Ancient",0.552589519218055
"exp2_00250_0100_003_0.1_0.1_Ancient",0.546977030297463
"exp2_00250_0100_004_0.1_0.1_Ancient",0.50835517813656
"exp2_00250_0100_005_0.1_0.1_Ancient",0.534075752495103
"exp2_00250_0100_006_0.1_0.1_Ancient",0.571588768150083
"exp2_00250_0100_007_0.1_0.1_Ancient",0.545934070241985
"exp2_00250_0100_008_0.1_0.1_Ancient",0.560013927186363
"exp2_00250_0100_009_0.1_0.1_Ancient",0.559098306223791
"exp2_00250_0100_010_0.1_0.1_Ancient",0.543216509728506
"exp2_00250_0010_001_1_0.1_Ancient",0.98077439438526
"exp2_00250_0010_002_1_0.1_Ancient",0.978454024340947
"exp2_00250_0010_003_1_0.1_Ancient",0.954593456631988
"exp2_00250_0010_004_1_0.1_Ancient",0.945194938091919
"exp2_00250_0010_005_1_0.1_Ancient",0.921309659797531
"exp2_00250_0010_006_1_0.1_Ancient",0.954535917873134
"exp2_00250_0010_007_1_0.1_Ancient",0.811845107928357
"exp2_00250_0010_008_1_0.1_Ancient",0.912645124743125
"exp2_00250_0010_009_1_0.1_Ancient",0.921459189858723
"exp2_00250_0010_010_1_0.1_Ancient",0.843199436565293
"exp2_00250_0020_001_1_0.1_Ancient",0.925941504024831
"exp2_00250_0020_002_1_0.1_Ancient",0.917898995658183
"exp2_00250_0020_003_1_0.1_Ancient",0.875304728819456
"exp2_00250_0020_004_1_0.1_Ancient",0.911441835630075
"exp2_00250_0020_005_1_0.1_Ancient",0.879921059207347
"exp2_00250_0020_006_1_0.1_Ancient",0.877417653622689
"exp2_00250_0020_007_1_0.1_Ancient",0.888973906268727
"exp2_00250_0020_008_1_0.1_Ancient",0.900923318678137
"exp2_00250_0020_009_1_0.1_Ancient",0.829105564952247
"exp2_00250_0020_010_1_0.1_Ancient",0.907272007366547
"exp2_00250_0050_001_1_0.1_Ancient",0.81064822347495
"exp2_00250_0050_002_1_0.1_Ancient",0.781937119321841
"exp2_00250_0050_003_1_0.1_Ancient",0.794268517137217
"exp2_00250_0050_004_1_0.1_Ancient",0.840621700476735
"exp2_00250_0050_005_1_0.1_Ancient",0.799483434225091
"exp2_00250_0050_006_1_0.1_Ancient",0.835000524298597
"exp2_00250_0050_007_1_0.1_Ancient",0.790295973082325
"exp2_00250_0050_008_1_0.1_Ancient",0.755403846807379
"exp2_00250_0050_009_1_0.1_Ancient",0.864114622983864
"exp2_00250_0050_010_1_0.1_Ancient",0.813280470900199
"exp2_00250_0100_001_1_0.1_Ancient",0.709733976903776
"exp2_00250_0100_002_1_0.1_Ancient",0.708252999167307
"exp2_00250_0100_003_1_0.1_Ancient",0.673694125057006
"exp2_00250_0100_004_1_0.1_Ancient",0.683040445947653
"exp2_00250_0100_005_1_0.1_Ancient",0.735590209856599
"exp2_00250_0100_006_1_0.1_Ancient",0.695602892783901
"exp2_00250_0100_007_1_0.1_Ancient",0.688601858985946
"exp2_00250_0100_008_1_0.1_Ancient",0.708864109457005
"exp2_00250_0100_009_1_0.1_Ancient",0.736480056948881
"exp2_00250_0100_010_1_0.1_Ancient",0.687731354980001
"exp2_00250_0010_001_10_0.1_Ancient",0.982587905501653
"exp2_00250_0010_002_10_0.1_Ancient",0.972195204271796
"exp2_00250_0010_003_10_0.1_Ancient",0.982887698985972
"exp2_00250_0010_004_10_0.1_Ancient",0.96367795015701
"exp2_00250_0010_005_10_0.1_Ancient",0.973044921231502
"exp2_00250_0010_006_10_0.1_Ancient",0.984928100652613
"exp2_00250_0010_007_10_0.1_Ancient",0.97969276669194
"exp2_00250_0010_008_10_0.1_Ancient",0.9826813968737
"exp2_00250_0010_009_10_0.1_Ancient",0.986999783199243
"exp2_00250_0010_010_10_0.1_Ancient",0.92127714523009
"exp2_00250_0020_001_10_0.1_Ancient",0.930643792031927
"exp2_00250_0020_002_10_0.1_Ancient",0.95280201254164
"exp2_00250_0020_003_10_0.1_Ancient",0.94407509057806
"exp2_00250_0020_004_10_0.1_Ancient",0.95097720706467
"exp2_00250_0020_005_10_0.1_Ancient",0.965332969153173
"exp2_00250_0020_006_10_0.1_Ancient",0.949102153345138
"exp2_00250_0020_007_10_0.1_Ancient",0.962445515855983
"exp2_00250_0020_008_10_0.1_Ancient",0.964100073043154
"exp2_00250_0020_009_10_0.1_Ancient",0.941214971087278
"exp2_00250_0020_010_10_0.1_Ancient",0.969269138100784
"exp2_00250_0050_001_10_0.1_Ancient",0.971936209375698
"exp2_00250_0050_002_10_0.1_Ancient",0.945619597169755
"exp2_00250_0050_003_10_0.1_Ancient",0.898191331532881
"exp2_00250_0050_004_10_0.1_Ancient",0.918224992990781
"exp2_00250_0050_005_10_0.1_Ancient",0.923488483555435
"exp2_00250_0050_006_10_0.1_Ancient",0.926416038676574
"exp2_00250_0050_007_10_0.1_Ancient",0.88774770686545
"exp2_00250_0050_008_10_0.1_Ancient",0.888246481991654
"exp2_00250_0050_009_10_0.1_Ancient",0.954441219661482
"exp2_00250_0050_010_10_0.1_Ancient",0.942957681860872
"exp2_00250_0100_001_10_0.1_Ancient",0.936023313067767
"exp2_00250_0100_002_10_0.1_Ancient",0.895576020149877
"exp2_00250_0100_003_10_0.1_Ancient",0.817781451386178
"exp2_00250_0100_004_10_0.1_Ancient",0.861810068863575
"exp2_00250_0100_005_10_0.1_Ancient",0.933418378917343
"exp2_00250_0100_006_10_0.1_Ancient",0.889617632229689
"exp2_00250_0100_007_10_0.1_Ancient",0.938520435113905
"exp2_00250_0100_008_10_0.1_Ancient",0.917016154637881
