"row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","identical_sequences_present","number_unique_taxa","NetworkTreelikenessTest","network_num_splits","network_num_trivial_splits","network_num_nontrivial_splits","confidence_network_num_splits","confidence_network_num_trivial_splits","confidence_network_num_nontrivial_splits","tree_num_splits","tree_num_trivial_splits","tree_num_nontrivial_splits"
458,58,50,1,0.01,"expA1_00001_0050_058_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_0.01_10kbp/expA1_00001_0050_058_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_0.01_10kbp/expA1_00001_0050_058_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_0.01_10kbp/expA1_00001_0050_058_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2365,50,2315,62,30,32,97,50,47
1458,58,50,1,0.1,"expA1_00001_0050_058_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_0.1_10kbp/expA1_00001_0050_058_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_0.1_10kbp/expA1_00001_0050_058_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_0.1_10kbp/expA1_00001_0050_058_0.1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",856,50,806,113,50,63,97,50,47
2458,58,50,1,1,"expA1_00001_0050_058_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_1_10kbp/expA1_00001_0050_058_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_1_10kbp/expA1_00001_0050_058_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_058_1_10kbp/expA1_00001_0050_058_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",778,50,728,99,50,49,97,50,47
459,59,50,1,0.01,"expA1_00001_0050_059_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_0.01_10kbp/expA1_00001_0050_059_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_0.01_10kbp/expA1_00001_0050_059_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_0.01_10kbp/expA1_00001_0050_059_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2350,50,2300,80,40,40,97,50,47
1459,59,50,1,0.1,"expA1_00001_0050_059_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_0.1_10kbp/expA1_00001_0050_059_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_0.1_10kbp/expA1_00001_0050_059_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_0.1_10kbp/expA1_00001_0050_059_0.1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",692,50,642,108,50,58,97,50,47
2459,59,50,1,1,"expA1_00001_0050_059_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_1_10kbp/expA1_00001_0050_059_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_1_10kbp/expA1_00001_0050_059_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_059_1_10kbp/expA1_00001_0050_059_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",673,50,623,108,50,58,97,50,47
460,60,50,1,0.01,"expA1_00001_0050_060_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_0.01_10kbp/expA1_00001_0050_060_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_0.01_10kbp/expA1_00001_0050_060_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_0.01_10kbp/expA1_00001_0050_060_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2289,50,2239,67,36,31,97,50,47
1460,60,50,1,0.1,"expA1_00001_0050_060_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_0.1_10kbp/expA1_00001_0050_060_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_0.1_10kbp/expA1_00001_0050_060_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_0.1_10kbp/expA1_00001_0050_060_0.1_10kbp_output_alignment.fa",FALSE,50,"Treelike",2075,50,2025,93,49,44,97,50,47
2460,60,50,1,1,"expA1_00001_0050_060_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_1_10kbp/expA1_00001_0050_060_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_1_10kbp/expA1_00001_0050_060_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_060_1_10kbp/expA1_00001_0050_060_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",935,50,885,101,50,51,97,50,47
461,61,50,1,0.01,"expA1_00001_0050_061_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_0.01_10kbp/expA1_00001_0050_061_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_0.01_10kbp/expA1_00001_0050_061_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_0.01_10kbp/expA1_00001_0050_061_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2342,50,2292,71,35,36,97,50,47
1461,61,50,1,0.1,"expA1_00001_0050_061_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_0.1_10kbp/expA1_00001_0050_061_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_0.1_10kbp/expA1_00001_0050_061_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_0.1_10kbp/expA1_00001_0050_061_0.1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",781,50,731,106,50,56,97,50,47
2461,61,50,1,1,"expA1_00001_0050_061_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_1_10kbp/expA1_00001_0050_061_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_1_10kbp/expA1_00001_0050_061_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_061_1_10kbp/expA1_00001_0050_061_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",700,50,650,93,50,43,97,50,47
462,62,50,1,0.01,"expA1_00001_0050_062_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_0.01_10kbp/expA1_00001_0050_062_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_0.01_10kbp/expA1_00001_0050_062_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_0.01_10kbp/expA1_00001_0050_062_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2211,50,2161,50,25,25,97,50,47
1462,62,50,1,0.1,"expA1_00001_0050_062_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_0.1_10kbp/expA1_00001_0050_062_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_0.1_10kbp/expA1_00001_0050_062_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_0.1_10kbp/expA1_00001_0050_062_0.1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",887,50,837,107,50,57,97,50,47
2462,62,50,1,1,"expA1_00001_0050_062_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_1_10kbp/expA1_00001_0050_062_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_1_10kbp/expA1_00001_0050_062_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_062_1_10kbp/expA1_00001_0050_062_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",829,50,779,106,50,56,97,50,47
463,63,50,1,0.01,"expA1_00001_0050_063_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_0.01_10kbp/expA1_00001_0050_063_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_0.01_10kbp/expA1_00001_0050_063_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_0.01_10kbp/expA1_00001_0050_063_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2400,50,2350,49,25,24,97,50,47
1463,63,50,1,0.1,"expA1_00001_0050_063_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_0.1_10kbp/expA1_00001_0050_063_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_0.1_10kbp/expA1_00001_0050_063_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_0.1_10kbp/expA1_00001_0050_063_0.1_10kbp_output_alignment.fa",FALSE,50,"Treelike",1580,50,1530,85,44,41,97,50,47
2463,63,50,1,1,"expA1_00001_0050_063_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_1_10kbp/expA1_00001_0050_063_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_1_10kbp/expA1_00001_0050_063_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_063_1_10kbp/expA1_00001_0050_063_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",683,50,633,112,50,62,97,50,47
464,64,50,1,0.01,"expA1_00001_0050_064_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_0.01_10kbp/expA1_00001_0050_064_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_0.01_10kbp/expA1_00001_0050_064_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_0.01_10kbp/expA1_00001_0050_064_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2145,50,2095,39,17,22,97,50,47
1464,64,50,1,0.1,"expA1_00001_0050_064_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_0.1_10kbp/expA1_00001_0050_064_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_0.1_10kbp/expA1_00001_0050_064_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_0.1_10kbp/expA1_00001_0050_064_0.1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",1164,50,1114,93,50,43,97,50,47
2464,64,50,1,1,"expA1_00001_0050_064_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_1_10kbp/expA1_00001_0050_064_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_1_10kbp/expA1_00001_0050_064_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_064_1_10kbp/expA1_00001_0050_064_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",821,50,771,112,50,62,97,50,47
465,65,50,1,0.01,"expA1_00001_0050_065_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_0.01_10kbp/expA1_00001_0050_065_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_0.01_10kbp/expA1_00001_0050_065_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_0.01_10kbp/expA1_00001_0050_065_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2334,50,2284,74,37,37,97,50,47
1465,65,50,1,0.1,"expA1_00001_0050_065_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_0.1_10kbp/expA1_00001_0050_065_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_0.1_10kbp/expA1_00001_0050_065_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_0.1_10kbp/expA1_00001_0050_065_0.1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",1254,50,1204,99,50,49,97,50,47
2465,65,50,1,1,"expA1_00001_0050_065_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_1_10kbp/expA1_00001_0050_065_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_1_10kbp/expA1_00001_0050_065_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_065_1_10kbp/expA1_00001_0050_065_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",720,50,670,116,50,66,97,50,47
466,66,50,1,0.01,"expA1_00001_0050_066_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_0.01_10kbp/expA1_00001_0050_066_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_0.01_10kbp/expA1_00001_0050_066_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_0.01_10kbp/expA1_00001_0050_066_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2263,50,2213,78,41,37,97,50,47
1466,66,50,1,0.1,"expA1_00001_0050_066_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_0.1_10kbp/expA1_00001_0050_066_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_0.1_10kbp/expA1_00001_0050_066_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_0.1_10kbp/expA1_00001_0050_066_0.1_10kbp_output_alignment.fa",FALSE,50,"Treelike",1542,50,1492,88,46,42,97,50,47
2466,66,50,1,1,"expA1_00001_0050_066_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_1_10kbp/expA1_00001_0050_066_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_1_10kbp/expA1_00001_0050_066_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_066_1_10kbp/expA1_00001_0050_066_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",674,50,624,111,50,61,97,50,47
467,67,50,1,0.01,"expA1_00001_0050_067_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_0.01_10kbp/expA1_00001_0050_067_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_0.01_10kbp/expA1_00001_0050_067_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_0.01_10kbp/expA1_00001_0050_067_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2365,50,2315,45,21,24,97,50,47
1467,67,50,1,0.1,"expA1_00001_0050_067_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_0.1_10kbp/expA1_00001_0050_067_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_0.1_10kbp/expA1_00001_0050_067_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_0.1_10kbp/expA1_00001_0050_067_0.1_10kbp_output_alignment.fa",FALSE,50,"Treelike",1733,50,1683,91,48,43,97,50,47
2467,67,50,1,1,"expA1_00001_0050_067_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_1_10kbp/expA1_00001_0050_067_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_1_10kbp/expA1_00001_0050_067_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_067_1_10kbp/expA1_00001_0050_067_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",1225,50,1175,96,50,46,97,50,47
468,68,50,1,0.01,"expA1_00001_0050_068_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_0.01_10kbp/expA1_00001_0050_068_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_0.01_10kbp/expA1_00001_0050_068_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_0.01_10kbp/expA1_00001_0050_068_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2314,50,2264,58,30,28,97,50,47
1468,68,50,1,0.1,"expA1_00001_0050_068_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_0.1_10kbp/expA1_00001_0050_068_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_0.1_10kbp/expA1_00001_0050_068_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_0.1_10kbp/expA1_00001_0050_068_0.1_10kbp_output_alignment.fa",FALSE,50,"Treelike",1741,50,1691,93,48,45,97,50,47
2468,68,50,1,1,"expA1_00001_0050_068_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_1_10kbp/expA1_00001_0050_068_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_1_10kbp/expA1_00001_0050_068_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_068_1_10kbp/expA1_00001_0050_068_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",771,50,721,113,50,63,97,50,47
469,69,50,1,0.01,"expA1_00001_0050_069_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_0.01_10kbp/expA1_00001_0050_069_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_0.01_10kbp/expA1_00001_0050_069_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_0.01_10kbp/expA1_00001_0050_069_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2625,50,2575,67,38,29,97,50,47
1469,69,50,1,0.1,"expA1_00001_0050_069_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_0.1_10kbp/expA1_00001_0050_069_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_0.1_10kbp/expA1_00001_0050_069_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_0.1_10kbp/expA1_00001_0050_069_0.1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",882,50,832,96,50,46,97,50,47
2469,69,50,1,1,"expA1_00001_0050_069_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_1_10kbp/expA1_00001_0050_069_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_1_10kbp/expA1_00001_0050_069_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_069_1_10kbp/expA1_00001_0050_069_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",2457,50,2407,84,50,34,97,50,47
470,70,50,1,0.01,"expA1_00001_0050_070_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_0.01_10kbp/expA1_00001_0050_070_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_0.01_10kbp/expA1_00001_0050_070_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_0.01_10kbp/expA1_00001_0050_070_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",2145,50,2095,55,28,27,97,50,47
1470,70,50,1,0.1,"expA1_00001_0050_070_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_0.1_10kbp/expA1_00001_0050_070_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_0.1_10kbp/expA1_00001_0050_070_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_0.1_10kbp/expA1_00001_0050_070_0.1_10kbp_output_alignment.fa",FALSE,50,"Treelike",2268,50,2218,88,48,40,97,50,47
2470,70,50,1,1,"expA1_00001_0050_070_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_1_10kbp/expA1_00001_0050_070_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_1_10kbp/expA1_00001_0050_070_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_070_1_10kbp/expA1_00001_0050_070_1_10kbp_output_alignment.fa",FALSE,50,"Non-treelike",758,50,708,124,50,74,97,50,47
471,71,50,1,0.01,"expA1_00001_0050_071_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_071_0.01_10kbp/expA1_00001_0050_071_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_071_0.01_10kbp/expA1_00001_0050_071_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0050_071_0.01_10kbp/expA1_00001_0050_071_0.01_10kbp_output_alignment.fa",FALSE,50,"Treelike",1766,50,1716,88,48,40,97,50,47
