"","num_reps","num_taxa","num_trees","tree_depth","total_alignment_length","uid","alisim_gene_models","alisim_gene_tree_length","sequence_type","tree_file","partition_file","output_alignment_file"
"569",69,60,1,0.01,10000,"expA1_00001_0060_069_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_069_0.01_10kbp_random_trees.phy","expA1_00001_0060_069_0.01_10kbp_partitions.nex","expA1_00001_0060_069_0.01_10kbp_output_alignment"
"570",70,60,1,0.01,10000,"expA1_00001_0060_070_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_070_0.01_10kbp_random_trees.phy","expA1_00001_0060_070_0.01_10kbp_partitions.nex","expA1_00001_0060_070_0.01_10kbp_output_alignment"
"571",71,60,1,0.01,10000,"expA1_00001_0060_071_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_071_0.01_10kbp_random_trees.phy","expA1_00001_0060_071_0.01_10kbp_partitions.nex","expA1_00001_0060_071_0.01_10kbp_output_alignment"
"572",72,60,1,0.01,10000,"expA1_00001_0060_072_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_072_0.01_10kbp_random_trees.phy","expA1_00001_0060_072_0.01_10kbp_partitions.nex","expA1_00001_0060_072_0.01_10kbp_output_alignment"
"573",73,60,1,0.01,10000,"expA1_00001_0060_073_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_073_0.01_10kbp_random_trees.phy","expA1_00001_0060_073_0.01_10kbp_partitions.nex","expA1_00001_0060_073_0.01_10kbp_output_alignment"
"574",74,60,1,0.01,10000,"expA1_00001_0060_074_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_074_0.01_10kbp_random_trees.phy","expA1_00001_0060_074_0.01_10kbp_partitions.nex","expA1_00001_0060_074_0.01_10kbp_output_alignment"
"575",75,60,1,0.01,10000,"expA1_00001_0060_075_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_075_0.01_10kbp_random_trees.phy","expA1_00001_0060_075_0.01_10kbp_partitions.nex","expA1_00001_0060_075_0.01_10kbp_output_alignment"
"576",76,60,1,0.01,10000,"expA1_00001_0060_076_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_076_0.01_10kbp_random_trees.phy","expA1_00001_0060_076_0.01_10kbp_partitions.nex","expA1_00001_0060_076_0.01_10kbp_output_alignment"
"577",77,60,1,0.01,10000,"expA1_00001_0060_077_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_077_0.01_10kbp_random_trees.phy","expA1_00001_0060_077_0.01_10kbp_partitions.nex","expA1_00001_0060_077_0.01_10kbp_output_alignment"
"578",78,60,1,0.01,10000,"expA1_00001_0060_078_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_078_0.01_10kbp_random_trees.phy","expA1_00001_0060_078_0.01_10kbp_partitions.nex","expA1_00001_0060_078_0.01_10kbp_output_alignment"
"579",79,60,1,0.01,10000,"expA1_00001_0060_079_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_079_0.01_10kbp_random_trees.phy","expA1_00001_0060_079_0.01_10kbp_partitions.nex","expA1_00001_0060_079_0.01_10kbp_output_alignment"
"580",80,60,1,0.01,10000,"expA1_00001_0060_080_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_080_0.01_10kbp_random_trees.phy","expA1_00001_0060_080_0.01_10kbp_partitions.nex","expA1_00001_0060_080_0.01_10kbp_output_alignment"
"581",81,60,1,0.01,10000,"expA1_00001_0060_081_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_081_0.01_10kbp_random_trees.phy","expA1_00001_0060_081_0.01_10kbp_partitions.nex","expA1_00001_0060_081_0.01_10kbp_output_alignment"
"582",82,60,1,0.01,10000,"expA1_00001_0060_082_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_082_0.01_10kbp_random_trees.phy","expA1_00001_0060_082_0.01_10kbp_partitions.nex","expA1_00001_0060_082_0.01_10kbp_output_alignment"
"583",83,60,1,0.01,10000,"expA1_00001_0060_083_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_083_0.01_10kbp_random_trees.phy","expA1_00001_0060_083_0.01_10kbp_partitions.nex","expA1_00001_0060_083_0.01_10kbp_output_alignment"
"584",84,60,1,0.01,10000,"expA1_00001_0060_084_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_084_0.01_10kbp_random_trees.phy","expA1_00001_0060_084_0.01_10kbp_partitions.nex","expA1_00001_0060_084_0.01_10kbp_output_alignment"
"585",85,60,1,0.01,10000,"expA1_00001_0060_085_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_085_0.01_10kbp_random_trees.phy","expA1_00001_0060_085_0.01_10kbp_partitions.nex","expA1_00001_0060_085_0.01_10kbp_output_alignment"
"586",86,60,1,0.01,10000,"expA1_00001_0060_086_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_086_0.01_10kbp_random_trees.phy","expA1_00001_0060_086_0.01_10kbp_partitions.nex","expA1_00001_0060_086_0.01_10kbp_output_alignment"
"587",87,60,1,0.01,10000,"expA1_00001_0060_087_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_087_0.01_10kbp_random_trees.phy","expA1_00001_0060_087_0.01_10kbp_partitions.nex","expA1_00001_0060_087_0.01_10kbp_output_alignment"
"588",88,60,1,0.01,10000,"expA1_00001_0060_088_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_088_0.01_10kbp_random_trees.phy","expA1_00001_0060_088_0.01_10kbp_partitions.nex","expA1_00001_0060_088_0.01_10kbp_output_alignment"
"589",89,60,1,0.01,10000,"expA1_00001_0060_089_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_089_0.01_10kbp_random_trees.phy","expA1_00001_0060_089_0.01_10kbp_partitions.nex","expA1_00001_0060_089_0.01_10kbp_output_alignment"
"590",90,60,1,0.01,10000,"expA1_00001_0060_090_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_090_0.01_10kbp_random_trees.phy","expA1_00001_0060_090_0.01_10kbp_partitions.nex","expA1_00001_0060_090_0.01_10kbp_output_alignment"
"591",91,60,1,0.01,10000,"expA1_00001_0060_091_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_091_0.01_10kbp_random_trees.phy","expA1_00001_0060_091_0.01_10kbp_partitions.nex","expA1_00001_0060_091_0.01_10kbp_output_alignment"
"592",92,60,1,0.01,10000,"expA1_00001_0060_092_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_092_0.01_10kbp_random_trees.phy","expA1_00001_0060_092_0.01_10kbp_partitions.nex","expA1_00001_0060_092_0.01_10kbp_output_alignment"
"593",93,60,1,0.01,10000,"expA1_00001_0060_093_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_093_0.01_10kbp_random_trees.phy","expA1_00001_0060_093_0.01_10kbp_partitions.nex","expA1_00001_0060_093_0.01_10kbp_output_alignment"
"594",94,60,1,0.01,10000,"expA1_00001_0060_094_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_094_0.01_10kbp_random_trees.phy","expA1_00001_0060_094_0.01_10kbp_partitions.nex","expA1_00001_0060_094_0.01_10kbp_output_alignment"
"595",95,60,1,0.01,10000,"expA1_00001_0060_095_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_095_0.01_10kbp_random_trees.phy","expA1_00001_0060_095_0.01_10kbp_partitions.nex","expA1_00001_0060_095_0.01_10kbp_output_alignment"
"596",96,60,1,0.01,10000,"expA1_00001_0060_096_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_096_0.01_10kbp_random_trees.phy","expA1_00001_0060_096_0.01_10kbp_partitions.nex","expA1_00001_0060_096_0.01_10kbp_output_alignment"
"597",97,60,1,0.01,10000,"expA1_00001_0060_097_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_097_0.01_10kbp_random_trees.phy","expA1_00001_0060_097_0.01_10kbp_partitions.nex","expA1_00001_0060_097_0.01_10kbp_output_alignment"
"598",98,60,1,0.01,10000,"expA1_00001_0060_098_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_098_0.01_10kbp_random_trees.phy","expA1_00001_0060_098_0.01_10kbp_partitions.nex","expA1_00001_0060_098_0.01_10kbp_output_alignment"
"599",99,60,1,0.01,10000,"expA1_00001_0060_099_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_099_0.01_10kbp_random_trees.phy","expA1_00001_0060_099_0.01_10kbp_partitions.nex","expA1_00001_0060_099_0.01_10kbp_output_alignment"
"600",100,60,1,0.01,10000,"expA1_00001_0060_100_0.01_10kbp","JC",NA,"DNA","expA1_00001_0060_100_0.01_10kbp_random_trees.phy","expA1_00001_0060_100_0.01_10kbp_partitions.nex","expA1_00001_0060_100_0.01_10kbp_output_alignment"
"601",1,70,1,0.01,10000,"expA1_00001_0070_001_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_001_0.01_10kbp_random_trees.phy","expA1_00001_0070_001_0.01_10kbp_partitions.nex","expA1_00001_0070_001_0.01_10kbp_output_alignment"
"602",2,70,1,0.01,10000,"expA1_00001_0070_002_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_002_0.01_10kbp_random_trees.phy","expA1_00001_0070_002_0.01_10kbp_partitions.nex","expA1_00001_0070_002_0.01_10kbp_output_alignment"
"603",3,70,1,0.01,10000,"expA1_00001_0070_003_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_003_0.01_10kbp_random_trees.phy","expA1_00001_0070_003_0.01_10kbp_partitions.nex","expA1_00001_0070_003_0.01_10kbp_output_alignment"
"604",4,70,1,0.01,10000,"expA1_00001_0070_004_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_004_0.01_10kbp_random_trees.phy","expA1_00001_0070_004_0.01_10kbp_partitions.nex","expA1_00001_0070_004_0.01_10kbp_output_alignment"
"605",5,70,1,0.01,10000,"expA1_00001_0070_005_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_005_0.01_10kbp_random_trees.phy","expA1_00001_0070_005_0.01_10kbp_partitions.nex","expA1_00001_0070_005_0.01_10kbp_output_alignment"
"606",6,70,1,0.01,10000,"expA1_00001_0070_006_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_006_0.01_10kbp_random_trees.phy","expA1_00001_0070_006_0.01_10kbp_partitions.nex","expA1_00001_0070_006_0.01_10kbp_output_alignment"
"607",7,70,1,0.01,10000,"expA1_00001_0070_007_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_007_0.01_10kbp_random_trees.phy","expA1_00001_0070_007_0.01_10kbp_partitions.nex","expA1_00001_0070_007_0.01_10kbp_output_alignment"
"608",8,70,1,0.01,10000,"expA1_00001_0070_008_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_008_0.01_10kbp_random_trees.phy","expA1_00001_0070_008_0.01_10kbp_partitions.nex","expA1_00001_0070_008_0.01_10kbp_output_alignment"
"609",9,70,1,0.01,10000,"expA1_00001_0070_009_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_009_0.01_10kbp_random_trees.phy","expA1_00001_0070_009_0.01_10kbp_partitions.nex","expA1_00001_0070_009_0.01_10kbp_output_alignment"
"610",10,70,1,0.01,10000,"expA1_00001_0070_010_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_010_0.01_10kbp_random_trees.phy","expA1_00001_0070_010_0.01_10kbp_partitions.nex","expA1_00001_0070_010_0.01_10kbp_output_alignment"
"611",11,70,1,0.01,10000,"expA1_00001_0070_011_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_011_0.01_10kbp_random_trees.phy","expA1_00001_0070_011_0.01_10kbp_partitions.nex","expA1_00001_0070_011_0.01_10kbp_output_alignment"
"612",12,70,1,0.01,10000,"expA1_00001_0070_012_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_012_0.01_10kbp_random_trees.phy","expA1_00001_0070_012_0.01_10kbp_partitions.nex","expA1_00001_0070_012_0.01_10kbp_output_alignment"
"613",13,70,1,0.01,10000,"expA1_00001_0070_013_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_013_0.01_10kbp_random_trees.phy","expA1_00001_0070_013_0.01_10kbp_partitions.nex","expA1_00001_0070_013_0.01_10kbp_output_alignment"
"614",14,70,1,0.01,10000,"expA1_00001_0070_014_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_014_0.01_10kbp_random_trees.phy","expA1_00001_0070_014_0.01_10kbp_partitions.nex","expA1_00001_0070_014_0.01_10kbp_output_alignment"
"615",15,70,1,0.01,10000,"expA1_00001_0070_015_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_015_0.01_10kbp_random_trees.phy","expA1_00001_0070_015_0.01_10kbp_partitions.nex","expA1_00001_0070_015_0.01_10kbp_output_alignment"
"616",16,70,1,0.01,10000,"expA1_00001_0070_016_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_016_0.01_10kbp_random_trees.phy","expA1_00001_0070_016_0.01_10kbp_partitions.nex","expA1_00001_0070_016_0.01_10kbp_output_alignment"
"617",17,70,1,0.01,10000,"expA1_00001_0070_017_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_017_0.01_10kbp_random_trees.phy","expA1_00001_0070_017_0.01_10kbp_partitions.nex","expA1_00001_0070_017_0.01_10kbp_output_alignment"
"618",18,70,1,0.01,10000,"expA1_00001_0070_018_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_018_0.01_10kbp_random_trees.phy","expA1_00001_0070_018_0.01_10kbp_partitions.nex","expA1_00001_0070_018_0.01_10kbp_output_alignment"
"619",19,70,1,0.01,10000,"expA1_00001_0070_019_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_019_0.01_10kbp_random_trees.phy","expA1_00001_0070_019_0.01_10kbp_partitions.nex","expA1_00001_0070_019_0.01_10kbp_output_alignment"
"620",20,70,1,0.01,10000,"expA1_00001_0070_020_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_020_0.01_10kbp_random_trees.phy","expA1_00001_0070_020_0.01_10kbp_partitions.nex","expA1_00001_0070_020_0.01_10kbp_output_alignment"
"621",21,70,1,0.01,10000,"expA1_00001_0070_021_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_021_0.01_10kbp_random_trees.phy","expA1_00001_0070_021_0.01_10kbp_partitions.nex","expA1_00001_0070_021_0.01_10kbp_output_alignment"
"622",22,70,1,0.01,10000,"expA1_00001_0070_022_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_022_0.01_10kbp_random_trees.phy","expA1_00001_0070_022_0.01_10kbp_partitions.nex","expA1_00001_0070_022_0.01_10kbp_output_alignment"
"623",23,70,1,0.01,10000,"expA1_00001_0070_023_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_023_0.01_10kbp_random_trees.phy","expA1_00001_0070_023_0.01_10kbp_partitions.nex","expA1_00001_0070_023_0.01_10kbp_output_alignment"
"624",24,70,1,0.01,10000,"expA1_00001_0070_024_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_024_0.01_10kbp_random_trees.phy","expA1_00001_0070_024_0.01_10kbp_partitions.nex","expA1_00001_0070_024_0.01_10kbp_output_alignment"
"625",25,70,1,0.01,10000,"expA1_00001_0070_025_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_025_0.01_10kbp_random_trees.phy","expA1_00001_0070_025_0.01_10kbp_partitions.nex","expA1_00001_0070_025_0.01_10kbp_output_alignment"
"626",26,70,1,0.01,10000,"expA1_00001_0070_026_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_026_0.01_10kbp_random_trees.phy","expA1_00001_0070_026_0.01_10kbp_partitions.nex","expA1_00001_0070_026_0.01_10kbp_output_alignment"
"627",27,70,1,0.01,10000,"expA1_00001_0070_027_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_027_0.01_10kbp_random_trees.phy","expA1_00001_0070_027_0.01_10kbp_partitions.nex","expA1_00001_0070_027_0.01_10kbp_output_alignment"
"628",28,70,1,0.01,10000,"expA1_00001_0070_028_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_028_0.01_10kbp_random_trees.phy","expA1_00001_0070_028_0.01_10kbp_partitions.nex","expA1_00001_0070_028_0.01_10kbp_output_alignment"
"629",29,70,1,0.01,10000,"expA1_00001_0070_029_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_029_0.01_10kbp_random_trees.phy","expA1_00001_0070_029_0.01_10kbp_partitions.nex","expA1_00001_0070_029_0.01_10kbp_output_alignment"
"630",30,70,1,0.01,10000,"expA1_00001_0070_030_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_030_0.01_10kbp_random_trees.phy","expA1_00001_0070_030_0.01_10kbp_partitions.nex","expA1_00001_0070_030_0.01_10kbp_output_alignment"
"631",31,70,1,0.01,10000,"expA1_00001_0070_031_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_031_0.01_10kbp_random_trees.phy","expA1_00001_0070_031_0.01_10kbp_partitions.nex","expA1_00001_0070_031_0.01_10kbp_output_alignment"
"632",32,70,1,0.01,10000,"expA1_00001_0070_032_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_032_0.01_10kbp_random_trees.phy","expA1_00001_0070_032_0.01_10kbp_partitions.nex","expA1_00001_0070_032_0.01_10kbp_output_alignment"
"633",33,70,1,0.01,10000,"expA1_00001_0070_033_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_033_0.01_10kbp_random_trees.phy","expA1_00001_0070_033_0.01_10kbp_partitions.nex","expA1_00001_0070_033_0.01_10kbp_output_alignment"
"634",34,70,1,0.01,10000,"expA1_00001_0070_034_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_034_0.01_10kbp_random_trees.phy","expA1_00001_0070_034_0.01_10kbp_partitions.nex","expA1_00001_0070_034_0.01_10kbp_output_alignment"
"635",35,70,1,0.01,10000,"expA1_00001_0070_035_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_035_0.01_10kbp_random_trees.phy","expA1_00001_0070_035_0.01_10kbp_partitions.nex","expA1_00001_0070_035_0.01_10kbp_output_alignment"
"636",36,70,1,0.01,10000,"expA1_00001_0070_036_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_036_0.01_10kbp_random_trees.phy","expA1_00001_0070_036_0.01_10kbp_partitions.nex","expA1_00001_0070_036_0.01_10kbp_output_alignment"
"637",37,70,1,0.01,10000,"expA1_00001_0070_037_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_037_0.01_10kbp_random_trees.phy","expA1_00001_0070_037_0.01_10kbp_partitions.nex","expA1_00001_0070_037_0.01_10kbp_output_alignment"
"638",38,70,1,0.01,10000,"expA1_00001_0070_038_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_038_0.01_10kbp_random_trees.phy","expA1_00001_0070_038_0.01_10kbp_partitions.nex","expA1_00001_0070_038_0.01_10kbp_output_alignment"
"639",39,70,1,0.01,10000,"expA1_00001_0070_039_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_039_0.01_10kbp_random_trees.phy","expA1_00001_0070_039_0.01_10kbp_partitions.nex","expA1_00001_0070_039_0.01_10kbp_output_alignment"
"640",40,70,1,0.01,10000,"expA1_00001_0070_040_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_040_0.01_10kbp_random_trees.phy","expA1_00001_0070_040_0.01_10kbp_partitions.nex","expA1_00001_0070_040_0.01_10kbp_output_alignment"
"641",41,70,1,0.01,10000,"expA1_00001_0070_041_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_041_0.01_10kbp_random_trees.phy","expA1_00001_0070_041_0.01_10kbp_partitions.nex","expA1_00001_0070_041_0.01_10kbp_output_alignment"
"642",42,70,1,0.01,10000,"expA1_00001_0070_042_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_042_0.01_10kbp_random_trees.phy","expA1_00001_0070_042_0.01_10kbp_partitions.nex","expA1_00001_0070_042_0.01_10kbp_output_alignment"
"643",43,70,1,0.01,10000,"expA1_00001_0070_043_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_043_0.01_10kbp_random_trees.phy","expA1_00001_0070_043_0.01_10kbp_partitions.nex","expA1_00001_0070_043_0.01_10kbp_output_alignment"
"644",44,70,1,0.01,10000,"expA1_00001_0070_044_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_044_0.01_10kbp_random_trees.phy","expA1_00001_0070_044_0.01_10kbp_partitions.nex","expA1_00001_0070_044_0.01_10kbp_output_alignment"
"645",45,70,1,0.01,10000,"expA1_00001_0070_045_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_045_0.01_10kbp_random_trees.phy","expA1_00001_0070_045_0.01_10kbp_partitions.nex","expA1_00001_0070_045_0.01_10kbp_output_alignment"
"646",46,70,1,0.01,10000,"expA1_00001_0070_046_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_046_0.01_10kbp_random_trees.phy","expA1_00001_0070_046_0.01_10kbp_partitions.nex","expA1_00001_0070_046_0.01_10kbp_output_alignment"
"647",47,70,1,0.01,10000,"expA1_00001_0070_047_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_047_0.01_10kbp_random_trees.phy","expA1_00001_0070_047_0.01_10kbp_partitions.nex","expA1_00001_0070_047_0.01_10kbp_output_alignment"
"648",48,70,1,0.01,10000,"expA1_00001_0070_048_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_048_0.01_10kbp_random_trees.phy","expA1_00001_0070_048_0.01_10kbp_partitions.nex","expA1_00001_0070_048_0.01_10kbp_output_alignment"
"649",49,70,1,0.01,10000,"expA1_00001_0070_049_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_049_0.01_10kbp_random_trees.phy","expA1_00001_0070_049_0.01_10kbp_partitions.nex","expA1_00001_0070_049_0.01_10kbp_output_alignment"
"650",50,70,1,0.01,10000,"expA1_00001_0070_050_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_050_0.01_10kbp_random_trees.phy","expA1_00001_0070_050_0.01_10kbp_partitions.nex","expA1_00001_0070_050_0.01_10kbp_output_alignment"
"651",51,70,1,0.01,10000,"expA1_00001_0070_051_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_051_0.01_10kbp_random_trees.phy","expA1_00001_0070_051_0.01_10kbp_partitions.nex","expA1_00001_0070_051_0.01_10kbp_output_alignment"
"652",52,70,1,0.01,10000,"expA1_00001_0070_052_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_052_0.01_10kbp_random_trees.phy","expA1_00001_0070_052_0.01_10kbp_partitions.nex","expA1_00001_0070_052_0.01_10kbp_output_alignment"
"653",53,70,1,0.01,10000,"expA1_00001_0070_053_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_053_0.01_10kbp_random_trees.phy","expA1_00001_0070_053_0.01_10kbp_partitions.nex","expA1_00001_0070_053_0.01_10kbp_output_alignment"
"654",54,70,1,0.01,10000,"expA1_00001_0070_054_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_054_0.01_10kbp_random_trees.phy","expA1_00001_0070_054_0.01_10kbp_partitions.nex","expA1_00001_0070_054_0.01_10kbp_output_alignment"
"655",55,70,1,0.01,10000,"expA1_00001_0070_055_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_055_0.01_10kbp_random_trees.phy","expA1_00001_0070_055_0.01_10kbp_partitions.nex","expA1_00001_0070_055_0.01_10kbp_output_alignment"
"656",56,70,1,0.01,10000,"expA1_00001_0070_056_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_056_0.01_10kbp_random_trees.phy","expA1_00001_0070_056_0.01_10kbp_partitions.nex","expA1_00001_0070_056_0.01_10kbp_output_alignment"
"657",57,70,1,0.01,10000,"expA1_00001_0070_057_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_057_0.01_10kbp_random_trees.phy","expA1_00001_0070_057_0.01_10kbp_partitions.nex","expA1_00001_0070_057_0.01_10kbp_output_alignment"
"658",58,70,1,0.01,10000,"expA1_00001_0070_058_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_058_0.01_10kbp_random_trees.phy","expA1_00001_0070_058_0.01_10kbp_partitions.nex","expA1_00001_0070_058_0.01_10kbp_output_alignment"
"659",59,70,1,0.01,10000,"expA1_00001_0070_059_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_059_0.01_10kbp_random_trees.phy","expA1_00001_0070_059_0.01_10kbp_partitions.nex","expA1_00001_0070_059_0.01_10kbp_output_alignment"
"660",60,70,1,0.01,10000,"expA1_00001_0070_060_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_060_0.01_10kbp_random_trees.phy","expA1_00001_0070_060_0.01_10kbp_partitions.nex","expA1_00001_0070_060_0.01_10kbp_output_alignment"
"661",61,70,1,0.01,10000,"expA1_00001_0070_061_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_061_0.01_10kbp_random_trees.phy","expA1_00001_0070_061_0.01_10kbp_partitions.nex","expA1_00001_0070_061_0.01_10kbp_output_alignment"
"662",62,70,1,0.01,10000,"expA1_00001_0070_062_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_062_0.01_10kbp_random_trees.phy","expA1_00001_0070_062_0.01_10kbp_partitions.nex","expA1_00001_0070_062_0.01_10kbp_output_alignment"
"663",63,70,1,0.01,10000,"expA1_00001_0070_063_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_063_0.01_10kbp_random_trees.phy","expA1_00001_0070_063_0.01_10kbp_partitions.nex","expA1_00001_0070_063_0.01_10kbp_output_alignment"
"664",64,70,1,0.01,10000,"expA1_00001_0070_064_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_064_0.01_10kbp_random_trees.phy","expA1_00001_0070_064_0.01_10kbp_partitions.nex","expA1_00001_0070_064_0.01_10kbp_output_alignment"
"665",65,70,1,0.01,10000,"expA1_00001_0070_065_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_065_0.01_10kbp_random_trees.phy","expA1_00001_0070_065_0.01_10kbp_partitions.nex","expA1_00001_0070_065_0.01_10kbp_output_alignment"
"666",66,70,1,0.01,10000,"expA1_00001_0070_066_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_066_0.01_10kbp_random_trees.phy","expA1_00001_0070_066_0.01_10kbp_partitions.nex","expA1_00001_0070_066_0.01_10kbp_output_alignment"
"667",67,70,1,0.01,10000,"expA1_00001_0070_067_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_067_0.01_10kbp_random_trees.phy","expA1_00001_0070_067_0.01_10kbp_partitions.nex","expA1_00001_0070_067_0.01_10kbp_output_alignment"
"668",68,70,1,0.01,10000,"expA1_00001_0070_068_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_068_0.01_10kbp_random_trees.phy","expA1_00001_0070_068_0.01_10kbp_partitions.nex","expA1_00001_0070_068_0.01_10kbp_output_alignment"
"669",69,70,1,0.01,10000,"expA1_00001_0070_069_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_069_0.01_10kbp_random_trees.phy","expA1_00001_0070_069_0.01_10kbp_partitions.nex","expA1_00001_0070_069_0.01_10kbp_output_alignment"
"670",70,70,1,0.01,10000,"expA1_00001_0070_070_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_070_0.01_10kbp_random_trees.phy","expA1_00001_0070_070_0.01_10kbp_partitions.nex","expA1_00001_0070_070_0.01_10kbp_output_alignment"
"671",71,70,1,0.01,10000,"expA1_00001_0070_071_0.01_10kbp","JC",NA,"DNA","expA1_00001_0070_071_0.01_10kbp_random_trees.phy","expA1_00001_0070_071_0.01_10kbp_partitions.nex","expA1_00001_0070_071_0.01_10kbp_output_alignment"
