"row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","identical_sequences_present","number_unique_taxa","NetworkTreelikenessTest","network_num_splits","network_num_trivial_splits","network_num_nontrivial_splits","confidence_network_num_splits","confidence_network_num_trivial_splits","confidence_network_num_nontrivial_splits","tree_num_splits","tree_num_trivial_splits","tree_num_nontrivial_splits"
2551,51,100,6,1,"expA2_00006_0100_051_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_051_1_30kbp/expA2_00006_0100_051_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_051_1_30kbp/expA2_00006_0100_051_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_051_1_30kbp/expA2_00006_0100_051_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1482,100,1382,234,99,135,197,100,97
552,52,100,6,1,"expA2_00006_0100_052_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_10kbp/expA2_00006_0100_052_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_10kbp/expA2_00006_0100_052_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_10kbp/expA2_00006_0100_052_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",6168,100,6068,174,100,74,197,100,97
1552,52,100,6,1,"expA2_00006_0100_052_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_20kbp/expA2_00006_0100_052_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_20kbp/expA2_00006_0100_052_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_20kbp/expA2_00006_0100_052_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2899,100,2799,209,100,109,197,100,97
2552,52,100,6,1,"expA2_00006_0100_052_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_30kbp/expA2_00006_0100_052_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_30kbp/expA2_00006_0100_052_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_30kbp/expA2_00006_0100_052_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2440,100,2340,221,100,121,197,100,97
553,53,100,6,1,"expA2_00006_0100_053_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_10kbp/expA2_00006_0100_053_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_10kbp/expA2_00006_0100_053_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_10kbp/expA2_00006_0100_053_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",6442,100,6342,167,100,67,197,100,97
1553,53,100,6,1,"expA2_00006_0100_053_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_20kbp/expA2_00006_0100_053_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_20kbp/expA2_00006_0100_053_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_20kbp/expA2_00006_0100_053_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",4100,100,4000,204,100,104,197,100,97
2553,53,100,6,1,"expA2_00006_0100_053_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_30kbp/expA2_00006_0100_053_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_30kbp/expA2_00006_0100_053_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_30kbp/expA2_00006_0100_053_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",8131,100,8031,126,100,26,197,100,97
554,54,100,6,1,"expA2_00006_0100_054_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_10kbp/expA2_00006_0100_054_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_10kbp/expA2_00006_0100_054_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_10kbp/expA2_00006_0100_054_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",3236,100,3136,200,100,100,197,100,97
1554,54,100,6,1,"expA2_00006_0100_054_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_20kbp/expA2_00006_0100_054_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_20kbp/expA2_00006_0100_054_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_20kbp/expA2_00006_0100_054_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",1903,100,1803,232,98,134,197,100,97
2554,54,100,6,1,"expA2_00006_0100_054_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_30kbp/expA2_00006_0100_054_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_30kbp/expA2_00006_0100_054_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_30kbp/expA2_00006_0100_054_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1692,100,1592,267,100,167,197,100,97
555,55,100,6,1,"expA2_00006_0100_055_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_10kbp/expA2_00006_0100_055_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_10kbp/expA2_00006_0100_055_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_10kbp/expA2_00006_0100_055_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",7553,100,7453,164,100,64,197,100,97
1555,55,100,6,1,"expA2_00006_0100_055_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_20kbp/expA2_00006_0100_055_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_20kbp/expA2_00006_0100_055_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_20kbp/expA2_00006_0100_055_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2485,100,2385,214,100,114,197,100,97
2555,55,100,6,1,"expA2_00006_0100_055_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_30kbp/expA2_00006_0100_055_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_30kbp/expA2_00006_0100_055_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_30kbp/expA2_00006_0100_055_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2079,100,1979,235,100,135,197,100,97
556,56,100,6,1,"expA2_00006_0100_056_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_10kbp/expA2_00006_0100_056_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_10kbp/expA2_00006_0100_056_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_10kbp/expA2_00006_0100_056_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2680,100,2580,191,100,91,197,100,97
1556,56,100,6,1,"expA2_00006_0100_056_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_20kbp/expA2_00006_0100_056_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_20kbp/expA2_00006_0100_056_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_20kbp/expA2_00006_0100_056_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2017,100,1917,253,100,153,197,100,97
2556,56,100,6,1,"expA2_00006_0100_056_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_30kbp/expA2_00006_0100_056_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_30kbp/expA2_00006_0100_056_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_30kbp/expA2_00006_0100_056_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1774,100,1674,246,99,147,197,100,97
557,57,100,6,1,"expA2_00006_0100_057_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_10kbp/expA2_00006_0100_057_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_10kbp/expA2_00006_0100_057_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_10kbp/expA2_00006_0100_057_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",5465,100,5365,193,100,93,197,100,97
1557,57,100,6,1,"expA2_00006_0100_057_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_20kbp/expA2_00006_0100_057_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_20kbp/expA2_00006_0100_057_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_20kbp/expA2_00006_0100_057_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2539,100,2439,208,99,109,197,100,97
2557,57,100,6,1,"expA2_00006_0100_057_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_30kbp/expA2_00006_0100_057_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_30kbp/expA2_00006_0100_057_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_30kbp/expA2_00006_0100_057_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2115,100,2015,221,100,121,197,100,97
558,58,100,6,1,"expA2_00006_0100_058_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_10kbp/expA2_00006_0100_058_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_10kbp/expA2_00006_0100_058_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_10kbp/expA2_00006_0100_058_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2784,100,2684,215,100,115,197,100,97
1558,58,100,6,1,"expA2_00006_0100_058_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_20kbp/expA2_00006_0100_058_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_20kbp/expA2_00006_0100_058_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_20kbp/expA2_00006_0100_058_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2333,100,2233,209,100,109,197,100,97
2558,58,100,6,1,"expA2_00006_0100_058_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_30kbp/expA2_00006_0100_058_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_30kbp/expA2_00006_0100_058_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_30kbp/expA2_00006_0100_058_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2369,100,2269,252,100,152,197,100,97
559,59,100,6,1,"expA2_00006_0100_059_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_10kbp/expA2_00006_0100_059_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_10kbp/expA2_00006_0100_059_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_10kbp/expA2_00006_0100_059_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2798,100,2698,180,100,80,197,100,97
1559,59,100,6,1,"expA2_00006_0100_059_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_20kbp/expA2_00006_0100_059_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_20kbp/expA2_00006_0100_059_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_20kbp/expA2_00006_0100_059_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2417,100,2317,232,100,132,197,100,97
2559,59,100,6,1,"expA2_00006_0100_059_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_30kbp/expA2_00006_0100_059_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_30kbp/expA2_00006_0100_059_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_30kbp/expA2_00006_0100_059_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2622,100,2522,214,100,114,197,100,97
560,60,100,6,1,"expA2_00006_0100_060_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_10kbp/expA2_00006_0100_060_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_10kbp/expA2_00006_0100_060_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_10kbp/expA2_00006_0100_060_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2647,100,2547,188,99,89,197,100,97
1560,60,100,6,1,"expA2_00006_0100_060_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_20kbp/expA2_00006_0100_060_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_20kbp/expA2_00006_0100_060_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_20kbp/expA2_00006_0100_060_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",4202,100,4102,211,100,111,197,100,97
2560,60,100,6,1,"expA2_00006_0100_060_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_30kbp/expA2_00006_0100_060_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_30kbp/expA2_00006_0100_060_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_30kbp/expA2_00006_0100_060_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1562,100,1462,243,100,143,197,100,97
561,61,100,6,1,"expA2_00006_0100_061_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_10kbp/expA2_00006_0100_061_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_10kbp/expA2_00006_0100_061_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_10kbp/expA2_00006_0100_061_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2445,100,2345,190,100,90,197,100,97
1561,61,100,6,1,"expA2_00006_0100_061_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_20kbp/expA2_00006_0100_061_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_20kbp/expA2_00006_0100_061_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_20kbp/expA2_00006_0100_061_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2119,100,2019,214,100,114,197,100,97
2561,61,100,6,1,"expA2_00006_0100_061_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_30kbp/expA2_00006_0100_061_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_30kbp/expA2_00006_0100_061_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_30kbp/expA2_00006_0100_061_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2911,100,2811,229,100,129,197,100,97
562,62,100,6,1,"expA2_00006_0100_062_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_10kbp/expA2_00006_0100_062_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_10kbp/expA2_00006_0100_062_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_10kbp/expA2_00006_0100_062_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2493,100,2393,215,100,115,197,100,97
1562,62,100,6,1,"expA2_00006_0100_062_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_20kbp/expA2_00006_0100_062_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_20kbp/expA2_00006_0100_062_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_20kbp/expA2_00006_0100_062_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2613,100,2513,213,100,113,197,100,97
2562,62,100,6,1,"expA2_00006_0100_062_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_30kbp/expA2_00006_0100_062_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_30kbp/expA2_00006_0100_062_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_30kbp/expA2_00006_0100_062_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",4059,100,3959,213,100,113,197,100,97
563,63,100,6,1,"expA2_00006_0100_063_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_10kbp/expA2_00006_0100_063_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_10kbp/expA2_00006_0100_063_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_10kbp/expA2_00006_0100_063_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",3547,100,3447,198,100,98,197,100,97
1563,63,100,6,1,"expA2_00006_0100_063_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_20kbp/expA2_00006_0100_063_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_20kbp/expA2_00006_0100_063_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_20kbp/expA2_00006_0100_063_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",3339,100,3239,184,100,84,197,100,97
2563,63,100,6,1,"expA2_00006_0100_063_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_30kbp/expA2_00006_0100_063_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_30kbp/expA2_00006_0100_063_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_30kbp/expA2_00006_0100_063_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2312,100,2212,244,100,144,197,100,97
564,64,100,6,1,"expA2_00006_0100_064_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_10kbp/expA2_00006_0100_064_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_10kbp/expA2_00006_0100_064_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_10kbp/expA2_00006_0100_064_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",5015,100,4915,171,100,71,197,100,97
1564,64,100,6,1,"expA2_00006_0100_064_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_20kbp/expA2_00006_0100_064_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_20kbp/expA2_00006_0100_064_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_20kbp/expA2_00006_0100_064_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",3679,100,3579,203,100,103,197,100,97
2564,64,100,6,1,"expA2_00006_0100_064_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_30kbp/expA2_00006_0100_064_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_30kbp/expA2_00006_0100_064_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_30kbp/expA2_00006_0100_064_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2413,100,2313,269,100,169,197,100,97
565,65,100,6,1,"expA2_00006_0100_065_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_065_1_10kbp/expA2_00006_0100_065_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_065_1_10kbp/expA2_00006_0100_065_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_065_1_10kbp/expA2_00006_0100_065_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2403,100,2303,184,100,84,197,100,97
