"","num_reps","num_taxa","num_trees","tree_depth","total_alignment_length","uid","alisim_gene_models","alisim_gene_tree_length","sequence_type","tree_file","partition_file","output_alignment_file"
"4087",87,100,1,1,50000,"expA2_00001_0100_087_1_50kbp","JC",NA,"DNA","expA2_00001_0100_087_1_50kbp_random_trees.phy","expA2_00001_0100_087_1_50kbp_partitions.nex","expA2_00001_0100_087_1_50kbp_output_alignment"
"4088",88,100,1,1,50000,"expA2_00001_0100_088_1_50kbp","JC",NA,"DNA","expA2_00001_0100_088_1_50kbp_random_trees.phy","expA2_00001_0100_088_1_50kbp_partitions.nex","expA2_00001_0100_088_1_50kbp_output_alignment"
"4089",89,100,1,1,50000,"expA2_00001_0100_089_1_50kbp","JC",NA,"DNA","expA2_00001_0100_089_1_50kbp_random_trees.phy","expA2_00001_0100_089_1_50kbp_partitions.nex","expA2_00001_0100_089_1_50kbp_output_alignment"
"4090",90,100,1,1,50000,"expA2_00001_0100_090_1_50kbp","JC",NA,"DNA","expA2_00001_0100_090_1_50kbp_random_trees.phy","expA2_00001_0100_090_1_50kbp_partitions.nex","expA2_00001_0100_090_1_50kbp_output_alignment"
"4091",91,100,1,1,50000,"expA2_00001_0100_091_1_50kbp","JC",NA,"DNA","expA2_00001_0100_091_1_50kbp_random_trees.phy","expA2_00001_0100_091_1_50kbp_partitions.nex","expA2_00001_0100_091_1_50kbp_output_alignment"
"4092",92,100,1,1,50000,"expA2_00001_0100_092_1_50kbp","JC",NA,"DNA","expA2_00001_0100_092_1_50kbp_random_trees.phy","expA2_00001_0100_092_1_50kbp_partitions.nex","expA2_00001_0100_092_1_50kbp_output_alignment"
"4093",93,100,1,1,50000,"expA2_00001_0100_093_1_50kbp","JC",NA,"DNA","expA2_00001_0100_093_1_50kbp_random_trees.phy","expA2_00001_0100_093_1_50kbp_partitions.nex","expA2_00001_0100_093_1_50kbp_output_alignment"
"4094",94,100,1,1,50000,"expA2_00001_0100_094_1_50kbp","JC",NA,"DNA","expA2_00001_0100_094_1_50kbp_random_trees.phy","expA2_00001_0100_094_1_50kbp_partitions.nex","expA2_00001_0100_094_1_50kbp_output_alignment"
"4095",95,100,1,1,50000,"expA2_00001_0100_095_1_50kbp","JC",NA,"DNA","expA2_00001_0100_095_1_50kbp_random_trees.phy","expA2_00001_0100_095_1_50kbp_partitions.nex","expA2_00001_0100_095_1_50kbp_output_alignment"
"4096",96,100,1,1,50000,"expA2_00001_0100_096_1_50kbp","JC",NA,"DNA","expA2_00001_0100_096_1_50kbp_random_trees.phy","expA2_00001_0100_096_1_50kbp_partitions.nex","expA2_00001_0100_096_1_50kbp_output_alignment"
"4097",97,100,1,1,50000,"expA2_00001_0100_097_1_50kbp","JC",NA,"DNA","expA2_00001_0100_097_1_50kbp_random_trees.phy","expA2_00001_0100_097_1_50kbp_partitions.nex","expA2_00001_0100_097_1_50kbp_output_alignment"
"4098",98,100,1,1,50000,"expA2_00001_0100_098_1_50kbp","JC",NA,"DNA","expA2_00001_0100_098_1_50kbp_random_trees.phy","expA2_00001_0100_098_1_50kbp_partitions.nex","expA2_00001_0100_098_1_50kbp_output_alignment"
"4099",99,100,1,1,50000,"expA2_00001_0100_099_1_50kbp","JC",NA,"DNA","expA2_00001_0100_099_1_50kbp_random_trees.phy","expA2_00001_0100_099_1_50kbp_partitions.nex","expA2_00001_0100_099_1_50kbp_output_alignment"
"4100",100,100,1,1,50000,"expA2_00001_0100_100_1_50kbp","JC",NA,"DNA","expA2_00001_0100_100_1_50kbp_random_trees.phy","expA2_00001_0100_100_1_50kbp_partitions.nex","expA2_00001_0100_100_1_50kbp_output_alignment"
"4101",1,100,2,1,50000,"expA2_00002_0100_001_1_50kbp","JC",NA,"DNA","expA2_00002_0100_001_1_50kbp_random_trees.phy","expA2_00002_0100_001_1_50kbp_partitions.nex","expA2_00002_0100_001_1_50kbp_output_alignment"
"4102",2,100,2,1,50000,"expA2_00002_0100_002_1_50kbp","JC",NA,"DNA","expA2_00002_0100_002_1_50kbp_random_trees.phy","expA2_00002_0100_002_1_50kbp_partitions.nex","expA2_00002_0100_002_1_50kbp_output_alignment"
"4103",3,100,2,1,50000,"expA2_00002_0100_003_1_50kbp","JC",NA,"DNA","expA2_00002_0100_003_1_50kbp_random_trees.phy","expA2_00002_0100_003_1_50kbp_partitions.nex","expA2_00002_0100_003_1_50kbp_output_alignment"
"4104",4,100,2,1,50000,"expA2_00002_0100_004_1_50kbp","JC",NA,"DNA","expA2_00002_0100_004_1_50kbp_random_trees.phy","expA2_00002_0100_004_1_50kbp_partitions.nex","expA2_00002_0100_004_1_50kbp_output_alignment"
"4105",5,100,2,1,50000,"expA2_00002_0100_005_1_50kbp","JC",NA,"DNA","expA2_00002_0100_005_1_50kbp_random_trees.phy","expA2_00002_0100_005_1_50kbp_partitions.nex","expA2_00002_0100_005_1_50kbp_output_alignment"
"4106",6,100,2,1,50000,"expA2_00002_0100_006_1_50kbp","JC",NA,"DNA","expA2_00002_0100_006_1_50kbp_random_trees.phy","expA2_00002_0100_006_1_50kbp_partitions.nex","expA2_00002_0100_006_1_50kbp_output_alignment"
"4107",7,100,2,1,50000,"expA2_00002_0100_007_1_50kbp","JC",NA,"DNA","expA2_00002_0100_007_1_50kbp_random_trees.phy","expA2_00002_0100_007_1_50kbp_partitions.nex","expA2_00002_0100_007_1_50kbp_output_alignment"
"4108",8,100,2,1,50000,"expA2_00002_0100_008_1_50kbp","JC",NA,"DNA","expA2_00002_0100_008_1_50kbp_random_trees.phy","expA2_00002_0100_008_1_50kbp_partitions.nex","expA2_00002_0100_008_1_50kbp_output_alignment"
"4109",9,100,2,1,50000,"expA2_00002_0100_009_1_50kbp","JC",NA,"DNA","expA2_00002_0100_009_1_50kbp_random_trees.phy","expA2_00002_0100_009_1_50kbp_partitions.nex","expA2_00002_0100_009_1_50kbp_output_alignment"
"4110",10,100,2,1,50000,"expA2_00002_0100_010_1_50kbp","JC",NA,"DNA","expA2_00002_0100_010_1_50kbp_random_trees.phy","expA2_00002_0100_010_1_50kbp_partitions.nex","expA2_00002_0100_010_1_50kbp_output_alignment"
"4111",11,100,2,1,50000,"expA2_00002_0100_011_1_50kbp","JC",NA,"DNA","expA2_00002_0100_011_1_50kbp_random_trees.phy","expA2_00002_0100_011_1_50kbp_partitions.nex","expA2_00002_0100_011_1_50kbp_output_alignment"
"4112",12,100,2,1,50000,"expA2_00002_0100_012_1_50kbp","JC",NA,"DNA","expA2_00002_0100_012_1_50kbp_random_trees.phy","expA2_00002_0100_012_1_50kbp_partitions.nex","expA2_00002_0100_012_1_50kbp_output_alignment"
"4113",13,100,2,1,50000,"expA2_00002_0100_013_1_50kbp","JC",NA,"DNA","expA2_00002_0100_013_1_50kbp_random_trees.phy","expA2_00002_0100_013_1_50kbp_partitions.nex","expA2_00002_0100_013_1_50kbp_output_alignment"
"4114",14,100,2,1,50000,"expA2_00002_0100_014_1_50kbp","JC",NA,"DNA","expA2_00002_0100_014_1_50kbp_random_trees.phy","expA2_00002_0100_014_1_50kbp_partitions.nex","expA2_00002_0100_014_1_50kbp_output_alignment"
"4115",15,100,2,1,50000,"expA2_00002_0100_015_1_50kbp","JC",NA,"DNA","expA2_00002_0100_015_1_50kbp_random_trees.phy","expA2_00002_0100_015_1_50kbp_partitions.nex","expA2_00002_0100_015_1_50kbp_output_alignment"
"4116",16,100,2,1,50000,"expA2_00002_0100_016_1_50kbp","JC",NA,"DNA","expA2_00002_0100_016_1_50kbp_random_trees.phy","expA2_00002_0100_016_1_50kbp_partitions.nex","expA2_00002_0100_016_1_50kbp_output_alignment"
"4117",17,100,2,1,50000,"expA2_00002_0100_017_1_50kbp","JC",NA,"DNA","expA2_00002_0100_017_1_50kbp_random_trees.phy","expA2_00002_0100_017_1_50kbp_partitions.nex","expA2_00002_0100_017_1_50kbp_output_alignment"
"4118",18,100,2,1,50000,"expA2_00002_0100_018_1_50kbp","JC",NA,"DNA","expA2_00002_0100_018_1_50kbp_random_trees.phy","expA2_00002_0100_018_1_50kbp_partitions.nex","expA2_00002_0100_018_1_50kbp_output_alignment"
"4119",19,100,2,1,50000,"expA2_00002_0100_019_1_50kbp","JC",NA,"DNA","expA2_00002_0100_019_1_50kbp_random_trees.phy","expA2_00002_0100_019_1_50kbp_partitions.nex","expA2_00002_0100_019_1_50kbp_output_alignment"
"4120",20,100,2,1,50000,"expA2_00002_0100_020_1_50kbp","JC",NA,"DNA","expA2_00002_0100_020_1_50kbp_random_trees.phy","expA2_00002_0100_020_1_50kbp_partitions.nex","expA2_00002_0100_020_1_50kbp_output_alignment"
"4121",21,100,2,1,50000,"expA2_00002_0100_021_1_50kbp","JC",NA,"DNA","expA2_00002_0100_021_1_50kbp_random_trees.phy","expA2_00002_0100_021_1_50kbp_partitions.nex","expA2_00002_0100_021_1_50kbp_output_alignment"
"4122",22,100,2,1,50000,"expA2_00002_0100_022_1_50kbp","JC",NA,"DNA","expA2_00002_0100_022_1_50kbp_random_trees.phy","expA2_00002_0100_022_1_50kbp_partitions.nex","expA2_00002_0100_022_1_50kbp_output_alignment"
"4123",23,100,2,1,50000,"expA2_00002_0100_023_1_50kbp","JC",NA,"DNA","expA2_00002_0100_023_1_50kbp_random_trees.phy","expA2_00002_0100_023_1_50kbp_partitions.nex","expA2_00002_0100_023_1_50kbp_output_alignment"
"4124",24,100,2,1,50000,"expA2_00002_0100_024_1_50kbp","JC",NA,"DNA","expA2_00002_0100_024_1_50kbp_random_trees.phy","expA2_00002_0100_024_1_50kbp_partitions.nex","expA2_00002_0100_024_1_50kbp_output_alignment"
"4125",25,100,2,1,50000,"expA2_00002_0100_025_1_50kbp","JC",NA,"DNA","expA2_00002_0100_025_1_50kbp_random_trees.phy","expA2_00002_0100_025_1_50kbp_partitions.nex","expA2_00002_0100_025_1_50kbp_output_alignment"
"4126",26,100,2,1,50000,"expA2_00002_0100_026_1_50kbp","JC",NA,"DNA","expA2_00002_0100_026_1_50kbp_random_trees.phy","expA2_00002_0100_026_1_50kbp_partitions.nex","expA2_00002_0100_026_1_50kbp_output_alignment"
"4127",27,100,2,1,50000,"expA2_00002_0100_027_1_50kbp","JC",NA,"DNA","expA2_00002_0100_027_1_50kbp_random_trees.phy","expA2_00002_0100_027_1_50kbp_partitions.nex","expA2_00002_0100_027_1_50kbp_output_alignment"
"4128",28,100,2,1,50000,"expA2_00002_0100_028_1_50kbp","JC",NA,"DNA","expA2_00002_0100_028_1_50kbp_random_trees.phy","expA2_00002_0100_028_1_50kbp_partitions.nex","expA2_00002_0100_028_1_50kbp_output_alignment"
"4129",29,100,2,1,50000,"expA2_00002_0100_029_1_50kbp","JC",NA,"DNA","expA2_00002_0100_029_1_50kbp_random_trees.phy","expA2_00002_0100_029_1_50kbp_partitions.nex","expA2_00002_0100_029_1_50kbp_output_alignment"
"4130",30,100,2,1,50000,"expA2_00002_0100_030_1_50kbp","JC",NA,"DNA","expA2_00002_0100_030_1_50kbp_random_trees.phy","expA2_00002_0100_030_1_50kbp_partitions.nex","expA2_00002_0100_030_1_50kbp_output_alignment"
"4131",31,100,2,1,50000,"expA2_00002_0100_031_1_50kbp","JC",NA,"DNA","expA2_00002_0100_031_1_50kbp_random_trees.phy","expA2_00002_0100_031_1_50kbp_partitions.nex","expA2_00002_0100_031_1_50kbp_output_alignment"
"4132",32,100,2,1,50000,"expA2_00002_0100_032_1_50kbp","JC",NA,"DNA","expA2_00002_0100_032_1_50kbp_random_trees.phy","expA2_00002_0100_032_1_50kbp_partitions.nex","expA2_00002_0100_032_1_50kbp_output_alignment"
"4133",33,100,2,1,50000,"expA2_00002_0100_033_1_50kbp","JC",NA,"DNA","expA2_00002_0100_033_1_50kbp_random_trees.phy","expA2_00002_0100_033_1_50kbp_partitions.nex","expA2_00002_0100_033_1_50kbp_output_alignment"
"4134",34,100,2,1,50000,"expA2_00002_0100_034_1_50kbp","JC",NA,"DNA","expA2_00002_0100_034_1_50kbp_random_trees.phy","expA2_00002_0100_034_1_50kbp_partitions.nex","expA2_00002_0100_034_1_50kbp_output_alignment"
"4135",35,100,2,1,50000,"expA2_00002_0100_035_1_50kbp","JC",NA,"DNA","expA2_00002_0100_035_1_50kbp_random_trees.phy","expA2_00002_0100_035_1_50kbp_partitions.nex","expA2_00002_0100_035_1_50kbp_output_alignment"
"4136",36,100,2,1,50000,"expA2_00002_0100_036_1_50kbp","JC",NA,"DNA","expA2_00002_0100_036_1_50kbp_random_trees.phy","expA2_00002_0100_036_1_50kbp_partitions.nex","expA2_00002_0100_036_1_50kbp_output_alignment"
"4137",37,100,2,1,50000,"expA2_00002_0100_037_1_50kbp","JC",NA,"DNA","expA2_00002_0100_037_1_50kbp_random_trees.phy","expA2_00002_0100_037_1_50kbp_partitions.nex","expA2_00002_0100_037_1_50kbp_output_alignment"
"4138",38,100,2,1,50000,"expA2_00002_0100_038_1_50kbp","JC",NA,"DNA","expA2_00002_0100_038_1_50kbp_random_trees.phy","expA2_00002_0100_038_1_50kbp_partitions.nex","expA2_00002_0100_038_1_50kbp_output_alignment"
"4139",39,100,2,1,50000,"expA2_00002_0100_039_1_50kbp","JC",NA,"DNA","expA2_00002_0100_039_1_50kbp_random_trees.phy","expA2_00002_0100_039_1_50kbp_partitions.nex","expA2_00002_0100_039_1_50kbp_output_alignment"
"4140",40,100,2,1,50000,"expA2_00002_0100_040_1_50kbp","JC",NA,"DNA","expA2_00002_0100_040_1_50kbp_random_trees.phy","expA2_00002_0100_040_1_50kbp_partitions.nex","expA2_00002_0100_040_1_50kbp_output_alignment"
"4141",41,100,2,1,50000,"expA2_00002_0100_041_1_50kbp","JC",NA,"DNA","expA2_00002_0100_041_1_50kbp_random_trees.phy","expA2_00002_0100_041_1_50kbp_partitions.nex","expA2_00002_0100_041_1_50kbp_output_alignment"
"4142",42,100,2,1,50000,"expA2_00002_0100_042_1_50kbp","JC",NA,"DNA","expA2_00002_0100_042_1_50kbp_random_trees.phy","expA2_00002_0100_042_1_50kbp_partitions.nex","expA2_00002_0100_042_1_50kbp_output_alignment"
"4143",43,100,2,1,50000,"expA2_00002_0100_043_1_50kbp","JC",NA,"DNA","expA2_00002_0100_043_1_50kbp_random_trees.phy","expA2_00002_0100_043_1_50kbp_partitions.nex","expA2_00002_0100_043_1_50kbp_output_alignment"
"4144",44,100,2,1,50000,"expA2_00002_0100_044_1_50kbp","JC",NA,"DNA","expA2_00002_0100_044_1_50kbp_random_trees.phy","expA2_00002_0100_044_1_50kbp_partitions.nex","expA2_00002_0100_044_1_50kbp_output_alignment"
"4145",45,100,2,1,50000,"expA2_00002_0100_045_1_50kbp","JC",NA,"DNA","expA2_00002_0100_045_1_50kbp_random_trees.phy","expA2_00002_0100_045_1_50kbp_partitions.nex","expA2_00002_0100_045_1_50kbp_output_alignment"
"4146",46,100,2,1,50000,"expA2_00002_0100_046_1_50kbp","JC",NA,"DNA","expA2_00002_0100_046_1_50kbp_random_trees.phy","expA2_00002_0100_046_1_50kbp_partitions.nex","expA2_00002_0100_046_1_50kbp_output_alignment"
"4147",47,100,2,1,50000,"expA2_00002_0100_047_1_50kbp","JC",NA,"DNA","expA2_00002_0100_047_1_50kbp_random_trees.phy","expA2_00002_0100_047_1_50kbp_partitions.nex","expA2_00002_0100_047_1_50kbp_output_alignment"
"4148",48,100,2,1,50000,"expA2_00002_0100_048_1_50kbp","JC",NA,"DNA","expA2_00002_0100_048_1_50kbp_random_trees.phy","expA2_00002_0100_048_1_50kbp_partitions.nex","expA2_00002_0100_048_1_50kbp_output_alignment"
"4149",49,100,2,1,50000,"expA2_00002_0100_049_1_50kbp","JC",NA,"DNA","expA2_00002_0100_049_1_50kbp_random_trees.phy","expA2_00002_0100_049_1_50kbp_partitions.nex","expA2_00002_0100_049_1_50kbp_output_alignment"
"4150",50,100,2,1,50000,"expA2_00002_0100_050_1_50kbp","JC",NA,"DNA","expA2_00002_0100_050_1_50kbp_random_trees.phy","expA2_00002_0100_050_1_50kbp_partitions.nex","expA2_00002_0100_050_1_50kbp_output_alignment"
"4151",51,100,2,1,50000,"expA2_00002_0100_051_1_50kbp","JC",NA,"DNA","expA2_00002_0100_051_1_50kbp_random_trees.phy","expA2_00002_0100_051_1_50kbp_partitions.nex","expA2_00002_0100_051_1_50kbp_output_alignment"
"4152",52,100,2,1,50000,"expA2_00002_0100_052_1_50kbp","JC",NA,"DNA","expA2_00002_0100_052_1_50kbp_random_trees.phy","expA2_00002_0100_052_1_50kbp_partitions.nex","expA2_00002_0100_052_1_50kbp_output_alignment"
"4153",53,100,2,1,50000,"expA2_00002_0100_053_1_50kbp","JC",NA,"DNA","expA2_00002_0100_053_1_50kbp_random_trees.phy","expA2_00002_0100_053_1_50kbp_partitions.nex","expA2_00002_0100_053_1_50kbp_output_alignment"
"4154",54,100,2,1,50000,"expA2_00002_0100_054_1_50kbp","JC",NA,"DNA","expA2_00002_0100_054_1_50kbp_random_trees.phy","expA2_00002_0100_054_1_50kbp_partitions.nex","expA2_00002_0100_054_1_50kbp_output_alignment"
"4155",55,100,2,1,50000,"expA2_00002_0100_055_1_50kbp","JC",NA,"DNA","expA2_00002_0100_055_1_50kbp_random_trees.phy","expA2_00002_0100_055_1_50kbp_partitions.nex","expA2_00002_0100_055_1_50kbp_output_alignment"
"4156",56,100,2,1,50000,"expA2_00002_0100_056_1_50kbp","JC",NA,"DNA","expA2_00002_0100_056_1_50kbp_random_trees.phy","expA2_00002_0100_056_1_50kbp_partitions.nex","expA2_00002_0100_056_1_50kbp_output_alignment"
"4157",57,100,2,1,50000,"expA2_00002_0100_057_1_50kbp","JC",NA,"DNA","expA2_00002_0100_057_1_50kbp_random_trees.phy","expA2_00002_0100_057_1_50kbp_partitions.nex","expA2_00002_0100_057_1_50kbp_output_alignment"
"4158",58,100,2,1,50000,"expA2_00002_0100_058_1_50kbp","JC",NA,"DNA","expA2_00002_0100_058_1_50kbp_random_trees.phy","expA2_00002_0100_058_1_50kbp_partitions.nex","expA2_00002_0100_058_1_50kbp_output_alignment"
"4159",59,100,2,1,50000,"expA2_00002_0100_059_1_50kbp","JC",NA,"DNA","expA2_00002_0100_059_1_50kbp_random_trees.phy","expA2_00002_0100_059_1_50kbp_partitions.nex","expA2_00002_0100_059_1_50kbp_output_alignment"
"4160",60,100,2,1,50000,"expA2_00002_0100_060_1_50kbp","JC",NA,"DNA","expA2_00002_0100_060_1_50kbp_random_trees.phy","expA2_00002_0100_060_1_50kbp_partitions.nex","expA2_00002_0100_060_1_50kbp_output_alignment"
"4161",61,100,2,1,50000,"expA2_00002_0100_061_1_50kbp","JC",NA,"DNA","expA2_00002_0100_061_1_50kbp_random_trees.phy","expA2_00002_0100_061_1_50kbp_partitions.nex","expA2_00002_0100_061_1_50kbp_output_alignment"
"4162",62,100,2,1,50000,"expA2_00002_0100_062_1_50kbp","JC",NA,"DNA","expA2_00002_0100_062_1_50kbp_random_trees.phy","expA2_00002_0100_062_1_50kbp_partitions.nex","expA2_00002_0100_062_1_50kbp_output_alignment"
"4163",63,100,2,1,50000,"expA2_00002_0100_063_1_50kbp","JC",NA,"DNA","expA2_00002_0100_063_1_50kbp_random_trees.phy","expA2_00002_0100_063_1_50kbp_partitions.nex","expA2_00002_0100_063_1_50kbp_output_alignment"
"4164",64,100,2,1,50000,"expA2_00002_0100_064_1_50kbp","JC",NA,"DNA","expA2_00002_0100_064_1_50kbp_random_trees.phy","expA2_00002_0100_064_1_50kbp_partitions.nex","expA2_00002_0100_064_1_50kbp_output_alignment"
"4165",65,100,2,1,50000,"expA2_00002_0100_065_1_50kbp","JC",NA,"DNA","expA2_00002_0100_065_1_50kbp_random_trees.phy","expA2_00002_0100_065_1_50kbp_partitions.nex","expA2_00002_0100_065_1_50kbp_output_alignment"
"4166",66,100,2,1,50000,"expA2_00002_0100_066_1_50kbp","JC",NA,"DNA","expA2_00002_0100_066_1_50kbp_random_trees.phy","expA2_00002_0100_066_1_50kbp_partitions.nex","expA2_00002_0100_066_1_50kbp_output_alignment"
"4167",67,100,2,1,50000,"expA2_00002_0100_067_1_50kbp","JC",NA,"DNA","expA2_00002_0100_067_1_50kbp_random_trees.phy","expA2_00002_0100_067_1_50kbp_partitions.nex","expA2_00002_0100_067_1_50kbp_output_alignment"
"4168",68,100,2,1,50000,"expA2_00002_0100_068_1_50kbp","JC",NA,"DNA","expA2_00002_0100_068_1_50kbp_random_trees.phy","expA2_00002_0100_068_1_50kbp_partitions.nex","expA2_00002_0100_068_1_50kbp_output_alignment"
"4169",69,100,2,1,50000,"expA2_00002_0100_069_1_50kbp","JC",NA,"DNA","expA2_00002_0100_069_1_50kbp_random_trees.phy","expA2_00002_0100_069_1_50kbp_partitions.nex","expA2_00002_0100_069_1_50kbp_output_alignment"
"4170",70,100,2,1,50000,"expA2_00002_0100_070_1_50kbp","JC",NA,"DNA","expA2_00002_0100_070_1_50kbp_random_trees.phy","expA2_00002_0100_070_1_50kbp_partitions.nex","expA2_00002_0100_070_1_50kbp_output_alignment"
"4171",71,100,2,1,50000,"expA2_00002_0100_071_1_50kbp","JC",NA,"DNA","expA2_00002_0100_071_1_50kbp_random_trees.phy","expA2_00002_0100_071_1_50kbp_partitions.nex","expA2_00002_0100_071_1_50kbp_output_alignment"
"4172",72,100,2,1,50000,"expA2_00002_0100_072_1_50kbp","JC",NA,"DNA","expA2_00002_0100_072_1_50kbp_random_trees.phy","expA2_00002_0100_072_1_50kbp_partitions.nex","expA2_00002_0100_072_1_50kbp_output_alignment"
"4173",73,100,2,1,50000,"expA2_00002_0100_073_1_50kbp","JC",NA,"DNA","expA2_00002_0100_073_1_50kbp_random_trees.phy","expA2_00002_0100_073_1_50kbp_partitions.nex","expA2_00002_0100_073_1_50kbp_output_alignment"
"4174",74,100,2,1,50000,"expA2_00002_0100_074_1_50kbp","JC",NA,"DNA","expA2_00002_0100_074_1_50kbp_random_trees.phy","expA2_00002_0100_074_1_50kbp_partitions.nex","expA2_00002_0100_074_1_50kbp_output_alignment"
"4175",75,100,2,1,50000,"expA2_00002_0100_075_1_50kbp","JC",NA,"DNA","expA2_00002_0100_075_1_50kbp_random_trees.phy","expA2_00002_0100_075_1_50kbp_partitions.nex","expA2_00002_0100_075_1_50kbp_output_alignment"
"4176",76,100,2,1,50000,"expA2_00002_0100_076_1_50kbp","JC",NA,"DNA","expA2_00002_0100_076_1_50kbp_random_trees.phy","expA2_00002_0100_076_1_50kbp_partitions.nex","expA2_00002_0100_076_1_50kbp_output_alignment"
"4177",77,100,2,1,50000,"expA2_00002_0100_077_1_50kbp","JC",NA,"DNA","expA2_00002_0100_077_1_50kbp_random_trees.phy","expA2_00002_0100_077_1_50kbp_partitions.nex","expA2_00002_0100_077_1_50kbp_output_alignment"
"4178",78,100,2,1,50000,"expA2_00002_0100_078_1_50kbp","JC",NA,"DNA","expA2_00002_0100_078_1_50kbp_random_trees.phy","expA2_00002_0100_078_1_50kbp_partitions.nex","expA2_00002_0100_078_1_50kbp_output_alignment"
"4179",79,100,2,1,50000,"expA2_00002_0100_079_1_50kbp","JC",NA,"DNA","expA2_00002_0100_079_1_50kbp_random_trees.phy","expA2_00002_0100_079_1_50kbp_partitions.nex","expA2_00002_0100_079_1_50kbp_output_alignment"
"4180",80,100,2,1,50000,"expA2_00002_0100_080_1_50kbp","JC",NA,"DNA","expA2_00002_0100_080_1_50kbp_random_trees.phy","expA2_00002_0100_080_1_50kbp_partitions.nex","expA2_00002_0100_080_1_50kbp_output_alignment"
"4181",81,100,2,1,50000,"expA2_00002_0100_081_1_50kbp","JC",NA,"DNA","expA2_00002_0100_081_1_50kbp_random_trees.phy","expA2_00002_0100_081_1_50kbp_partitions.nex","expA2_00002_0100_081_1_50kbp_output_alignment"
"4182",82,100,2,1,50000,"expA2_00002_0100_082_1_50kbp","JC",NA,"DNA","expA2_00002_0100_082_1_50kbp_random_trees.phy","expA2_00002_0100_082_1_50kbp_partitions.nex","expA2_00002_0100_082_1_50kbp_output_alignment"
"4183",83,100,2,1,50000,"expA2_00002_0100_083_1_50kbp","JC",NA,"DNA","expA2_00002_0100_083_1_50kbp_random_trees.phy","expA2_00002_0100_083_1_50kbp_partitions.nex","expA2_00002_0100_083_1_50kbp_output_alignment"
"4184",84,100,2,1,50000,"expA2_00002_0100_084_1_50kbp","JC",NA,"DNA","expA2_00002_0100_084_1_50kbp_random_trees.phy","expA2_00002_0100_084_1_50kbp_partitions.nex","expA2_00002_0100_084_1_50kbp_output_alignment"
"4185",85,100,2,1,50000,"expA2_00002_0100_085_1_50kbp","JC",NA,"DNA","expA2_00002_0100_085_1_50kbp_random_trees.phy","expA2_00002_0100_085_1_50kbp_partitions.nex","expA2_00002_0100_085_1_50kbp_output_alignment"
"4186",86,100,2,1,50000,"expA2_00002_0100_086_1_50kbp","JC",NA,"DNA","expA2_00002_0100_086_1_50kbp_random_trees.phy","expA2_00002_0100_086_1_50kbp_partitions.nex","expA2_00002_0100_086_1_50kbp_output_alignment"
"4187",87,100,2,1,50000,"expA2_00002_0100_087_1_50kbp","JC",NA,"DNA","expA2_00002_0100_087_1_50kbp_random_trees.phy","expA2_00002_0100_087_1_50kbp_partitions.nex","expA2_00002_0100_087_1_50kbp_output_alignment"
"4188",88,100,2,1,50000,"expA2_00002_0100_088_1_50kbp","JC",NA,"DNA","expA2_00002_0100_088_1_50kbp_random_trees.phy","expA2_00002_0100_088_1_50kbp_partitions.nex","expA2_00002_0100_088_1_50kbp_output_alignment"
"4189",89,100,2,1,50000,"expA2_00002_0100_089_1_50kbp","JC",NA,"DNA","expA2_00002_0100_089_1_50kbp_random_trees.phy","expA2_00002_0100_089_1_50kbp_partitions.nex","expA2_00002_0100_089_1_50kbp_output_alignment"
"4190",90,100,2,1,50000,"expA2_00002_0100_090_1_50kbp","JC",NA,"DNA","expA2_00002_0100_090_1_50kbp_random_trees.phy","expA2_00002_0100_090_1_50kbp_partitions.nex","expA2_00002_0100_090_1_50kbp_output_alignment"
"4191",91,100,2,1,50000,"expA2_00002_0100_091_1_50kbp","JC",NA,"DNA","expA2_00002_0100_091_1_50kbp_random_trees.phy","expA2_00002_0100_091_1_50kbp_partitions.nex","expA2_00002_0100_091_1_50kbp_output_alignment"
"4192",92,100,2,1,50000,"expA2_00002_0100_092_1_50kbp","JC",NA,"DNA","expA2_00002_0100_092_1_50kbp_random_trees.phy","expA2_00002_0100_092_1_50kbp_partitions.nex","expA2_00002_0100_092_1_50kbp_output_alignment"
"4193",93,100,2,1,50000,"expA2_00002_0100_093_1_50kbp","JC",NA,"DNA","expA2_00002_0100_093_1_50kbp_random_trees.phy","expA2_00002_0100_093_1_50kbp_partitions.nex","expA2_00002_0100_093_1_50kbp_output_alignment"
"4194",94,100,2,1,50000,"expA2_00002_0100_094_1_50kbp","JC",NA,"DNA","expA2_00002_0100_094_1_50kbp_random_trees.phy","expA2_00002_0100_094_1_50kbp_partitions.nex","expA2_00002_0100_094_1_50kbp_output_alignment"
"4195",95,100,2,1,50000,"expA2_00002_0100_095_1_50kbp","JC",NA,"DNA","expA2_00002_0100_095_1_50kbp_random_trees.phy","expA2_00002_0100_095_1_50kbp_partitions.nex","expA2_00002_0100_095_1_50kbp_output_alignment"
"4196",96,100,2,1,50000,"expA2_00002_0100_096_1_50kbp","JC",NA,"DNA","expA2_00002_0100_096_1_50kbp_random_trees.phy","expA2_00002_0100_096_1_50kbp_partitions.nex","expA2_00002_0100_096_1_50kbp_output_alignment"
"4197",97,100,2,1,50000,"expA2_00002_0100_097_1_50kbp","JC",NA,"DNA","expA2_00002_0100_097_1_50kbp_random_trees.phy","expA2_00002_0100_097_1_50kbp_partitions.nex","expA2_00002_0100_097_1_50kbp_output_alignment"
