"X","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","num_resolved_quartets","num_partly_resolved_quartets","num_unresolved_quartets","total_num_quartets","proportion_resolved_quartets","quartet_treeness_min","quartet_treeness_1st_qu","quartet_treeness_median","quartet_treeness_mean","quartet_treeness_3rd_qu","quartet_treeness_max","quartet_treeness_num_sampled_quartets","quartet_treeness_total_num_quartets"
1008,1008,8,5,1250,0.01,"expB1_01250_0005_008_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_0.01/expB1_01250_0005_008_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_0.01/expB1_01250_0005_008_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_0.01/expB1_01250_0005_008_0.01_output_alignment.fa",125,0,0,125,1,0.0350147286030843,0.0352591924401237,0.0924407300483597,0.0698251930019053,0.0924802270408625,0.0939310868770964,5,5
2258,2258,8,5,1250,0.1,"expB1_01250_0005_008_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_0.1/expB1_01250_0005_008_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_0.1/expB1_01250_0005_008_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_0.1/expB1_01250_0005_008_0.1_output_alignment.fa",125,0,0,125,1,0.0476068107371009,0.0481354048366409,0.0955641806757478,0.076821802438061,0.0962612905395454,0.0965413254012698,5,5
3508,3508,8,5,1250,1,"expB1_01250_0005_008_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_1/expB1_01250_0005_008_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_1/expB1_01250_0005_008_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_008_1/expB1_01250_0005_008_1_output_alignment.fa",73,23,29,125,0.584,0.0195317612669979,0.0197331558204236,0.0317527010053871,0.0270484120958647,0.0319020394913428,0.0323224028951721,5,5
1009,1009,9,5,1250,0.01,"expB1_01250_0005_009_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_0.01/expB1_01250_0005_009_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_0.01/expB1_01250_0005_009_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_0.01/expB1_01250_0005_009_0.01_output_alignment.fa",125,0,0,125,1,0.0500346690267324,0.0506050742320033,0.0899781893656426,0.074791895391565,0.0910522698461351,0.0922892744873117,5,5
2259,2259,9,5,1250,0.1,"expB1_01250_0005_009_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_0.1/expB1_01250_0005_009_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_0.1/expB1_01250_0005_009_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_0.1/expB1_01250_0005_009_0.1_output_alignment.fa",106,19,0,125,0.848,0.0437533386843594,0.0443852865367985,0.0939916610574536,0.0744596194136051,0.0948637858341683,0.0953040249552456,5,5
3509,3509,9,5,1250,1,"expB1_01250_0005_009_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_1/expB1_01250_0005_009_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_1/expB1_01250_0005_009_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_009_1/expB1_01250_0005_009_1_output_alignment.fa",64,61,0,125,0.512,0.0165622324896085,0.0168100455776947,0.0354491058797042,0.0280552837658482,0.0355889836398451,0.0358660512423884,5,5
1010,1010,10,5,1250,0.01,"expB1_01250_0005_010_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_0.01/expB1_01250_0005_010_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_0.01/expB1_01250_0005_010_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_0.01/expB1_01250_0005_010_0.01_output_alignment.fa",125,0,0,125,1,0.0417093503770699,0.0421152237357956,0.0978577014538556,0.0765033856086053,0.0995930825699286,0.101241569906377,5,5
2260,2260,10,5,1250,0.1,"expB1_01250_0005_010_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_0.1/expB1_01250_0005_010_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_0.1/expB1_01250_0005_010_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_0.1/expB1_01250_0005_010_0.1_output_alignment.fa",125,0,0,125,1,0.0495895500592728,0.0499192373612767,0.091662710466199,0.0751075824768688,0.0917552418316647,0.0926111726659309,5,5
3510,3510,10,5,1250,1,"expB1_01250_0005_010_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_1/expB1_01250_0005_010_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_1/expB1_01250_0005_010_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0005_010_1/expB1_01250_0005_010_1_output_alignment.fa",101,0,24,125,0.808,0.0234393781829649,0.0235450635118847,0.0401818001725305,0.0335665941851678,0.0402926140758811,0.040374114982578,5,5
1011,1011,1,10,1250,0.01,"expB1_01250_0010_001_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_0.01/expB1_01250_0010_001_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_0.01/expB1_01250_0010_001_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_0.01/expB1_01250_0010_001_0.01_output_alignment.fa",235,15,0,250,0.94,0.0315287605682968,0.0681544331353221,0.0985440613139272,0.10095088664025,0.125025232808989,0.226799545702158,210,210
2261,2261,1,10,1250,0.1,"expB1_01250_0010_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_0.1/expB1_01250_0010_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_0.1/expB1_01250_0010_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_0.1/expB1_01250_0010_001_0.1_output_alignment.fa",243,7,0,250,0.972,0.0395150957318405,0.0629579312012881,0.0783947197313308,0.0786224732083157,0.085496260286553,0.133667329077925,210,210
3511,3511,1,10,1250,1,"expB1_01250_0010_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_1/expB1_01250_0010_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_1/expB1_01250_0010_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_001_1/expB1_01250_0010_001_1_output_alignment.fa",141,64,45,250,0.564,0.0226920308753046,0.034480208582388,0.0403084260787353,0.041804632829514,0.048960526175343,0.0746185574189084,210,210
1012,1012,2,10,1250,0.01,"expB1_01250_0010_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_0.01/expB1_01250_0010_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_0.01/expB1_01250_0010_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_0.01/expB1_01250_0010_002_0.01_output_alignment.fa",246,4,0,250,0.984,0.0310138049168056,0.0595413274599748,0.0733876237466081,0.0779565559402249,0.0976806851595989,0.175594182461317,210,210
2262,2262,2,10,1250,0.1,"expB1_01250_0010_002_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_0.1/expB1_01250_0010_002_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_0.1/expB1_01250_0010_002_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_0.1/expB1_01250_0010_002_0.1_output_alignment.fa",246,4,0,250,0.984,0.0331330291821636,0.055785764660598,0.071783802076944,0.07251986177524,0.0860066365489708,0.124587189667905,210,210
3512,3512,2,10,1250,1,"expB1_01250_0010_002_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_1/expB1_01250_0010_002_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_1/expB1_01250_0010_002_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_002_1/expB1_01250_0010_002_1_output_alignment.fa",137,40,73,250,0.548,0.02177644661137,0.0346380080761889,0.0416844230410408,0.0443508668755514,0.0550334215567067,0.0760882576907386,210,210
1013,1013,3,10,1250,0.01,"expB1_01250_0010_003_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_0.01/expB1_01250_0010_003_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_0.01/expB1_01250_0010_003_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_0.01/expB1_01250_0010_003_0.01_output_alignment.fa",243,7,0,250,0.972,0.0377701477358575,0.0554581582664094,0.0799270307743657,0.0808693850723719,0.0936244209441582,0.149572206674503,210,210
2263,2263,3,10,1250,0.1,"expB1_01250_0010_003_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_0.1/expB1_01250_0010_003_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_0.1/expB1_01250_0010_003_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_0.1/expB1_01250_0010_003_0.1_output_alignment.fa",241,9,0,250,0.964,0.0407944000752732,0.0596797883604219,0.0649999360025794,0.0728518543541385,0.0846266337804489,0.137576019289396,210,210
3513,3513,3,10,1250,1,"expB1_01250_0010_003_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_1/expB1_01250_0010_003_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_1/expB1_01250_0010_003_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_003_1/expB1_01250_0010_003_1_output_alignment.fa",138,65,47,250,0.552,0.0263553411347501,0.0309127898704791,0.0426516573883732,0.0452604229212898,0.0575288332048613,0.0744436262137741,210,210
1014,1014,4,10,1250,0.01,"expB1_01250_0010_004_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_0.01/expB1_01250_0010_004_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_0.01/expB1_01250_0010_004_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_0.01/expB1_01250_0010_004_0.01_output_alignment.fa",226,24,0,250,0.904,0.0420221135385132,0.0674881657865889,0.0841403323894147,0.0854893753065008,0.0985800100696521,0.152844975989274,210,210
2264,2264,4,10,1250,0.1,"expB1_01250_0010_004_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_0.1/expB1_01250_0010_004_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_0.1/expB1_01250_0010_004_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_0.1/expB1_01250_0010_004_0.1_output_alignment.fa",236,14,0,250,0.944,0.0343874420896647,0.0503623567263577,0.0686351125679797,0.068951851531844,0.0794179594763473,0.124795115017717,210,210
3514,3514,4,10,1250,1,"expB1_01250_0010_004_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_1/expB1_01250_0010_004_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_1/expB1_01250_0010_004_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_004_1/expB1_01250_0010_004_1_output_alignment.fa",159,60,31,250,0.636,0.015393171011923,0.030877664460382,0.0358893537114409,0.0402078981213585,0.0506052285787594,0.0654153991612147,210,210
1015,1015,5,10,1250,0.01,"expB1_01250_0010_005_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_0.01/expB1_01250_0010_005_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_0.01/expB1_01250_0010_005_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_0.01/expB1_01250_0010_005_0.01_output_alignment.fa",239,11,0,250,0.956,0.0386164947348455,0.065440994942638,0.0870332886916089,0.0897224989183341,0.111842724292649,0.172861899713716,210,210
2265,2265,5,10,1250,0.1,"expB1_01250_0010_005_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_0.1/expB1_01250_0010_005_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_0.1/expB1_01250_0010_005_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_0.1/expB1_01250_0010_005_0.1_output_alignment.fa",241,9,0,250,0.964,0.0194750267976457,0.0409610044007139,0.0624773332159539,0.0594666938010302,0.0770645941628786,0.137272953065783,210,210
3515,3515,5,10,1250,1,"expB1_01250_0010_005_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_1/expB1_01250_0010_005_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_1/expB1_01250_0010_005_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_005_1/expB1_01250_0010_005_1_output_alignment.fa",146,59,45,250,0.584,0.0170559105024425,0.0282292883838834,0.0409316476218024,0.0425006256312349,0.0557090344356618,0.0754428525943067,210,210
1016,1016,6,10,1250,0.01,"expB1_01250_0010_006_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_0.01/expB1_01250_0010_006_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_0.01/expB1_01250_0010_006_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_0.01/expB1_01250_0010_006_0.01_output_alignment.fa",246,4,0,250,0.984,0.0528734907685561,0.0768246654736132,0.0956086024637121,0.0974198185524084,0.111542666523704,0.171669829934679,210,210
2266,2266,6,10,1250,0.1,"expB1_01250_0010_006_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_0.1/expB1_01250_0010_006_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_0.1/expB1_01250_0010_006_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_0.1/expB1_01250_0010_006_0.1_output_alignment.fa",242,8,0,250,0.968,0.0348110435971349,0.052703897677445,0.0681740434954078,0.069191989399539,0.0833917946707814,0.128601507681722,210,210
3516,3516,6,10,1250,1,"expB1_01250_0010_006_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_1/expB1_01250_0010_006_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_1/expB1_01250_0010_006_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_006_1/expB1_01250_0010_006_1_output_alignment.fa",151,57,42,250,0.604,0.0258147482314352,0.034664759309193,0.0410598172180602,0.0455560603547086,0.0584087596066536,0.0823177256575764,210,210
1017,1017,7,10,1250,0.01,"expB1_01250_0010_007_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_0.01/expB1_01250_0010_007_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_0.01/expB1_01250_0010_007_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_0.01/expB1_01250_0010_007_0.01_output_alignment.fa",242,4,4,250,0.968,0.0194548383827344,0.0427463358529864,0.0653920257352148,0.0663493406756094,0.0828500709580441,0.174759984428297,210,210
2267,2267,7,10,1250,0.1,"expB1_01250_0010_007_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_0.1/expB1_01250_0010_007_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_0.1/expB1_01250_0010_007_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_0.1/expB1_01250_0010_007_0.1_output_alignment.fa",241,8,1,250,0.964,0.0271957370325448,0.0489091114252912,0.0638887151731438,0.0668822603434833,0.0808284994337395,0.127328862875208,210,210
3517,3517,7,10,1250,1,"expB1_01250_0010_007_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_1/expB1_01250_0010_007_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_1/expB1_01250_0010_007_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_007_1/expB1_01250_0010_007_1_output_alignment.fa",97,73,80,250,0.388,0.0123159514072879,0.0303093713381972,0.0429735160775189,0.0409817367093676,0.0472881218575542,0.0652759918679123,210,210
1018,1018,8,10,1250,0.01,"expB1_01250_0010_008_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_0.01/expB1_01250_0010_008_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_0.01/expB1_01250_0010_008_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_0.01/expB1_01250_0010_008_0.01_output_alignment.fa",235,15,0,250,0.94,0.0160194504635193,0.0421588699075089,0.0639641984650139,0.0636787971527572,0.0791274835434468,0.16658320354207,210,210
2268,2268,8,10,1250,0.1,"expB1_01250_0010_008_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_0.1/expB1_01250_0010_008_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_0.1/expB1_01250_0010_008_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_0.1/expB1_01250_0010_008_0.1_output_alignment.fa",244,6,0,250,0.976,0.0329874184121119,0.0511321432658649,0.0709568627751239,0.0704273778215098,0.0811057666359597,0.129019537981486,210,210
3518,3518,8,10,1250,1,"expB1_01250_0010_008_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_1/expB1_01250_0010_008_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_1/expB1_01250_0010_008_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_008_1/expB1_01250_0010_008_1_output_alignment.fa",161,51,38,250,0.644,0.0118027527226727,0.0285344994729292,0.0404671521028978,0.0388259351809745,0.0499097916490599,0.0769383828240967,210,210
1019,1019,9,10,1250,0.01,"expB1_01250_0010_009_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_0.01/expB1_01250_0010_009_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_0.01/expB1_01250_0010_009_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_0.01/expB1_01250_0010_009_0.01_output_alignment.fa",240,10,0,250,0.96,0.0423004883020697,0.0695894945324477,0.0857429447360334,0.0856396215335925,0.0967792010803754,0.146889364565886,210,210
2269,2269,9,10,1250,0.1,"expB1_01250_0010_009_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_0.1/expB1_01250_0010_009_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_0.1/expB1_01250_0010_009_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_0.1/expB1_01250_0010_009_0.1_output_alignment.fa",241,9,0,250,0.964,0.0346272755967527,0.0556062473126362,0.071954029944387,0.0714033205717742,0.0786072021808209,0.12223184853588,210,210
3519,3519,9,10,1250,1,"expB1_01250_0010_009_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_1/expB1_01250_0010_009_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_1/expB1_01250_0010_009_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_009_1/expB1_01250_0010_009_1_output_alignment.fa",145,55,50,250,0.58,0.0219134458348947,0.0352421971575175,0.0437399215511768,0.0448877132937543,0.0567793647884983,0.076487726170171,210,210
1020,1020,10,10,1250,0.01,"expB1_01250_0010_010_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_0.01/expB1_01250_0010_010_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_0.01/expB1_01250_0010_010_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_0.01/expB1_01250_0010_010_0.01_output_alignment.fa",247,3,0,250,0.988,0.03890346763514,0.0710659363026727,0.0966240041245308,0.0994898077290405,0.116872542070722,0.177462094375717,210,210
2270,2270,10,10,1250,0.1,"expB1_01250_0010_010_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_0.1/expB1_01250_0010_010_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_0.1/expB1_01250_0010_010_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_0.1/expB1_01250_0010_010_0.1_output_alignment.fa",241,5,4,250,0.964,0.0255697180101387,0.0477278638989694,0.0501583003229427,0.0613386965186056,0.0833106873000591,0.134143485558579,210,210
3520,3520,10,10,1250,1,"expB1_01250_0010_010_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_1/expB1_01250_0010_010_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_1/expB1_01250_0010_010_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0010_010_1/expB1_01250_0010_010_1_output_alignment.fa",158,66,26,250,0.632,0.0229499196608371,0.0364150352805021,0.0390829219435347,0.0446193291827247,0.0570307268677133,0.0798930754349876,210,210
