"","row_id","num_reps","num_taxa","num_trees","tree_age","tree_depth_subspersite","recombination_value","recombination_type","speciation_rate","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file"
"4076",4076,6,50,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0050_006_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_5_0.45_Ancient_1/expB2_00200_0050_006_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_5_0.45_Ancient_1/expB2_00200_0050_006_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_5_0.45_Ancient_1/expB2_00200_0050_006_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_5_0.45_Ancient_1/expB2_00200_0050_006_5_0.45_Ancient_1_output_alignment.fa"
"4077",4077,7,50,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0050_007_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_5_0.45_Ancient_1/expB2_00200_0050_007_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_5_0.45_Ancient_1/expB2_00200_0050_007_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_5_0.45_Ancient_1/expB2_00200_0050_007_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_5_0.45_Ancient_1/expB2_00200_0050_007_5_0.45_Ancient_1_output_alignment.fa"
"4078",4078,8,50,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0050_008_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_5_0.45_Ancient_1/expB2_00200_0050_008_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_5_0.45_Ancient_1/expB2_00200_0050_008_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_5_0.45_Ancient_1/expB2_00200_0050_008_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_5_0.45_Ancient_1/expB2_00200_0050_008_5_0.45_Ancient_1_output_alignment.fa"
"4079",4079,9,50,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0050_009_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_5_0.45_Ancient_1/expB2_00200_0050_009_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_5_0.45_Ancient_1/expB2_00200_0050_009_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_5_0.45_Ancient_1/expB2_00200_0050_009_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_5_0.45_Ancient_1/expB2_00200_0050_009_5_0.45_Ancient_1_output_alignment.fa"
"4080",4080,10,50,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0050_010_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_5_0.45_Ancient_1/expB2_00200_0050_010_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_5_0.45_Ancient_1/expB2_00200_0050_010_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_5_0.45_Ancient_1/expB2_00200_0050_010_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_5_0.45_Ancient_1/expB2_00200_0050_010_5_0.45_Ancient_1_output_alignment.fa"
"4081",4081,1,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_001_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0.45_Ancient_1/expB2_00200_0100_001_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0.45_Ancient_1/expB2_00200_0100_001_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0.45_Ancient_1/expB2_00200_0100_001_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0.45_Ancient_1/expB2_00200_0100_001_5_0.45_Ancient_1_output_alignment.fa"
"4082",4082,2,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_002_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0.45_Ancient_1/expB2_00200_0100_002_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0.45_Ancient_1/expB2_00200_0100_002_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0.45_Ancient_1/expB2_00200_0100_002_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0.45_Ancient_1/expB2_00200_0100_002_5_0.45_Ancient_1_output_alignment.fa"
"4083",4083,3,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_003_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0.45_Ancient_1/expB2_00200_0100_003_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0.45_Ancient_1/expB2_00200_0100_003_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0.45_Ancient_1/expB2_00200_0100_003_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0.45_Ancient_1/expB2_00200_0100_003_5_0.45_Ancient_1_output_alignment.fa"
"4084",4084,4,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_004_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0.45_Ancient_1/expB2_00200_0100_004_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0.45_Ancient_1/expB2_00200_0100_004_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0.45_Ancient_1/expB2_00200_0100_004_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0.45_Ancient_1/expB2_00200_0100_004_5_0.45_Ancient_1_output_alignment.fa"
"4085",4085,5,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_005_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0.45_Ancient_1/expB2_00200_0100_005_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0.45_Ancient_1/expB2_00200_0100_005_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0.45_Ancient_1/expB2_00200_0100_005_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0.45_Ancient_1/expB2_00200_0100_005_5_0.45_Ancient_1_output_alignment.fa"
"4086",4086,6,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_006_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0.45_Ancient_1/expB2_00200_0100_006_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0.45_Ancient_1/expB2_00200_0100_006_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0.45_Ancient_1/expB2_00200_0100_006_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0.45_Ancient_1/expB2_00200_0100_006_5_0.45_Ancient_1_output_alignment.fa"
"4087",4087,7,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_007_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0.45_Ancient_1/expB2_00200_0100_007_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0.45_Ancient_1/expB2_00200_0100_007_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0.45_Ancient_1/expB2_00200_0100_007_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0.45_Ancient_1/expB2_00200_0100_007_5_0.45_Ancient_1_output_alignment.fa"
"4088",4088,8,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_008_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0.45_Ancient_1/expB2_00200_0100_008_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0.45_Ancient_1/expB2_00200_0100_008_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0.45_Ancient_1/expB2_00200_0100_008_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0.45_Ancient_1/expB2_00200_0100_008_5_0.45_Ancient_1_output_alignment.fa"
"4089",4089,9,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_009_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0.45_Ancient_1/expB2_00200_0100_009_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0.45_Ancient_1/expB2_00200_0100_009_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0.45_Ancient_1/expB2_00200_0100_009_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0.45_Ancient_1/expB2_00200_0100_009_5_0.45_Ancient_1_output_alignment.fa"
"4090",4090,10,100,200,5,0.005,0.45,"Ancient",1,"expB2_00200_0100_010_5_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.45_Ancient_1/expB2_00200_0100_010_5_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.45_Ancient_1/expB2_00200_0100_010_5_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.45_Ancient_1/expB2_00200_0100_010_5_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.45_Ancient_1/expB2_00200_0100_010_5_0.45_Ancient_1_output_alignment.fa"
"4091",4091,1,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_001_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.45_Ancient_1/expB2_00200_0010_001_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.45_Ancient_1/expB2_00200_0010_001_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.45_Ancient_1/expB2_00200_0010_001_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.45_Ancient_1/expB2_00200_0010_001_50_0.45_Ancient_1_output_alignment.fa"
"4092",4092,2,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_002_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.45_Ancient_1/expB2_00200_0010_002_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.45_Ancient_1/expB2_00200_0010_002_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.45_Ancient_1/expB2_00200_0010_002_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.45_Ancient_1/expB2_00200_0010_002_50_0.45_Ancient_1_output_alignment.fa"
"4093",4093,3,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_003_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.45_Ancient_1/expB2_00200_0010_003_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.45_Ancient_1/expB2_00200_0010_003_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.45_Ancient_1/expB2_00200_0010_003_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.45_Ancient_1/expB2_00200_0010_003_50_0.45_Ancient_1_output_alignment.fa"
"4094",4094,4,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_004_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.45_Ancient_1/expB2_00200_0010_004_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.45_Ancient_1/expB2_00200_0010_004_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.45_Ancient_1/expB2_00200_0010_004_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.45_Ancient_1/expB2_00200_0010_004_50_0.45_Ancient_1_output_alignment.fa"
"4095",4095,5,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_005_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.45_Ancient_1/expB2_00200_0010_005_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.45_Ancient_1/expB2_00200_0010_005_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.45_Ancient_1/expB2_00200_0010_005_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.45_Ancient_1/expB2_00200_0010_005_50_0.45_Ancient_1_output_alignment.fa"
"4096",4096,6,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_006_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.45_Ancient_1/expB2_00200_0010_006_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.45_Ancient_1/expB2_00200_0010_006_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.45_Ancient_1/expB2_00200_0010_006_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.45_Ancient_1/expB2_00200_0010_006_50_0.45_Ancient_1_output_alignment.fa"
"4097",4097,7,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_007_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_output_alignment.fa"
"4098",4098,8,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_008_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.45_Ancient_1/expB2_00200_0010_008_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.45_Ancient_1/expB2_00200_0010_008_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.45_Ancient_1/expB2_00200_0010_008_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.45_Ancient_1/expB2_00200_0010_008_50_0.45_Ancient_1_output_alignment.fa"
"4099",4099,9,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_009_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.45_Ancient_1/expB2_00200_0010_009_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.45_Ancient_1/expB2_00200_0010_009_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.45_Ancient_1/expB2_00200_0010_009_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.45_Ancient_1/expB2_00200_0010_009_50_0.45_Ancient_1_output_alignment.fa"
"4100",4100,10,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_010_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.45_Ancient_1/expB2_00200_0010_010_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.45_Ancient_1/expB2_00200_0010_010_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.45_Ancient_1/expB2_00200_0010_010_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.45_Ancient_1/expB2_00200_0010_010_50_0.45_Ancient_1_output_alignment.fa"
"4101",4101,1,20,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0020_001_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.45_Ancient_1/expB2_00200_0020_001_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.45_Ancient_1/expB2_00200_0020_001_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.45_Ancient_1/expB2_00200_0020_001_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.45_Ancient_1/expB2_00200_0020_001_50_0.45_Ancient_1_output_alignment.fa"
"4102",4102,2,20,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0020_002_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.45_Ancient_1/expB2_00200_0020_002_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.45_Ancient_1/expB2_00200_0020_002_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.45_Ancient_1/expB2_00200_0020_002_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.45_Ancient_1/expB2_00200_0020_002_50_0.45_Ancient_1_output_alignment.fa"
"4103",4103,3,20,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0020_003_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.45_Ancient_1/expB2_00200_0020_003_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.45_Ancient_1/expB2_00200_0020_003_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.45_Ancient_1/expB2_00200_0020_003_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.45_Ancient_1/expB2_00200_0020_003_50_0.45_Ancient_1_output_alignment.fa"
"4104",4104,4,20,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0020_004_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.45_Ancient_1/expB2_00200_0020_004_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.45_Ancient_1/expB2_00200_0020_004_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.45_Ancient_1/expB2_00200_0020_004_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.45_Ancient_1/expB2_00200_0020_004_50_0.45_Ancient_1_output_alignment.fa"
