"row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","identical_sequences_present","number_unique_taxa","NetworkTreelikenessTest","network_num_splits","network_num_trivial_splits","network_num_nontrivial_splits","confidence_network_num_splits","confidence_network_num_trivial_splits","confidence_network_num_nontrivial_splits","tree_num_splits","tree_num_trivial_splits","tree_num_nontrivial_splits","al_raw_pairwise_distance_min","al_raw_pairwise_distance_1st_qu","al_raw_pairwise_distance_median","al_raw_pairwise_distance_mean","al_raw_pairwise_distance_3rd_qu","al_raw_pairwise_distance_max","al_raw_pairwise_distance_sd","al_jc_pairwise_distance_min","al_jc_pairwise_distance_1st_qu","al_jc_pairwise_distance_median","al_jc_pairwise_distance_mean","al_jc_pairwise_distance_3rd_qu","al_jc_pairwise_distance_max","al_jc_pairwise_distance_sd","mean_nearest_taxon_distance","mean_pairwise_distance","mean_branch_length","var_branch_length","mean_branch_length_external","var_branch_length_external","mean_branch_length_internal","var_branch_length_internal","average_vertex_depth","max_width","max_depth","max_ladder","max_branching_time","crown_age","tree_height","treeness","num_sites","number_constant_sites","number_invariant_sites","number_parsimony_informative_sites","number_distinct_site_patterns","percent_invariant_sites","percent_parsimony_informative_sites","iqtree_tree_mean_nearest_taxon_distance","iqtree_tree_mean_pairwise_distance","iqtree_tree_mean_branch_length","iqtree_tree_var_branch_length","iqtree_tree_mean_branch_length_external","iqtree_tree_var_branch_length_external","iqtree_tree_mean_branch_length_internal","iqtree_tree_var_branch_length_internal","iqtree_tree_average_vertex_depth","iqtree_tree_max_width","iqtree_tree_max_depth","iqtree_tree_max_ladder","iqtree_tree_max_branching_time","iqtree_tree_crown_age","iqtree_tree_tree_height","iqtree_tree_treeness"
1129,29,20,1,0.1,"expA1_00001_0020_029_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_029_0.1_10kbp/expA1_00001_0020_029_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_029_0.1_10kbp/expA1_00001_0020_029_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_029_0.1_10kbp/expA1_00001_0020_029_0.1_10kbp_output_alignment.fa",FALSE,20,"Treelike",356,20,336,35,18,17,37,20,17,0.0129,0.087225,0.112,0.114995263157895,0.142475,0.2125,0.0418267404997073,0.0130122287513347,0.0927282319443787,0.12130193862374,0.126458715492167,0.158009911829193,0.249858334896404,0.0496458027526888,0.034037668208625,0.126221428494742,0.0167783203575263,0.000111972017418903,0.016545494076,0.000112081015211244,0.0170370162258889,0.000118302151176285,3.84615384615385,10,7,2,0.09999999999,0.148346812273,0.148346812273,0.480987691778346,10000,5305,5305,2766,1665,53.05,27.66,0.033872719795,0.114824867498421,0.0172272598054054,0.000109450463130953,0.01647068968,0.000120539497501407,0.0181173423058824,0.000101565628532144,4.21052631578947,6,8,2,0.1685177447,0.1717190988,0.1717190988,0.483198395840691
2129,29,20,1,1,"expA1_00001_0020_029_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_029_1_10kbp/expA1_00001_0020_029_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_029_1_10kbp/expA1_00001_0020_029_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_029_1_10kbp/expA1_00001_0020_029_1_10kbp_output_alignment.fa",FALSE,20,"Non-treelike",257,20,237,39,20,19,37,20,17,0.1376,0.495575,0.5704,0.538215789473684,0.607725,0.6612,0.100030627918954,0.152015657060121,0.810802780878707,1.07200764811113,1.01618771944457,1.24676669346504,1.60026491739917,0.307837118018844,0.3784543301174,1.00824160072845,0.156268386251474,0.00677213786512679,0.1730892886305,0.00509080507761102,0.137578494719222,0.0083469019164362,5.23076923076923,8,9,2,1.00000000003,1.15868085079,1.15868085079,0.417030995326216,10000,30,30,9570,9889,0.3,95.7,0.37687381902,0.959334215918421,0.160506296727027,0.0089987904393857,0.18595969566,0.00931256093204989,0.130561121511765,0.00742600987166743,4.26315789473684,8,8,2,0.7346157505,0.8991727415,0.8991727415,0.373739495206453
130,30,20,1,0.01,"expA1_00001_0020_030_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_0.01_10kbp/expA1_00001_0020_030_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_0.01_10kbp/expA1_00001_0020_030_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_0.01_10kbp/expA1_00001_0020_030_0.01_10kbp_output_alignment.fa",FALSE,20,"Treelike",382,20,362,17,10,7,37,20,17,9e-04,0.009,0.01335,0.01352,0.017675,0.0264,0.0057332982649352,0.000900540432389158,0.00905443592570194,0.0134702457603673,0.0136659621906333,0.0178866028349993,0.0268758397569121,0.00584073388237391,0.004243752424365,0.0131569252695537,0.0017949418396421,9.58151093217535e-07,0.001886208351895,1.02910876345342e-06,0.00169353460380556,9.14519454330442e-07,4.76923076923077,8,9,3,0.0172031870302,0.0176186071272,0.0176186071272,0.446922894149363,10000,9336,9336,316,330,93.36,3.16,0.00418375089,0.013400586271579,0.00184529441621622,1.28362504078491e-06,0.001802169705,1.22007697482428e-06,0.00189602937058824,1.43425534544553e-06,5.21052631578947,6,10,3,0.0222426839,0.0222426839,0.0222426839,0.472091944826898
1130,30,20,1,0.1,"expA1_00001_0020_030_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_0.1_10kbp/expA1_00001_0020_030_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_0.1_10kbp/expA1_00001_0020_030_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_0.1_10kbp/expA1_00001_0020_030_0.1_10kbp_output_alignment.fa",FALSE,20,"Non-treelike",315,20,295,38,19,19,37,20,17,0.013,0.1254,0.165,0.152271052631579,0.189675,0.2498,0.0533118225861537,0.0131139857557646,0.137221436657919,0.1863464139514,0.173063841857245,0.21866717773966,0.303798891065128,0.0651341431069055,0.03604863921009,0.17557498826119,0.0205456002609711,0.000137929221144358,0.015561820503395,0.00012647014874719,0.0260831333249444,9.71606022871377e-05,3.74358974358974,12,6,3,0.16863160374,0.16863160374,0.16863160374,0.601353489805267,10000,4681,4681,3701,2054,46.81,37.01,0.035841789215,0.167634656171579,0.0209125294918919,0.000173174742942503,0.01576620679,0.00013686027273446,0.0269670267882353,0.000155067804952557,4.63157894736842,10,8,3,0.2580476417,0.2580476417,0.2580476417,0.592480003729594
2130,30,20,1,1,"expA1_00001_0020_030_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_1_10kbp/expA1_00001_0020_030_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_1_10kbp/expA1_00001_0020_030_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_030_1_10kbp/expA1_00001_0020_030_1_10kbp_output_alignment.fa",FALSE,20,"Non-treelike",218,20,198,38,20,18,37,20,17,0.2606,0.693875,0.7321,0.698517894736842,0.742075,0.7579,0.0812869350858441,0.320169791641339,1.90817408690461,2.78079190643656,Inf,3.26873258104242,Inf,NA,0.7912699012351,2.72400081934813,0.358519321005421,0.0488085438018143,0.375269169091,0.0546474402125214,0.339908378688111,0.0444569999576787,4.1025641025641,8,7,2,1.7906447328,3.1960010716,3.1960010716,0.44909499314745,10000,0,0,9997,10000,0,99.97,0.78720597214,2.47217456155474,0.365469262686486,0.0571521975176732,0.370078541465,0.0525682621261518,0.360046581770588,0.0661098330163015,3.52631578947368,8,7,2,3.28412142,3.4136721563,3.4136721563,0.452642191095698
131,31,20,1,0.01,"expA1_00001_0020_031_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_0.01_10kbp/expA1_00001_0020_031_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_0.01_10kbp/expA1_00001_0020_031_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_0.01_10kbp/expA1_00001_0020_031_0.01_10kbp_output_alignment.fa",FALSE,20,"Treelike",473,20,453,29,14,15,37,20,17,0.0015,0.0133,0.01855,0.0175031578947368,0.0218,0.0282,0.00581492246795008,0.00150150200300481,0.0134193603636019,0.0187832575819697,0.0177340752451013,0.0221231030917673,0.0287438357412509,0.00594148220984094,0.005232589689851,0.0180861689352672,0.00252097917650105,1.21648459452939e-06,0.002482735556627,1.3433384079202e-06,0.00256347208747222,1.14263218254069e-06,3.58974358974359,14,5,0,0.0138232875466,0.017788219085,0.017788219085,0.481668497415302,10000,9139,9139,451,379,91.39,4.51,0.00483575597,0.0174194017715789,0.00245932808108108,1.40251656973768e-06,0.00224221226,1.34136142926433e-06,0.00271475845882353,1.434549014713e-06,3.94736842105263,10,6,0,0.0144514213,0.0189606102,0.0189606102,0.50717977143812
1131,31,20,1,0.1,"expA1_00001_0020_031_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_0.1_10kbp/expA1_00001_0020_031_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_0.1_10kbp/expA1_00001_0020_031_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_0.1_10kbp/expA1_00001_0020_031_0.1_10kbp_output_alignment.fa",FALSE,20,"Non-treelike",217,20,197,35,20,15,37,20,17,0.0253,0.16815,0.2127,0.212576315789474,0.26175,0.3654,0.070600974385899,0.0257365728113403,0.190395600788868,0.25013757350359,0.25640259751903,0.321934522328833,0.500902030031758,0.0986917250159381,0.07627389100855,0.264590036381768,0.0373773550374711,0.000554842640793846,0.0373362380561,0.0004561723559638,0.0374230405723278,0.000697754797935956,5.74358974358974,6,10,3,0.1,0.4212056743649,0.4212056743649,0.474263184519778,10000,2535,2535,4936,3994,25.35,49.36,0.07512046743,0.150271257050526,0.0378479287864865,0.000777002344498301,0.037510664205,0.000480497293835526,0.0382447106470588,0.0011773552788589,0.157894736842105,34,9,3,0.1721494071,0.3347494406,0.3347494406,0.464276240325074
2131,31,20,1,1,"expA1_00001_0020_031_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_1_10kbp/expA1_00001_0020_031_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_1_10kbp/expA1_00001_0020_031_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_031_1_10kbp/expA1_00001_0020_031_1_10kbp_output_alignment.fa",FALSE,20,"Treelike",1046,20,1026,26,20,6,37,20,17,0.4281,0.745825,0.74885,0.743612105263158,0.7523,0.7613,0.0313240041969519,0.634374201169195,3.49505821424377,3.98380529016013,Inf,4.58981794978227,Inf,NA,2.0313364469405,8.24208376416331,0.935000432554474,0.276064506773006,0.8326039193435,0.272486036247491,1.04877433612222,0.270261771949931,4.46153846153846,8,7,3,3.5497081682,9.0812100498,9.0812100498,0.531323650908977,10000,0,0,10000,10000,0,100,2.02055673309,8.78610238731368,1.05160740578108,0.932255494442049,0.9967183861,1.0977917706883,1.11618272305294,0.785750534374505,0.0526315789473684,36,13,5,11.7725884985,12.4211346844,12.4211346844,0.487673163742109
132,32,20,1,0.01,"expA1_00001_0020_032_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_0.01_10kbp/expA1_00001_0020_032_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_0.01_10kbp/expA1_00001_0020_032_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_0.01_10kbp/expA1_00001_0020_032_0.01_10kbp_output_alignment.fa",FALSE,20,"Treelike",497,20,477,21,12,9,37,20,17,0.0019,0.011625,0.01605,0.0162610526315789,0.0219,0.0276,0.00645290295588441,0.00190241073899771,0.0117160369669457,0.0162242268356923,0.0164687446113085,0.0222261038472681,0.0281206533206853,0.00659065330934449,0.004412607111482,0.0157270442067135,0.00209633367061421,1.74030752141212e-06,0.00224593470083,1.69927451127461e-06,0.00193011030370778,1.83295349849974e-06,4.15384615384615,8,7,2,0.0092775412109,0.0159364735114,0.0159364735114,0.436124643827647,10000,9240,9240,375,341,92.4,3.75,0.004208330095,0.0122877738889474,0.00213098522432432,2.25475698810657e-06,0.00205515708,1.81386347352573e-06,0.00222019480588235,2.90359721780652e-06,1.89473684210526,18,6,2,0.0135230758,0.0145566931,0.0145566931,0.478693842529503
1132,32,20,1,0.1,"expA1_00001_0020_032_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_0.1_10kbp/expA1_00001_0020_032_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_0.1_10kbp/expA1_00001_0020_032_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_0.1_10kbp/expA1_00001_0020_032_0.1_10kbp_output_alignment.fa",FALSE,20,"Treelike",257,20,237,37,20,17,37,20,17,0.0236,0.1767,0.2365,0.217018421052632,0.2691,0.3145,0.0648722719615354,0.0239792844324544,0.201498906673391,0.284117894851511,0.261417156345315,0.333312772707636,0.407683807678349,0.0876253075275161,0.0756772123413,0.263356120496605,0.0359411952261053,0.000428720443032515,0.03687491541605,0.000473004510249925,0.0349037283483889,0.000402279997305284,3.94871794871795,10,7,2,0.1,0.25401240111,0.25401240111,0.460010995825839,10000,2616,2616,4921,3928,26.16,49.21,0.075328012495,0.261128804178947,0.0365673209648649,0.00050420803642178,0.036322487195,0.000455703819993208,0.0368553606941176,0.000593156713922509,5.26315789473684,8,9,2,0.2657585845,0.3354064768,0.3354064768,0.463078608328268
2132,32,20,1,1,"expA1_00001_0020_032_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_1_10kbp/expA1_00001_0020_032_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_1_10kbp/expA1_00001_0020_032_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_032_1_10kbp/expA1_00001_0020_032_1_10kbp_output_alignment.fa",FALSE,20,"Non-treelike",288,20,268,36,20,16,37,20,17,0.2232,0.7222,0.7419,0.71728947368421,0.748375,0.757,0.0660478822200475,0.264939177495923,2.15714424618578,3.17348281297144,Inf,3.90703782249432,Inf,NA,0.9643457476205,3.40587574666942,0.434467821847895,0.0384367819947057,0.4039839712545,0.0335185627634437,0.468338766951667,0.0438866236328624,4.46153846153846,10,8,3,1,3.4174416469,3.4174416469,0.510612450281842,10000,0,0,10000,10000,0,100,0.971399555635,2.84077296900737,0.444281072978378,0.0444633554005974,0.404201138585,0.0348661548520555,0.491433936970588,0.0542686347192218,3.10526315789474,12,8,3,2.0023407608,3.4448101003,3.4448101003,0.50822325049064
133,33,20,1,0.01,"expA1_00001_0020_033_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_0.01_10kbp/expA1_00001_0020_033_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_0.01_10kbp/expA1_00001_0020_033_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_0.01_10kbp/expA1_00001_0020_033_0.01_10kbp_output_alignment.fa",FALSE,20,"Treelike",535,20,515,32,18,14,37,20,17,0.0039,0.031075,0.0477,0.046051052631579,0.059075,0.0796,0.0179953543078174,0.00391017528966558,0.0317371910265168,0.0492845291723192,0.0477690706317192,0.061531482066119,0.0841489930218621,0.0191598511437259,0.0132444117248225,0.0466714663988232,0.00608390265485921,1.18016311008168e-05,0.00597946134665,1.20996549364479e-05,0.00619994855286944,1.21356674995583e-05,4.92307692307692,8,10,5,0.0100000000002,0.06096986180795,0.06096986180795,0.482719382964503,10000,7906,7906,1095,604,79.06,10.95,0.013415342405,0.0475401141647369,0.00633747195675676,1.6007775986302e-05,0.00602919185,1.23955770423094e-05,0.00670015443529412,2.10391927096567e-05,5.42105263157895,6,10,3,0.0240603131,0.0754142559,0.0754142559,0.485753523824751
1133,33,20,1,0.1,"expA1_00001_0020_033_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_0.1_10kbp/expA1_00001_0020_033_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_0.1_10kbp/expA1_00001_0020_033_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_0.1_10kbp/expA1_00001_0020_033_0.1_10kbp_output_alignment.fa",FALSE,20,"Treelike",246,20,226,37,20,17,37,20,17,0.0289,0.133725,0.1886,0.179256842105263,0.22585,0.2895,0.0585721716479954,0.0294715369557317,0.147284981829477,0.217229656951931,0.208712767961775,0.268721569823536,0.365820263126246,0.0760331173406157,0.06134759456608,0.208862889651354,0.0278501622346789,0.000202304165669172,0.02735316252439,0.000204310262625311,0.028402384135,0.00021134881665579,4.1025641025641,10,7,3,0.157244767261,0.206959922321,0.206959922321,0.483076572146501,10000,3480,3480,4176,3015,34.8,41.76,0.06099179613,0.206932350795789,0.0288362942648649,0.000201021703013528,0.027323815175,0.000202041668959564,0.0306156814294118,0.000206150751295419,6.15789473684211,8,10,3,0.2673282759,0.3222823823,0.3222823823,0.487811100529649
2133,33,20,1,1,"expA1_00001_0020_033_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_1_10kbp/expA1_00001_0020_033_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_1_10kbp/expA1_00001_0020_033_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_033_1_10kbp/expA1_00001_0020_033_1_10kbp_output_alignment.fa",FALSE,20,"Non-treelike",167,20,147,38,20,18,37,20,17,0.1272,0.681075,0.7254,0.693376315789474,0.7392,0.7555,0.0837145168746802,0.139385824927885,1.78784695005999,2.52054063784449,2.51099495956718,3.16839200252158,5.23256111285181,NA,0.7136722774395,2.56818437603574,0.342356163262368,0.0363130750389811,0.3243832775875,0.0397526537603184,0.362326036234444,0.0338026198664257,4.87179487179487,6,8,0,1.00000000002,3.3064104351,3.3064104351,0.501314539780354,10000,0,0,9995,10000,0,99.95,0.715336336605,2.50780498752368,0.352417470086487,0.03972290773154,0.327555944315,0.0415897305781401,0.381666323935294,0.03830715408763,4.89473684210526,6,8,0,1.4717705558,3.7928418116,3.7928418116,0.497592252864633
134,34,20,1,0.01,"expA1_00001_0020_034_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_0.01_10kbp/expA1_00001_0020_034_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_0.01_10kbp/expA1_00001_0020_034_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_0.01_10kbp/expA1_00001_0020_034_0.01_10kbp_output_alignment.fa",FALSE,20,"Treelike",443,20,423,19,13,6,37,20,17,0.0018,0.007625,0.0118,0.0117305263157895,0.015775,0.0218,0.00477254213723512,0.00180216346223274,0.00766402642161576,0.0118938119508435,0.0118388140546078,0.0159432653391859,0.0221231030917673,0.00484705703643714,0.0032694702395725,0.0116710453236024,0.00148619856038289,7.89614722253046e-07,0.0016136726987125,9.49706561329854e-07,0.00134456062890556,6.16777851402395e-07,4.30769230769231,8,7,4,0.0100000000001,0.0125757125854,0.0125757125854,0.428541082588459,10000,9419,9419,245,291,94.19,2.45,0.003571283065,0.0116220445015789,0.00160608720810811,1.15824627227051e-06,0.0017334729,1.01867136658425e-06,0.00145622168823529,1.35223456799171e-06,6.52631578947368,6,11,3,0.0168370367,0.0200432874,0.0200432874,0.416586861754454
1134,34,20,1,0.1,"expA1_00001_0020_034_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_0.1_10kbp/expA1_00001_0020_034_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_0.1_10kbp/expA1_00001_0020_034_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_0.1_10kbp/expA1_00001_0020_034_0.1_10kbp_output_alignment.fa",FALSE,20,"Treelike",358,20,338,37,20,17,37,20,17,0.0143,0.0964,0.1263,0.126941578947368,0.159,0.2213,0.0452990335651676,0.014438084694103,0.103183247238422,0.138302792248709,0.141048802834317,0.178693020621207,0.262239032466714,0.0545969481868443,0.04049678428865,0.138344962306337,0.0186923806547895,0.00011731658995908,0.02028874970525,0.000115564058669426,0.0169186372653889,0.000119846932344443,4.61538461538461,10,9,3,0.1,0.165077830017,0.165077830017,0.42873572308637,10000,4835,4835,2810,1896,48.35,28.1,0.04145753938,0.137203956805789,0.0195714666432432,0.000117650110611959,0.020682411105,0.000116863882748935,0.0182644731588235,0.000122579144649826,4.47368421052632,8,10,3,0.1506697621,0.2211622461,0.2211622461,0.428776499882905
2134,34,20,1,1,"expA1_00001_0020_034_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_1_10kbp/expA1_00001_0020_034_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_1_10kbp/expA1_00001_0020_034_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_034_1_10kbp/expA1_00001_0020_034_1_10kbp_output_alignment.fa",FALSE,20,"Non-treelike",413,20,393,31,20,11,37,20,17,0.4,0.741,0.7466,0.736456842105263,0.7514,0.7601,0.0415799609667458,0.571605039035173,2.89031557297813,3.56701734217257,Inf,3.98380529016013,Inf,NA,1.61618154151525,5.48089075883303,0.729671317550658,0.225740869196921,0.76242833102525,0.255166753533143,0.693274635912222,0.203466968982568,4.46153846153846,10,8,2,7.1397192719,7.564092209,7.564092209,0.450056403056025,10000,0,0,10000,10000,0,100,1.593026738285,6.39382083401368,0.815465637024324,0.52579364292532,0.716126052035,0.282780882266862,0.932335737011765,0.820385673419741,5.05263157894737,6,10,3,7.5462051774,8.1043555226,8.1043555226,0.525307817169719
135,35,20,1,0.01,"expA1_00001_0020_035_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_035_0.01_10kbp/expA1_00001_0020_035_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_035_0.01_10kbp/expA1_00001_0020_035_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_035_0.01_10kbp/expA1_00001_0020_035_0.01_10kbp_output_alignment.fa",FALSE,20,"Treelike",389,20,369,27,15,12,37,20,17,0.0031,0.018325,0.0265,0.0275363157894737,0.036175,0.0572,0.0128120188738784,0.00310642437550134,0.0185525864877677,0.0269795240000232,0.0281723601824414,0.0370765305834056,0.0594988869615981,0.0133438824411857,0.00670329425614,0.0261462266893079,0.00316048101188158,3.27156467936014e-06,0.00319575094885,2.25716472071509e-06,0.00312129219302778,4.59466119589686e-06,4.41025641025641,8,9,2,0.0099999999997,0.0363350040895,0.0363350040895,0.467810698029188,10000,8826,8826,599,429,88.26,5.99,0.00672135642,0.0277832838878947,0.00338335408108108,3.90380237408367e-06,0.00318225172,2.4009652932878e-06,0.00361994509411765,5.82238259220325e-06,5,8,10,2,0.020009178,0.048334562,0.048334562,0.491588517299014
1135,35,20,1,0.1,"expA1_00001_0020_035_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_035_0.1_10kbp/expA1_00001_0020_035_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_035_0.1_10kbp/expA1_00001_0020_035_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0020_035_0.1_10kbp/expA1_00001_0020_035_0.1_10kbp_output_alignment.fa",FALSE,20,"Treelike",254,20,234,33,19,14,37,20,17,0.0128,0.071,0.11025,0.110085263157895,0.152225,0.1876,0.0444759490761769,0.0129104855510159,0.074589059228745,0.119246800908451,0.120850888390143,0.170144179550553,0.215894899525426,0.05203189601841,0.03320595379262,0.121012353996159,0.0156683476299395,0.000110868775532162,0.015636498731665,9.78750941053463e-05,0.0157037352946889,0.000131910298734076,4,10,7,3,0.106872143029,0.12877070833,0.12877070833,0.474754047527326,10000,5583,5583,2505,1536,55.83,25.05,0.03317276959,0.120826377429474,0.0160812343405405,0.000140322803277464,0.01561419427,9.36252743361612e-05,0.0166306932470588,0.000203952861907666,5.31578947368421,6,9,2,0.1728053958,0.1977666991,0.1977666991,0.475158135745001
