"","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file"
"4282",4282,82,100,3,1,"expA2_00003_0100_082_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_082_1_50kbp/expA2_00003_0100_082_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_082_1_50kbp/expA2_00003_0100_082_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_082_1_50kbp/expA2_00003_0100_082_1_50kbp_output_alignment.fa"
"4283",4283,83,100,3,1,"expA2_00003_0100_083_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_083_1_50kbp/expA2_00003_0100_083_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_083_1_50kbp/expA2_00003_0100_083_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_083_1_50kbp/expA2_00003_0100_083_1_50kbp_output_alignment.fa"
"4284",4284,84,100,3,1,"expA2_00003_0100_084_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_084_1_50kbp/expA2_00003_0100_084_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_084_1_50kbp/expA2_00003_0100_084_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_084_1_50kbp/expA2_00003_0100_084_1_50kbp_output_alignment.fa"
"4285",4285,85,100,3,1,"expA2_00003_0100_085_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_085_1_50kbp/expA2_00003_0100_085_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_085_1_50kbp/expA2_00003_0100_085_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_085_1_50kbp/expA2_00003_0100_085_1_50kbp_output_alignment.fa"
"4286",4286,86,100,3,1,"expA2_00003_0100_086_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_086_1_50kbp/expA2_00003_0100_086_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_086_1_50kbp/expA2_00003_0100_086_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_086_1_50kbp/expA2_00003_0100_086_1_50kbp_output_alignment.fa"
"4287",4287,87,100,3,1,"expA2_00003_0100_087_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_087_1_50kbp/expA2_00003_0100_087_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_087_1_50kbp/expA2_00003_0100_087_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_087_1_50kbp/expA2_00003_0100_087_1_50kbp_output_alignment.fa"
"4288",4288,88,100,3,1,"expA2_00003_0100_088_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_088_1_50kbp/expA2_00003_0100_088_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_088_1_50kbp/expA2_00003_0100_088_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_088_1_50kbp/expA2_00003_0100_088_1_50kbp_output_alignment.fa"
"4289",4289,89,100,3,1,"expA2_00003_0100_089_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_089_1_50kbp/expA2_00003_0100_089_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_089_1_50kbp/expA2_00003_0100_089_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_089_1_50kbp/expA2_00003_0100_089_1_50kbp_output_alignment.fa"
"4290",4290,90,100,3,1,"expA2_00003_0100_090_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_090_1_50kbp/expA2_00003_0100_090_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_090_1_50kbp/expA2_00003_0100_090_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_090_1_50kbp/expA2_00003_0100_090_1_50kbp_output_alignment.fa"
"4291",4291,91,100,3,1,"expA2_00003_0100_091_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_091_1_50kbp/expA2_00003_0100_091_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_091_1_50kbp/expA2_00003_0100_091_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_091_1_50kbp/expA2_00003_0100_091_1_50kbp_output_alignment.fa"
"4292",4292,92,100,3,1,"expA2_00003_0100_092_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_092_1_50kbp/expA2_00003_0100_092_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_092_1_50kbp/expA2_00003_0100_092_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_092_1_50kbp/expA2_00003_0100_092_1_50kbp_output_alignment.fa"
"4293",4293,93,100,3,1,"expA2_00003_0100_093_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_093_1_50kbp/expA2_00003_0100_093_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_093_1_50kbp/expA2_00003_0100_093_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_093_1_50kbp/expA2_00003_0100_093_1_50kbp_output_alignment.fa"
"4294",4294,94,100,3,1,"expA2_00003_0100_094_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_094_1_50kbp/expA2_00003_0100_094_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_094_1_50kbp/expA2_00003_0100_094_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_094_1_50kbp/expA2_00003_0100_094_1_50kbp_output_alignment.fa"
"4295",4295,95,100,3,1,"expA2_00003_0100_095_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_095_1_50kbp/expA2_00003_0100_095_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_095_1_50kbp/expA2_00003_0100_095_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_095_1_50kbp/expA2_00003_0100_095_1_50kbp_output_alignment.fa"
"4296",4296,96,100,3,1,"expA2_00003_0100_096_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_096_1_50kbp/expA2_00003_0100_096_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_096_1_50kbp/expA2_00003_0100_096_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_096_1_50kbp/expA2_00003_0100_096_1_50kbp_output_alignment.fa"
"4297",4297,97,100,3,1,"expA2_00003_0100_097_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_097_1_50kbp/expA2_00003_0100_097_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_097_1_50kbp/expA2_00003_0100_097_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_097_1_50kbp/expA2_00003_0100_097_1_50kbp_output_alignment.fa"
"4298",4298,98,100,3,1,"expA2_00003_0100_098_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_098_1_50kbp/expA2_00003_0100_098_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_098_1_50kbp/expA2_00003_0100_098_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_098_1_50kbp/expA2_00003_0100_098_1_50kbp_output_alignment.fa"
"4299",4299,99,100,3,1,"expA2_00003_0100_099_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_099_1_50kbp/expA2_00003_0100_099_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_099_1_50kbp/expA2_00003_0100_099_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_099_1_50kbp/expA2_00003_0100_099_1_50kbp_output_alignment.fa"
"4300",4300,100,100,3,1,"expA2_00003_0100_100_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_100_1_50kbp/expA2_00003_0100_100_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_100_1_50kbp/expA2_00003_0100_100_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00003_0100_100_1_50kbp/expA2_00003_0100_100_1_50kbp_output_alignment.fa"
"4301",4301,1,100,4,1,"expA2_00004_0100_001_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_001_1_50kbp/expA2_00004_0100_001_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_001_1_50kbp/expA2_00004_0100_001_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_001_1_50kbp/expA2_00004_0100_001_1_50kbp_output_alignment.fa"
"4302",4302,2,100,4,1,"expA2_00004_0100_002_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_002_1_50kbp/expA2_00004_0100_002_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_002_1_50kbp/expA2_00004_0100_002_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_002_1_50kbp/expA2_00004_0100_002_1_50kbp_output_alignment.fa"
"4303",4303,3,100,4,1,"expA2_00004_0100_003_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_003_1_50kbp/expA2_00004_0100_003_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_003_1_50kbp/expA2_00004_0100_003_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_003_1_50kbp/expA2_00004_0100_003_1_50kbp_output_alignment.fa"
"4304",4304,4,100,4,1,"expA2_00004_0100_004_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_004_1_50kbp/expA2_00004_0100_004_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_004_1_50kbp/expA2_00004_0100_004_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_004_1_50kbp/expA2_00004_0100_004_1_50kbp_output_alignment.fa"
"4305",4305,5,100,4,1,"expA2_00004_0100_005_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_005_1_50kbp/expA2_00004_0100_005_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_005_1_50kbp/expA2_00004_0100_005_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_005_1_50kbp/expA2_00004_0100_005_1_50kbp_output_alignment.fa"
"4306",4306,6,100,4,1,"expA2_00004_0100_006_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_006_1_50kbp/expA2_00004_0100_006_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_006_1_50kbp/expA2_00004_0100_006_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_006_1_50kbp/expA2_00004_0100_006_1_50kbp_output_alignment.fa"
"4307",4307,7,100,4,1,"expA2_00004_0100_007_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_007_1_50kbp/expA2_00004_0100_007_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_007_1_50kbp/expA2_00004_0100_007_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_007_1_50kbp/expA2_00004_0100_007_1_50kbp_output_alignment.fa"
"4308",4308,8,100,4,1,"expA2_00004_0100_008_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_008_1_50kbp/expA2_00004_0100_008_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_008_1_50kbp/expA2_00004_0100_008_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_008_1_50kbp/expA2_00004_0100_008_1_50kbp_output_alignment.fa"
"4309",4309,9,100,4,1,"expA2_00004_0100_009_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_009_1_50kbp/expA2_00004_0100_009_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_009_1_50kbp/expA2_00004_0100_009_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_009_1_50kbp/expA2_00004_0100_009_1_50kbp_output_alignment.fa"
"4310",4310,10,100,4,1,"expA2_00004_0100_010_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_010_1_50kbp/expA2_00004_0100_010_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_010_1_50kbp/expA2_00004_0100_010_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_010_1_50kbp/expA2_00004_0100_010_1_50kbp_output_alignment.fa"
"4311",4311,11,100,4,1,"expA2_00004_0100_011_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_011_1_50kbp/expA2_00004_0100_011_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_011_1_50kbp/expA2_00004_0100_011_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_011_1_50kbp/expA2_00004_0100_011_1_50kbp_output_alignment.fa"
"4312",4312,12,100,4,1,"expA2_00004_0100_012_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_012_1_50kbp/expA2_00004_0100_012_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_012_1_50kbp/expA2_00004_0100_012_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_012_1_50kbp/expA2_00004_0100_012_1_50kbp_output_alignment.fa"
"4313",4313,13,100,4,1,"expA2_00004_0100_013_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_013_1_50kbp/expA2_00004_0100_013_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_013_1_50kbp/expA2_00004_0100_013_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_013_1_50kbp/expA2_00004_0100_013_1_50kbp_output_alignment.fa"
"4314",4314,14,100,4,1,"expA2_00004_0100_014_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_014_1_50kbp/expA2_00004_0100_014_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_014_1_50kbp/expA2_00004_0100_014_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_014_1_50kbp/expA2_00004_0100_014_1_50kbp_output_alignment.fa"
"4315",4315,15,100,4,1,"expA2_00004_0100_015_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_015_1_50kbp/expA2_00004_0100_015_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_015_1_50kbp/expA2_00004_0100_015_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_015_1_50kbp/expA2_00004_0100_015_1_50kbp_output_alignment.fa"
"4316",4316,16,100,4,1,"expA2_00004_0100_016_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_016_1_50kbp/expA2_00004_0100_016_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_016_1_50kbp/expA2_00004_0100_016_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_016_1_50kbp/expA2_00004_0100_016_1_50kbp_output_alignment.fa"
"4317",4317,17,100,4,1,"expA2_00004_0100_017_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_017_1_50kbp/expA2_00004_0100_017_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_017_1_50kbp/expA2_00004_0100_017_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_017_1_50kbp/expA2_00004_0100_017_1_50kbp_output_alignment.fa"
"4318",4318,18,100,4,1,"expA2_00004_0100_018_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_018_1_50kbp/expA2_00004_0100_018_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_018_1_50kbp/expA2_00004_0100_018_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_018_1_50kbp/expA2_00004_0100_018_1_50kbp_output_alignment.fa"
"4319",4319,19,100,4,1,"expA2_00004_0100_019_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_019_1_50kbp/expA2_00004_0100_019_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_019_1_50kbp/expA2_00004_0100_019_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_019_1_50kbp/expA2_00004_0100_019_1_50kbp_output_alignment.fa"
"4320",4320,20,100,4,1,"expA2_00004_0100_020_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_020_1_50kbp/expA2_00004_0100_020_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_020_1_50kbp/expA2_00004_0100_020_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_020_1_50kbp/expA2_00004_0100_020_1_50kbp_output_alignment.fa"
"4321",4321,21,100,4,1,"expA2_00004_0100_021_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_021_1_50kbp/expA2_00004_0100_021_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_021_1_50kbp/expA2_00004_0100_021_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_021_1_50kbp/expA2_00004_0100_021_1_50kbp_output_alignment.fa"
"4322",4322,22,100,4,1,"expA2_00004_0100_022_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_022_1_50kbp/expA2_00004_0100_022_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_022_1_50kbp/expA2_00004_0100_022_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_022_1_50kbp/expA2_00004_0100_022_1_50kbp_output_alignment.fa"
"4323",4323,23,100,4,1,"expA2_00004_0100_023_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_023_1_50kbp/expA2_00004_0100_023_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_023_1_50kbp/expA2_00004_0100_023_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_023_1_50kbp/expA2_00004_0100_023_1_50kbp_output_alignment.fa"
"4324",4324,24,100,4,1,"expA2_00004_0100_024_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_024_1_50kbp/expA2_00004_0100_024_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_024_1_50kbp/expA2_00004_0100_024_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_024_1_50kbp/expA2_00004_0100_024_1_50kbp_output_alignment.fa"
"4325",4325,25,100,4,1,"expA2_00004_0100_025_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_025_1_50kbp/expA2_00004_0100_025_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_025_1_50kbp/expA2_00004_0100_025_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_025_1_50kbp/expA2_00004_0100_025_1_50kbp_output_alignment.fa"
"4326",4326,26,100,4,1,"expA2_00004_0100_026_1_50kbp","JC",NA,50000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_026_1_50kbp/expA2_00004_0100_026_1_50kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_026_1_50kbp/expA2_00004_0100_026_1_50kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00004_0100_026_1_50kbp/expA2_00004_0100_026_1_50kbp_output_alignment.fa"
