"X","row_id","num_reps","num_taxa","num_trees","tree_age","tree_depth_subspersite","recombination_value","recombination_type","speciation_rate","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file","num_resolved_quartets","num_partly_resolved_quartets","num_unresolved_quartets","total_num_quartets","proportion_resolved_quartets","quartet_treeness_min","quartet_treeness_1st_qu","quartet_treeness_median","quartet_treeness_mean","quartet_treeness_3rd_qu","quartet_treeness_max","quartet_treeness_num_sampled_quartets","quartet_treeness_total_num_quartets"
4229,4229,9,20,200,50,0.05,0.5,"Ancient",1,"expB2_00200_0020_009_50_0.5_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Ancient_1/expB2_00200_0020_009_50_0.5_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Ancient_1/expB2_00200_0020_009_50_0.5_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Ancient_1/expB2_00200_0020_009_50_0.5_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Ancient_1/expB2_00200_0020_009_50_0.5_Ancient_1_output_alignment.fa",500,0,0,500,1,0.0670221500089382,0.186110913680648,0.432378079788404,0.407835339048392,0.623794033004675,0.855705654961892,500,4845
2899,2899,9,20,200,50,0.05,0.5,"Recent",0.1,"expB2_00200_0020_009_50_0.5_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_0.1/expB2_00200_0020_009_50_0.5_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_0.1/expB2_00200_0020_009_50_0.5_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_0.1/expB2_00200_0020_009_50_0.5_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_0.1/expB2_00200_0020_009_50_0.5_Recent_0.1_output_alignment.fa",497,2,1,500,0.994,0.0780501589497887,0.343878254952522,0.465137428404476,0.450986977998806,0.55426506699707,0.956404544888069,500,4845
5869,5869,9,20,200,50,0.05,0.5,"Recent",1,"expB2_00200_0020_009_50_0.5_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_1/expB2_00200_0020_009_50_0.5_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_1/expB2_00200_0020_009_50_0.5_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_1/expB2_00200_0020_009_50_0.5_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.5_Recent_1/expB2_00200_0020_009_50_0.5_Recent_1_output_alignment.fa",492,6,2,500,0.984,0.012571885542414,0.35161300655878,0.872749838040818,0.676615991752326,0.904631558478026,0.959336835415858,500,4845
99,99,9,20,200,500,0.5,0,"Ancient",0.1,"expB2_00200_0020_009_500_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_0.1/expB2_00200_0020_009_500_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_0.1/expB2_00200_0020_009_500_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_0.1/expB2_00200_0020_009_500_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_0.1/expB2_00200_0020_009_500_0_Ancient_0.1_output_alignment.fa",461,34,5,500,0.922,0.0033581332023989,0.00938084868173119,0.0935770170852126,0.297579810602737,0.498058769617075,0.994778310667746,500,4845
3069,3069,9,20,200,500,0.5,0,"Ancient",1,"expB2_00200_0020_009_500_0_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_1/expB2_00200_0020_009_500_0_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_1/expB2_00200_0020_009_500_0_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_1/expB2_00200_0020_009_500_0_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Ancient_1/expB2_00200_0020_009_500_0_Ancient_1_output_alignment.fa",383,7,110,500,0.766,0.000250864516585786,0.00129156809434912,0.991016963800496,0.552085133549286,0.992599179128143,0.997310889680871,500,4845
1449,1449,9,20,200,500,0.5,0,"Recent",0.1,"expB2_00200_0020_009_500_0_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_0.1/expB2_00200_0020_009_500_0_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_0.1/expB2_00200_0020_009_500_0_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_0.1/expB2_00200_0020_009_500_0_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_0.1/expB2_00200_0020_009_500_0_Recent_0.1_output_alignment.fa",488,4,8,500,0.976,0.0260095553414062,0.247581396647274,0.318939161392529,0.529484396809489,0.947499153307097,0.989893039447433,500,4845
4419,4419,9,20,200,500,0.5,0,"Recent",1,"expB2_00200_0020_009_500_0_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_1/expB2_00200_0020_009_500_0_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_1/expB2_00200_0020_009_500_0_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_1/expB2_00200_0020_009_500_0_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0_Recent_1/expB2_00200_0020_009_500_0_Recent_1_output_alignment.fa",495,3,2,500,0.99,0.00153216270140335,0.154794177918029,0.277626668082149,0.257122974298429,0.364067472688904,0.745966993563933,500,4845
219,219,9,20,200,500,0.5,0.05,"Ancient",0.1,"expB2_00200_0020_009_500_0.05_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_0.1/expB2_00200_0020_009_500_0.05_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_0.1/expB2_00200_0020_009_500_0.05_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_0.1/expB2_00200_0020_009_500_0.05_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_0.1/expB2_00200_0020_009_500_0.05_Ancient_0.1_output_alignment.fa",481,1,18,500,0.962,0.0217531061737946,0.519009860741253,0.858626954408541,0.709864468970522,0.927121457970816,0.990904436116399,500,4845
3189,3189,9,20,200,500,0.5,0.05,"Ancient",1,"expB2_00200_0020_009_500_0.05_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_1/expB2_00200_0020_009_500_0.05_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_1/expB2_00200_0020_009_500_0.05_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_1/expB2_00200_0020_009_500_0.05_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Ancient_1/expB2_00200_0020_009_500_0.05_Ancient_1_output_alignment.fa",484,7,9,500,0.968,0.0498549028689051,0.736568447621694,0.806405763604269,0.752502935903862,0.990339965098794,0.996133996816022,500,4845
1599,1599,9,20,200,500,0.5,0.05,"Recent",0.1,"expB2_00200_0020_009_500_0.05_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_0.1/expB2_00200_0020_009_500_0.05_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_0.1/expB2_00200_0020_009_500_0.05_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_0.1/expB2_00200_0020_009_500_0.05_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_0.1/expB2_00200_0020_009_500_0.05_Recent_0.1_output_alignment.fa",493,4,3,500,0.986,0.00465818559139618,0.100668910854477,0.201149654240588,0.210506384172068,0.301399178246687,0.843511541709712,500,4845
4569,4569,9,20,200,500,0.5,0.05,"Recent",1,"expB2_00200_0020_009_500_0.05_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_1/expB2_00200_0020_009_500_0.05_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_1/expB2_00200_0020_009_500_0.05_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_1/expB2_00200_0020_009_500_0.05_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.05_Recent_1/expB2_00200_0020_009_500_0.05_Recent_1_output_alignment.fa",435,19,46,500,0.87,0.00027574667928624,0.312499330525761,0.991310977374018,0.759895391054059,0.993152923818124,0.997080761496235,500,4845
339,339,9,20,200,500,0.5,0.1,"Ancient",0.1,"expB2_00200_0020_009_500_0.1_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_0.1/expB2_00200_0020_009_500_0.1_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_0.1/expB2_00200_0020_009_500_0.1_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_0.1/expB2_00200_0020_009_500_0.1_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_0.1/expB2_00200_0020_009_500_0.1_Ancient_0.1_output_alignment.fa",478,2,20,500,0.956,0.0048284750876254,0.475697078089308,0.839147067604064,0.671645743140934,0.893386411313078,0.981119489438983,500,4845
3309,3309,9,20,200,500,0.5,0.1,"Ancient",1,"expB2_00200_0020_009_500_0.1_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_1/expB2_00200_0020_009_500_0.1_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_1/expB2_00200_0020_009_500_0.1_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_1/expB2_00200_0020_009_500_0.1_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Ancient_1/expB2_00200_0020_009_500_0.1_Ancient_1_output_alignment.fa",409,15,76,500,0.818,0.000999815986455395,0.916804030014606,0.931307329918444,0.794481942014224,0.989841670294615,0.994886859690581,500,4845
1749,1749,9,20,200,500,0.5,0.1,"Recent",0.1,"expB2_00200_0020_009_500_0.1_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_0.1/expB2_00200_0020_009_500_0.1_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_0.1/expB2_00200_0020_009_500_0.1_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_0.1/expB2_00200_0020_009_500_0.1_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_0.1/expB2_00200_0020_009_500_0.1_Recent_0.1_output_alignment.fa",484,1,15,500,0.968,0.00121638557323278,0.195304895499628,0.877105563938424,0.643113954929489,0.914639819853745,0.993602981088208,500,4845
4719,4719,9,20,200,500,0.5,0.1,"Recent",1,"expB2_00200_0020_009_500_0.1_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_1/expB2_00200_0020_009_500_0.1_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_1/expB2_00200_0020_009_500_0.1_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_1/expB2_00200_0020_009_500_0.1_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.1_Recent_1/expB2_00200_0020_009_500_0.1_Recent_1_output_alignment.fa",441,17,42,500,0.882,0.0653988618353008,0.217155332027011,0.325419145819916,0.552060037011987,0.992759563056473,0.99721923876662,500,4845
459,459,9,20,200,500,0.5,0.15,"Ancient",0.1,"expB2_00200_0020_009_500_0.15_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_0.1/expB2_00200_0020_009_500_0.15_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_0.1/expB2_00200_0020_009_500_0.15_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_0.1/expB2_00200_0020_009_500_0.15_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_0.1/expB2_00200_0020_009_500_0.15_Ancient_0.1_output_alignment.fa",500,0,0,500,1,0.0328726099783705,0.192732074965415,0.319316814508295,0.324808009630745,0.434960469893639,0.857777823608548,500,4845
3429,3429,9,20,200,500,0.5,0.15,"Ancient",1,"expB2_00200_0020_009_500_0.15_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_1/expB2_00200_0020_009_500_0.15_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_1/expB2_00200_0020_009_500_0.15_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_1/expB2_00200_0020_009_500_0.15_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Ancient_1/expB2_00200_0020_009_500_0.15_Ancient_1_output_alignment.fa",409,5,86,500,0.818,0.0303422626488823,0.138400596066676,0.84795757495414,0.585641561520548,0.872979865669319,0.984953470922772,500,4845
1899,1899,9,20,200,500,0.5,0.15,"Recent",0.1,"expB2_00200_0020_009_500_0.15_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_0.1/expB2_00200_0020_009_500_0.15_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_0.1/expB2_00200_0020_009_500_0.15_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_0.1/expB2_00200_0020_009_500_0.15_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_0.1/expB2_00200_0020_009_500_0.15_Recent_0.1_output_alignment.fa",480,4,16,500,0.96,0.00232474642341696,0.417911146798236,0.925868499022734,0.734093625718108,0.934356161529785,0.981143821593288,500,4845
4869,4869,9,20,200,500,0.5,0.15,"Recent",1,"expB2_00200_0020_009_500_0.15_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_1/expB2_00200_0020_009_500_0.15_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_1/expB2_00200_0020_009_500_0.15_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_1/expB2_00200_0020_009_500_0.15_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.15_Recent_1/expB2_00200_0020_009_500_0.15_Recent_1_output_alignment.fa",491,4,5,500,0.982,0.000848507114293893,0.125138378782801,0.231338758261959,0.213215499338623,0.300144413607305,0.621778620069176,500,4845
579,579,9,20,200,500,0.5,0.2,"Ancient",0.1,"expB2_00200_0020_009_500_0.2_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_0.1/expB2_00200_0020_009_500_0.2_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_0.1/expB2_00200_0020_009_500_0.2_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_0.1/expB2_00200_0020_009_500_0.2_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_0.1/expB2_00200_0020_009_500_0.2_Ancient_0.1_output_alignment.fa",482,9,9,500,0.964,0.003052367761334,0.17337664168486,0.73763903492668,0.498289493923069,0.787478174734058,0.890888887204224,500,4845
3549,3549,9,20,200,500,0.5,0.2,"Ancient",1,"expB2_00200_0020_009_500_0.2_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_1/expB2_00200_0020_009_500_0.2_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_1/expB2_00200_0020_009_500_0.2_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_1/expB2_00200_0020_009_500_0.2_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Ancient_1/expB2_00200_0020_009_500_0.2_Ancient_1_output_alignment.fa",500,0,0,500,1,0.0110469462824871,0.0946899620197339,0.754818254249092,0.511160503998916,0.832994201035457,0.976547204784765,500,4845
2049,2049,9,20,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0020_009_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_0.1/expB2_00200_0020_009_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_0.1/expB2_00200_0020_009_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_0.1/expB2_00200_0020_009_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_0.1/expB2_00200_0020_009_500_0.2_Recent_0.1_output_alignment.fa",435,6,59,500,0.87,0.00175287394151892,0.373988475090604,0.924718749832797,0.728938244160304,0.94685960051209,0.990821295266845,500,4845
5019,5019,9,20,200,500,0.5,0.2,"Recent",1,"expB2_00200_0020_009_500_0.2_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_1/expB2_00200_0020_009_500_0.2_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_1/expB2_00200_0020_009_500_0.2_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_1/expB2_00200_0020_009_500_0.2_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.2_Recent_1/expB2_00200_0020_009_500_0.2_Recent_1_output_alignment.fa",438,24,38,500,0.876,1.55090714362048e-05,0.355103680999721,0.991819190278201,0.764602736016742,0.993362796401881,0.997233949897989,500,4845
699,699,9,20,200,500,0.5,0.25,"Ancient",0.1,"expB2_00200_0020_009_500_0.25_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_0.1/expB2_00200_0020_009_500_0.25_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_0.1/expB2_00200_0020_009_500_0.25_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_0.1/expB2_00200_0020_009_500_0.25_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_0.1/expB2_00200_0020_009_500_0.25_Ancient_0.1_output_alignment.fa",466,18,16,500,0.932,0.00472268183341096,0.743425698669466,0.775017138714891,0.74315576762608,0.929297616671796,0.985051695572631,500,4845
3669,3669,9,20,200,500,0.5,0.25,"Ancient",1,"expB2_00200_0020_009_500_0.25_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_1/expB2_00200_0020_009_500_0.25_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_1/expB2_00200_0020_009_500_0.25_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_1/expB2_00200_0020_009_500_0.25_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_500_0.25_Ancient_1/expB2_00200_0020_009_500_0.25_Ancient_1_output_alignment.fa",428,1,71,500,0.856,0.127284069424006,0.282482356104259,0.797324608590032,0.622033776381264,0.80277646331098,0.99678529568343,500,4845
