"","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file"
"1280",1280,80,30,1,0.1,"expA1_00001_0030_080_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_080_0.1_10kbp/expA1_00001_0030_080_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_080_0.1_10kbp/expA1_00001_0030_080_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_080_0.1_10kbp/expA1_00001_0030_080_0.1_10kbp_output_alignment.fa"
"1281",1281,81,30,1,0.1,"expA1_00001_0030_081_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_081_0.1_10kbp/expA1_00001_0030_081_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_081_0.1_10kbp/expA1_00001_0030_081_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_081_0.1_10kbp/expA1_00001_0030_081_0.1_10kbp_output_alignment.fa"
"1282",1282,82,30,1,0.1,"expA1_00001_0030_082_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_082_0.1_10kbp/expA1_00001_0030_082_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_082_0.1_10kbp/expA1_00001_0030_082_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_082_0.1_10kbp/expA1_00001_0030_082_0.1_10kbp_output_alignment.fa"
"1283",1283,83,30,1,0.1,"expA1_00001_0030_083_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_083_0.1_10kbp/expA1_00001_0030_083_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_083_0.1_10kbp/expA1_00001_0030_083_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_083_0.1_10kbp/expA1_00001_0030_083_0.1_10kbp_output_alignment.fa"
"1284",1284,84,30,1,0.1,"expA1_00001_0030_084_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_084_0.1_10kbp/expA1_00001_0030_084_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_084_0.1_10kbp/expA1_00001_0030_084_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_084_0.1_10kbp/expA1_00001_0030_084_0.1_10kbp_output_alignment.fa"
"1285",1285,85,30,1,0.1,"expA1_00001_0030_085_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_085_0.1_10kbp/expA1_00001_0030_085_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_085_0.1_10kbp/expA1_00001_0030_085_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_085_0.1_10kbp/expA1_00001_0030_085_0.1_10kbp_output_alignment.fa"
"1286",1286,86,30,1,0.1,"expA1_00001_0030_086_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_086_0.1_10kbp/expA1_00001_0030_086_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_086_0.1_10kbp/expA1_00001_0030_086_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_086_0.1_10kbp/expA1_00001_0030_086_0.1_10kbp_output_alignment.fa"
"1287",1287,87,30,1,0.1,"expA1_00001_0030_087_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_087_0.1_10kbp/expA1_00001_0030_087_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_087_0.1_10kbp/expA1_00001_0030_087_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_087_0.1_10kbp/expA1_00001_0030_087_0.1_10kbp_output_alignment.fa"
"1288",1288,88,30,1,0.1,"expA1_00001_0030_088_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_088_0.1_10kbp/expA1_00001_0030_088_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_088_0.1_10kbp/expA1_00001_0030_088_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_088_0.1_10kbp/expA1_00001_0030_088_0.1_10kbp_output_alignment.fa"
"1289",1289,89,30,1,0.1,"expA1_00001_0030_089_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_089_0.1_10kbp/expA1_00001_0030_089_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_089_0.1_10kbp/expA1_00001_0030_089_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_089_0.1_10kbp/expA1_00001_0030_089_0.1_10kbp_output_alignment.fa"
"1290",1290,90,30,1,0.1,"expA1_00001_0030_090_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_090_0.1_10kbp/expA1_00001_0030_090_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_090_0.1_10kbp/expA1_00001_0030_090_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_090_0.1_10kbp/expA1_00001_0030_090_0.1_10kbp_output_alignment.fa"
"1291",1291,91,30,1,0.1,"expA1_00001_0030_091_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_091_0.1_10kbp/expA1_00001_0030_091_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_091_0.1_10kbp/expA1_00001_0030_091_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_091_0.1_10kbp/expA1_00001_0030_091_0.1_10kbp_output_alignment.fa"
"1292",1292,92,30,1,0.1,"expA1_00001_0030_092_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_092_0.1_10kbp/expA1_00001_0030_092_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_092_0.1_10kbp/expA1_00001_0030_092_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_092_0.1_10kbp/expA1_00001_0030_092_0.1_10kbp_output_alignment.fa"
"1293",1293,93,30,1,0.1,"expA1_00001_0030_093_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_093_0.1_10kbp/expA1_00001_0030_093_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_093_0.1_10kbp/expA1_00001_0030_093_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_093_0.1_10kbp/expA1_00001_0030_093_0.1_10kbp_output_alignment.fa"
"1294",1294,94,30,1,0.1,"expA1_00001_0030_094_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_094_0.1_10kbp/expA1_00001_0030_094_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_094_0.1_10kbp/expA1_00001_0030_094_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_094_0.1_10kbp/expA1_00001_0030_094_0.1_10kbp_output_alignment.fa"
"1295",1295,95,30,1,0.1,"expA1_00001_0030_095_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_095_0.1_10kbp/expA1_00001_0030_095_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_095_0.1_10kbp/expA1_00001_0030_095_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_095_0.1_10kbp/expA1_00001_0030_095_0.1_10kbp_output_alignment.fa"
"1296",1296,96,30,1,0.1,"expA1_00001_0030_096_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_096_0.1_10kbp/expA1_00001_0030_096_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_096_0.1_10kbp/expA1_00001_0030_096_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_096_0.1_10kbp/expA1_00001_0030_096_0.1_10kbp_output_alignment.fa"
"1297",1297,97,30,1,0.1,"expA1_00001_0030_097_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_097_0.1_10kbp/expA1_00001_0030_097_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_097_0.1_10kbp/expA1_00001_0030_097_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_097_0.1_10kbp/expA1_00001_0030_097_0.1_10kbp_output_alignment.fa"
"1298",1298,98,30,1,0.1,"expA1_00001_0030_098_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_098_0.1_10kbp/expA1_00001_0030_098_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_098_0.1_10kbp/expA1_00001_0030_098_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_098_0.1_10kbp/expA1_00001_0030_098_0.1_10kbp_output_alignment.fa"
"1299",1299,99,30,1,0.1,"expA1_00001_0030_099_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_099_0.1_10kbp/expA1_00001_0030_099_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_099_0.1_10kbp/expA1_00001_0030_099_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_099_0.1_10kbp/expA1_00001_0030_099_0.1_10kbp_output_alignment.fa"
"1300",1300,100,30,1,0.1,"expA1_00001_0030_100_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_100_0.1_10kbp/expA1_00001_0030_100_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_100_0.1_10kbp/expA1_00001_0030_100_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0030_100_0.1_10kbp/expA1_00001_0030_100_0.1_10kbp_output_alignment.fa"
"1301",1301,1,40,1,0.1,"expA1_00001_0040_001_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_001_0.1_10kbp/expA1_00001_0040_001_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_001_0.1_10kbp/expA1_00001_0040_001_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_001_0.1_10kbp/expA1_00001_0040_001_0.1_10kbp_output_alignment.fa"
"1302",1302,2,40,1,0.1,"expA1_00001_0040_002_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_002_0.1_10kbp/expA1_00001_0040_002_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_002_0.1_10kbp/expA1_00001_0040_002_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_002_0.1_10kbp/expA1_00001_0040_002_0.1_10kbp_output_alignment.fa"
"1303",1303,3,40,1,0.1,"expA1_00001_0040_003_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_003_0.1_10kbp/expA1_00001_0040_003_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_003_0.1_10kbp/expA1_00001_0040_003_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_003_0.1_10kbp/expA1_00001_0040_003_0.1_10kbp_output_alignment.fa"
"1304",1304,4,40,1,0.1,"expA1_00001_0040_004_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_004_0.1_10kbp/expA1_00001_0040_004_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_004_0.1_10kbp/expA1_00001_0040_004_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_004_0.1_10kbp/expA1_00001_0040_004_0.1_10kbp_output_alignment.fa"
"1305",1305,5,40,1,0.1,"expA1_00001_0040_005_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_005_0.1_10kbp/expA1_00001_0040_005_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_005_0.1_10kbp/expA1_00001_0040_005_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_005_0.1_10kbp/expA1_00001_0040_005_0.1_10kbp_output_alignment.fa"
"1306",1306,6,40,1,0.1,"expA1_00001_0040_006_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_006_0.1_10kbp/expA1_00001_0040_006_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_006_0.1_10kbp/expA1_00001_0040_006_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_006_0.1_10kbp/expA1_00001_0040_006_0.1_10kbp_output_alignment.fa"
"1307",1307,7,40,1,0.1,"expA1_00001_0040_007_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_007_0.1_10kbp/expA1_00001_0040_007_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_007_0.1_10kbp/expA1_00001_0040_007_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_007_0.1_10kbp/expA1_00001_0040_007_0.1_10kbp_output_alignment.fa"
"1308",1308,8,40,1,0.1,"expA1_00001_0040_008_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_008_0.1_10kbp/expA1_00001_0040_008_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_008_0.1_10kbp/expA1_00001_0040_008_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_008_0.1_10kbp/expA1_00001_0040_008_0.1_10kbp_output_alignment.fa"
"1309",1309,9,40,1,0.1,"expA1_00001_0040_009_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_009_0.1_10kbp/expA1_00001_0040_009_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_009_0.1_10kbp/expA1_00001_0040_009_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_009_0.1_10kbp/expA1_00001_0040_009_0.1_10kbp_output_alignment.fa"
"1310",1310,10,40,1,0.1,"expA1_00001_0040_010_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_010_0.1_10kbp/expA1_00001_0040_010_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_010_0.1_10kbp/expA1_00001_0040_010_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_010_0.1_10kbp/expA1_00001_0040_010_0.1_10kbp_output_alignment.fa"
"1311",1311,11,40,1,0.1,"expA1_00001_0040_011_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_011_0.1_10kbp/expA1_00001_0040_011_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_011_0.1_10kbp/expA1_00001_0040_011_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_011_0.1_10kbp/expA1_00001_0040_011_0.1_10kbp_output_alignment.fa"
"1312",1312,12,40,1,0.1,"expA1_00001_0040_012_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_012_0.1_10kbp/expA1_00001_0040_012_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_012_0.1_10kbp/expA1_00001_0040_012_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_012_0.1_10kbp/expA1_00001_0040_012_0.1_10kbp_output_alignment.fa"
"1313",1313,13,40,1,0.1,"expA1_00001_0040_013_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_013_0.1_10kbp/expA1_00001_0040_013_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_013_0.1_10kbp/expA1_00001_0040_013_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_013_0.1_10kbp/expA1_00001_0040_013_0.1_10kbp_output_alignment.fa"
"1314",1314,14,40,1,0.1,"expA1_00001_0040_014_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_014_0.1_10kbp/expA1_00001_0040_014_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_014_0.1_10kbp/expA1_00001_0040_014_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_014_0.1_10kbp/expA1_00001_0040_014_0.1_10kbp_output_alignment.fa"
"1315",1315,15,40,1,0.1,"expA1_00001_0040_015_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_015_0.1_10kbp/expA1_00001_0040_015_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_015_0.1_10kbp/expA1_00001_0040_015_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_015_0.1_10kbp/expA1_00001_0040_015_0.1_10kbp_output_alignment.fa"
"1316",1316,16,40,1,0.1,"expA1_00001_0040_016_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_016_0.1_10kbp/expA1_00001_0040_016_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_016_0.1_10kbp/expA1_00001_0040_016_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_016_0.1_10kbp/expA1_00001_0040_016_0.1_10kbp_output_alignment.fa"
"1317",1317,17,40,1,0.1,"expA1_00001_0040_017_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_017_0.1_10kbp/expA1_00001_0040_017_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_017_0.1_10kbp/expA1_00001_0040_017_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_017_0.1_10kbp/expA1_00001_0040_017_0.1_10kbp_output_alignment.fa"
"1318",1318,18,40,1,0.1,"expA1_00001_0040_018_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_018_0.1_10kbp/expA1_00001_0040_018_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_018_0.1_10kbp/expA1_00001_0040_018_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_018_0.1_10kbp/expA1_00001_0040_018_0.1_10kbp_output_alignment.fa"
"1319",1319,19,40,1,0.1,"expA1_00001_0040_019_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_019_0.1_10kbp/expA1_00001_0040_019_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_019_0.1_10kbp/expA1_00001_0040_019_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_019_0.1_10kbp/expA1_00001_0040_019_0.1_10kbp_output_alignment.fa"
"1320",1320,20,40,1,0.1,"expA1_00001_0040_020_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_020_0.1_10kbp/expA1_00001_0040_020_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_020_0.1_10kbp/expA1_00001_0040_020_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_020_0.1_10kbp/expA1_00001_0040_020_0.1_10kbp_output_alignment.fa"
"1321",1321,21,40,1,0.1,"expA1_00001_0040_021_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_021_0.1_10kbp/expA1_00001_0040_021_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_021_0.1_10kbp/expA1_00001_0040_021_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_021_0.1_10kbp/expA1_00001_0040_021_0.1_10kbp_output_alignment.fa"
"1322",1322,22,40,1,0.1,"expA1_00001_0040_022_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_022_0.1_10kbp/expA1_00001_0040_022_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_022_0.1_10kbp/expA1_00001_0040_022_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_022_0.1_10kbp/expA1_00001_0040_022_0.1_10kbp_output_alignment.fa"
